"","Pval","log2FoldChange_BCH_vs_BPFC","BCH_309","BCH_313","BCH_314","BCH_317","BPFC_384","BPFC_385","BPFC_386","BPFC_387"
"ENSMUSG00000056919",0.10235371423306,0.367288217784781,260.024014153251,308.861042383358,190.937718809596,270.44944076239,171.723384073709,235.888581058706,222.638395783315,168.456136739841
"ENSMUSG00000056987",0.0625951809783311,-1.22833728669483,10.2192843990361,10.6170983319279,3.95725842092427,6.62325161050751,14.7719040063405,11.8792810605104,15.7620103209427,31.1955808777484
"ENSMUSG00000057137",0.0879859957675417,0.965123000897075,37.4707094631322,33.7816765106798,17.8076628941592,25.3891311736121,6.46270800277398,20.3644818180178,26.5983924165907,5.19926347962473
"ENSMUSG00000057143",0.2,-0.521031947465975,80.6187991479512,50.1899193872957,48.4764156563223,47.4666365419705,98.7871080424022,72.9727265145637,79.7951772497722,73.8295414106712
"ENSMUSG00000057236",0.114285714285714,-0.207278703393824,2200.55257392577,2144.65386304944,2447.56433334166,2105.09013687297,2417.05279303747,2341.91540907204,2463.79923829235,3049.88795714787
"ENSMUSG00000058153",0.0629254406157662,0.170214343749394,3601.73001263804,3213.12003154437,3240.00533213174,3787.39604594188,2910.98833324948,3345.71465868517,3006.60346871981,3038.44957749269
"ENSMUSG00000058488",0.2,0.483757496137916,236.179017222167,244.193261634343,351.206684857029,209.736300999404,190.188264081634,140.005812498872,138.902715953307,275.560964420111
"ENSMUSG00000058748",0.0738498323451607,-0.464376630866221,77.2123710149392,112.927318621415,99.9207751283378,87.2061462050155,113.559012048743,97.5798087113352,158.605228854486,150.778640909117
"ENSMUSG00000059291",0.0857323509508623,-0.226952857172189,3730.03880564816,3161.96492139963,4026.51044329044,4510.43434675561,4534.05128594614,4144.17204996662,4497.09856969395,4882.10840736762
"ENSMUSG00000059495",0.0533227817412658,0.235921000333898,3110.06888543998,3396.50627545949,2676.09600715004,3127.27863542796,2574.00427310484,2910.42385982504,2656.8838647239,2311.59254304116
"ENSMUSG00000059518",0.105853991326452,-0.217849374521559,962.883685598065,931.409080937315,1229.71805430222,1203.22404257553,1281.46267255004,1159.07842347551,1278.69308728647,1313.33395495321
"ENSMUSG00000060206",0.0539435654694849,0.268684561107987,797.104183124813,934.304653209659,768.697448264539,682.194915882273,620.419968266302,684.755701130848,708.305338797361,628.071028338668
"ENSMUSG00000060424",0.0801094017081049,-0.248305155629922,532.538264794213,467.152326604829,551.048235113704,586.157767529915,555.792888238562,676.27050037334,578.268753649584,727.896887147463
"ENSMUSG00000060743",0.0832572374565379,-0.31048817545264,1632.8145517571,1709.3528314404,1726.35398612821,1475.88123387476,1884.34100480881,1736.92059506177,1939.71239512101,2554.91807388759
"ENSMUSG00000061859",0.0608808575984616,0.440765762496891,438.293753114213,556.915067047493,346.260111830873,556.353135282631,362.834892155739,347.044710982053,300.46332174297,387.865055580005
"ENSMUSG00000062014",0.0564912198360145,-0.15929687792277,2247.1070917436,2539.41688284567,2638.50205215126,2277.29467874617,2692.17950515556,2641.44299581206,2741.60467019896,2759.76905498481
"ENSMUSG00000062044",0.0892992421280989,0.222805893088475,7083.09956457633,6103.86635010112,5798.37290125928,7407.00305108423,6002.93249057663,5730.9045916205,5996.45980147362,4885.2279654554
"ENSMUSG00000062115",0.0502212703994313,0.224026930040016,1875.80642524529,1810.69786097244,1559.15981784416,1663.5400295058,1413.48656460671,1663.9478685472,1511.18273952038,1326.85204000023
"ENSMUSG00000062328",0.131345214920993,-0.222603855544829,3952.59211033828,3770.03509859187,4803.12240839683,4568.93973598176,4708.54440202104,4584.55396928125,4692.15344741562,5961.47550573772
"ENSMUSG00000062619",0.0689247019142119,-0.504748594142793,48.8254699065056,33.7816765106798,63.3161347347883,50.7782623472242,65.550324028136,73.8212465903144,86.6910567651847,53.0324874921723
"ENSMUSG00000062785",0.171132031705594,0.344905160296967,3150.94602303612,3129.1484356464,2571.22865899554,4679.32726282355,2555.53939309691,2895.99901853728,2740.61954455391,2461.33133125435
"ENSMUSG00000063415",0.0730635228747728,0.552966296679122,158.966646207228,189.177388459807,213.69195472991,295.838571936002,126.484428054291,149.33953333213,132.006836437895,176.774958307241
"ENSMUSG00000063810",0.0514332699342051,0.420634042839813,160.102122251565,183.386243915119,125.642954864345,199.801423583643,127.407672054687,105.216489393092,132.991962082954,134.140997774318
"ENSMUSG00000063856",0.0802651384814303,-0.292307833023408,341.77828934554,364.842106315342,408.586931960431,491.224494445974,478.240392205274,440.381919314634,478.771063498633,569.839277366871
"ENSMUSG00000066129",0.0646441415663177,0.259317771740918,2044.99235585155,2045.2392150323,1753.06548046945,2073.07775408885,1686.76678872401,1879.47196778789,1741.70214046416,1306.05498608173
"ENSMUSG00000066306",0.0721648264629384,0.209946635571777,2183.52043326071,2261.44194470065,1977.6398958569,2184.56915619906,2080.06873289282,2001.658858696,1815.58656384358,1544.18125344855
"ENSMUSG00000066440",0.0839137068937941,0.340653705443534,386.061855074696,485.490950996341,373.960920777343,390.771845019943,356.372184152965,382.682554163584,320.165834644148,232.927003887188
"ENSMUSG00000066687",0.061940120630891,0.392931016517028,443.9711333359,532.785298111293,464.977864458601,583.950016993079,338.830548145436,481.959403026421,425.574278665452,296.35801833861
"ENSMUSG00000066842",0.169337267354915,0.806631778496601,66.9930866159031,85.9019774128715,28.6901235517009,38.6356343946271,23.0811000099071,53.4567647722967,28.5686437067086,20.7970539184989
"ENSMUSG00000067571",0.23387553956042,-0.672663036170444,57.9092782612044,137.057087557615,90.0276290760271,49.6743870788063,226.194780097089,83.1549674235726,121.170454342247,102.94541689657
"ENSMUSG00000069089",0.066670141542078,0.293706903103241,256.617586020239,343.607909651486,284.922606306547,250.579685930867,214.192608091938,253.707502649471,242.340908684493,216.289360752389
"ENSMUSG00000069755",0.0712055522697405,0.717827268712221,37.4707094631322,57.9114454468797,26.7114943412388,46.3627612735526,22.1578560095108,21.2130018937685,22.6578898363551,36.3948443573731
"ENSMUSG00000070047",0.126918288268179,0.28507991182248,853.87798534168,1079.08326682686,736.050066291914,896.34671795535,875.235312375676,753.485827266658,680.721820735711,616.632648683493
"ENSMUSG00000070420",0.0744213716452576,0.326276142021153,250.940205798552,214.272348153455,184.012516572978,182.139419288956,156.028236066972,198.553697725673,155.649851919309,152.858346300967
"ENSMUSG00000071234",0.0607124522388114,0.21343994271021,1322.829591653,1506.66277237632,1394.9335933758,1686.72141014258,1263.92103654251,1348.29840036793,1315.14273615365,1170.87413561149
"ENSMUSG00000071550",0.0635023500352665,0.543310165438784,95.3799877243366,97.4842665022475,79.1451684184854,60.7131397629855,74.7827640320989,56.0023249995489,60.0926643485939,37.4346970532981
"ENSMUSG00000072774",0.1346843341383,-0.739360094563412,21.5740448424095,37.6424395404718,26.7114943412388,18.7658795631046,68.3200560293249,44.1230439390385,38.4199001572977,23.9166120062738
"ENSMUSG00000072844",0.113447433691438,-1.05410944502797,23.8449969310842,30.8861042383358,33.6366965778563,32.0123827841196,73.8595200317026,43.2745238632878,98.5125645058916,34.3151389655232
"ENSMUSG00000073236",0.114295275920859,-0.444469098605707,65.8576105715658,85.9019774128715,84.0917414446407,67.336391373493,77.5524960332877,125.58097121111,85.7059311201257,123.742470815069
"ENSMUSG00000073421",0.157912487867129,-0.80832438240628,45.4190417734936,34.7468672681278,56.3909324981708,46.3627612735526,140.333088060235,56.8508450752996,48.2711566078869,74.8693941065961
"ENSMUSG00000073530",0.0642744089798219,0.615448476085533,30.6578531971082,51.1551101447437,52.4336740772465,36.4278838577913,28.6205640122848,21.2130018937685,33.4942719320032,28.0760227899736
"ENSMUSG00000073940",0.175333856817173,-0.582414971754299,91.9735595913246,58.8766362043277,125.642954864345,113.699152647046,118.175232050724,134.914692044368,103.438192731186,227.727740407563
"ENSMUSG00000074217",0.06868893827178,-0.945817982570383,6.81285626602404,9.65190757447995,6.92520223661747,17.6620042946867,29.543808012681,15.2733613635133,19.7025129011783,14.5579377429492
"ENSMUSG00000074305",0.0560491511173001,0.339855347970476,594.989447232766,580.079645226245,580.727673270636,740.700305108423,550.253424236184,556.629169692486,477.785937853574,387.865055580005
"ENSMUSG00000074415",0.155877001666845,0.3207808131469,1125.2567599383,1078.11807606941,920.062582864892,718.622799740065,857.693676368146,776.395869311928,884.642829262907,557.361045015771
"ENSMUSG00000074519",0.114285714285714,-0.406109277185831,87.4316554139752,89.7627404426635,61.3375055243261,81.6867698629259,119.09847605112,111.156129923347,81.7654285398901,112.304091159894
"ENSMUSG00000074625",0.0728897041189337,0.948059316075473,36.3352334187949,28.9557227234398,32.6473819726252,11.0387526841792,17.5416360075294,17.8189215907656,12.8066333857659,8.31882156739957
"ENSMUSG00000074892",0.0594415542426533,0.248068574219592,864.097269740716,942.026179269243,751.879099975611,791.478567455647,710.897880305137,808.639632190456,674.811066865358,625.991322946818
"ENSMUSG00000075271",0.0642390810587061,-0.592098746493775,61.3157063942164,66.5981622639116,66.2840785504815,32.0123827841196,79.3989840340803,82.3064473478219,66.9885438640063,112.304091159894
"ENSMUSG00000075415",0.104632755357195,0.233208734149672,3165.70721161251,2915.84127825039,2585.07906346878,2927.47721184432,2427.20847704183,2937.57650224906,2501.23401280459,1997.55702887182
"ENSMUSG00000075600",0.0669792192754124,0.353379918434501,312.255912192769,321.408522230182,243.371392886842,383.044718141018,228.041268097882,259.647143179727,270.909552391202,227.727740407563
"ENSMUSG00000075706",0.0635130885392073,-0.228831138656559,4339.78944145732,3846.28516843026,4839.72704879038,5065.68360676983,5261.56755825841,4834.86739162772,5257.61556767944,5847.09170918597
"ENSMUSG00000076609",0.160344572212838,-0.990711349852044,17.0321406650601,8.68671681703195,6.92520223661747,14.3503784894329,20.3113680087182,42.426003787537,9.85125645058917,20.7970539184989
"ENSMUSG00000078234",0.114285714285714,0.287278487330569,437.158277069876,481.630187966549,431.341167880745,475.770240688123,345.29325614821,347.893231057804,331.987342384855,471.053271254001
"ENSMUSG00000078566",0.0589796263299025,-0.230739871940696,1169.54032566746,1241.23531407812,1397.9015371915,1234.13255009123,1448.56983662177,1360.17768142844,1393.95278775837,1714.71709558024
"ENSMUSG00000078671",0.0529345593988046,0.286910384943331,1249.02364877107,1316.52019315906,1076.3742904914,1166.79615871774,1078.34899246286,1110.71277915772,968.378509092915,784.04893272741
"ENSMUSG00000080993",0.0719674485166553,1.14704707260919,15.8966646207228,27.9905319659918,14.839719078466,9.93487741576126,3.69297600158513,5.09112045450444,11.821507740707,10.3985269592495
"ENSMUSG00000082045",0.0598330700596306,-0.69498661950934,13.6257125320481,26.0601504510959,25.7221797360077,23.1813806367763,50.7784200217955,28.0011624997744,34.4793975770621,30.1557281818234
"ENSMUSG00000082922",0.100233399851543,0.618826569538568,70.3995147489151,69.4937345362556,43.5298426301669,38.6356343946271,42.469224018229,42.426003787537,29.5537693517675,30.1557281818234
"ENSMUSG00000084803",0.0529879693989061,0.642606189609852,47.6899938621683,33.7816765106798,52.4336740772465,61.8170150314034,27.6973200118885,36.4863632572819,40.3901514474156,20.7970539184989
"ENSMUSG00000086693",0.0655157230322323,-0.772715511079656,21.5740448424095,24.1297689361999,21.7649213150835,19.8697548315225,26.7740760114922,50.9112045450444,41.3752770924745,30.1557281818234
"ENSMUSG00000087064",0.0810075527756907,1.41095486041153,22.7095208867468,20.2690059064079,4.94657302615533,28.7007569788659,7.38595200317026,14.4248412877626,4.92562822529458,2.07970539184989
"ENSMUSG00000087390",0.0579110522337882,1.14456131660445,38.6061855074696,32.8164857532318,18.7969774993903,17.6620042946867,13.8486600059442,17.8189215907656,9.85125645058917,7.27896887147462
"ENSMUSG00000087632",0.137668644523243,-1.04965286702152,5.6773802216867,7.72152605958396,16.8183482889281,15.4542537578509,18.4648800079256,11.8792810605104,42.3604027375334,21.8369066144239
"ENSMUSG00000090266",0.0561823342068473,-0.288789303860165,199.843783803372,196.898914519391,248.317965912998,267.137814957136,275.126712118092,257.950103028225,280.760808841791,300.51742912231
"ENSMUSG00000090799",0.126301765051287,0.41292946602441,237.314493266504,294.383181021638,158.290336836971,247.268060125614,174.493116074897,211.281498861934,187.173872561194,131.021439686543
"ENSMUSG00000091264",0.0573351771087155,-0.19164432519229,2864.80605986311,3062.55027338249,3336.95816344439,3146.04451499107,3309.82974142067,3314.31941588239,3557.28870430775,3991.99449965587
"ENSMUSG00000092124",0.113431089876905,-1.01804775583352,13.6257125320481,11.5822890893759,13.8504044732349,6.62325161050751,15.6951480067368,22.91004204527,40.3901514474156,13.5180850470243
"ENSMUSG00000093674",0.0751162217338639,-0.226334180299801,3737.98713795853,2974.71791445472,4243.17034183605,4127.3896286146,4486.04259792554,4167.08209201189,4482.32168501807,4509.84114222649
"ENSMUSG00000095526",0.102336170729317,1.33741211980012,13.6257125320481,3.86076302979198,25.7221797360077,20.9736300999404,10.1556840043591,4.2426003787537,7.88100516047133,3.11955808777484
"ENSMUSG00000096977",0.125724734634114,1.02490089120867,12.4902364877107,12.5474798468239,20.7756067098524,36.4278838577913,7.38595200317026,7.63668068175667,10.8363820956481,14.5579377429492
"ENSMUSG00000097391",0.2,0.283897119719805,849.336081164331,851.298248069131,784.526481948236,664.532911587587,692.433000297212,695.786462115607,713.230967022655,485.61120899695
"ENSMUSG00000099041",0.2,0.624548603252609,62.4511824385537,89.7627404426635,56.3909324981708,52.9860128840601,31.3902960134736,39.8804435602848,63.0480412837707,35.3549916614482
"ENSMUSG00000102397",0.186590145215372,0.822286089353802,19.3030927537348,36.6772487830238,23.7435505255456,62.9208902998213,24.9275880106996,11.0307609847596,18.7173872561194,25.9963173981237
"ENSMUSG00000102570",0.079231594511448,1.13665061694239,13.6257125320481,9.65190757447995,25.7221797360077,22.0775053683584,2.76973200118885,13.5763212120119,11.821507740707,4.15941078369979
"ENSMUSG00000103761",0.123636893257224,0.654271852029322,59.0447543055417,56.9462546894317,99.9207751283378,112.595277378628,55.3946400237769,53.4567647722967,55.1670361232993,44.7136659247727
"ENSMUSG00000103916",0.0758465755327502,-1.0348804646314,7.94833231036138,12.5474798468239,21.7649213150835,27.596881710448,26.7740760114922,23.7585621210207,36.4496488671799,56.1520455799471
"ENSMUSG00000104713",0.20793726659673,-1.08090897163673,14.7611885763854,14.4778613617199,15.8290336836971,12.1426279525971,61.8573480265509,8.48520075750741,23.643015481414,27.0361700940486
"ENSMUSG00000105556",0.0721946882940736,0.960050299612489,37.4707094631322,25.0949596936479,29.679438156932,14.3503784894329,20.3113680087182,13.5763212120119,16.7471359660016,4.15941078369979
"ENSMUSG00000107148",0.0935163387424917,-1.52246065767885,1.13547604433734,5.79114454468797,10.8824606575417,11.0387526841792,9.23244000396282,14.4248412877626,38.4199001572977,20.7970539184989
"ENSMUSG00000107726",0.0735087715153346,1.05988501085505,30.6578531971082,14.4778613617199,17.8076628941592,34.2201333209555,13.8486600059442,9.33372083325815,8.86613080553025,14.5579377429492
"ENSMUSG00000107886",0.178492149641902,-0.724145776325529,21.5740448424095,21.2341966638559,29.679438156932,45.2588860051346,33.2367840142662,46.6686041662907,33.4942719320032,81.1085102821458
"ENSMUSG00000107997",0.139898860193136,0.760467587487496,60.180230349879,32.8164857532318,43.5298426301669,20.9736300999404,26.7740760114922,16.1218814392641,34.4793975770621,15.5977904388742
"ENSMUSG00000109045",0.0812238332266253,1.0228635361467,10.2192843990361,17.3734336340639,13.8504044732349,28.7007569788659,5.53946400237769,7.63668068175667,8.86613080553025,12.4782323510994
"ENSMUSG00000109305",0.132320624527705,1.11526792187941,22.7095208867468,14.4778613617199,11.8717752627728,39.739509663045,11.0789280047554,5.93964053025519,17.7322616110605,6.23911617554968
"ENSMUSG00000109693",0.118971354603592,0.985005488944608,24.9804729754215,22.1993874213039,6.92520223661747,36.4278838577913,9.23244000396282,10.1822409090089,12.8066333857659,13.5180850470243
"ENSMUSG00000110390",0.132503455920572,0.460951252188613,116.954032566746,197.864105276839,145.429246968967,199.801423583643,132.947136057065,147.642493180629,125.110956922482,73.8295414106712
"ENSMUSG00000112169",0.0620629623499957,0.939643916272156,23.8449969310842,25.0949596936479,21.7649213150835,45.2588860051346,16.6183920071331,10.1822409090089,11.821507740707,21.8369066144239
"ENSMUSG00000113019",0.0989923220887206,-0.83213729483667,10.2192843990361,23.1645781787519,11.8717752627728,22.0775053683584,23.0811000099071,19.515961742267,31.5240206418853,45.7535186206976
"ENSMUSG00000113941",0.116277970603381,0.774186057634739,27.2514250640962,35.7120580255758,60.3481909190951,62.9208902998213,24.0043440103033,16.9704015150148,31.5240206418853,36.3948443573731
"ENSMUSG00000114172",0.145450570535932,1.0695873415902,27.2514250640962,43.4335840851598,73.209280787099,19.8697548315225,16.6183920071331,6.78816060600593,27.5835180616497,27.0361700940486
"ENSMUSG00000117102",0.0527722524206714,1.19222993019026,21.5740448424095,33.7816765106798,21.7649213150835,11.0387526841792,14.7719040063405,6.78816060600593,11.821507740707,5.19926347962473
"ENSMUSG00000117286",0.0787881418319566,0.314606668632818,356.539477921925,314.652186928046,314.602044463479,314.604451499107,228.041268097882,313.952428027774,293.567442227557,210.050244576839
"ENSMUSG00000117959",0.0904544010251812,-0.988668216498668,12.4902364877107,8.68671681703195,13.8504044732349,8.83100214734334,24.0043440103033,21.2130018937685,33.4942719320032,8.31882156739957
"ENSMUSG00000120039",0.157753836177054,0.477572106147901,90.8380835469872,131.265943012927,62.3268201295572,115.906903183881,66.4735680285323,75.5182867418159,75.8546746695366,69.6701306269714
"ENSMUSG00000120400",0.0534532967122178,-0.819731830752433,22.7095208867468,24.1297689361999,37.5939549987805,18.7658795631046,37.8530040162476,31.3952428027774,64.0331669288296,48.8730767084725
"ENSMUSG00000121653",0.0898073724574323,-0.770915264010685,15.8966646207228,14.4778613617199,28.6901235517009,26.49300644203,36.006516015455,26.304122348273,28.5686437067086,55.1121928840222
"ENSMUSG00000121785",0.2,-0.338714123349884,253.211157887227,307.89585162591,377.918179198268,279.280442909733,347.139744149002,336.013949997293,361.541111736622,496.009735956199
