"","Pval","log2FoldChange_BCH_vs_BPFC"
"ENSMUSG00000081895",0.989497068769562,-0.0035776214232716
"ENSMUSG00000081965",0.129585163027046,1.18934913773457
"ENSMUSG00000082922",0.100233399851543,0.618826569538568
"ENSMUSG00000083716",0.90976967836889,-0.0453939856513095
"ENSMUSG00000084998",0.434156418646878,0.289405469295516
"ENSMUSG00000085030",0.589469815439774,-0.0491585644880611
"ENSMUSG00000085039",0.342630773998401,-0.543571080313024
"ENSMUSG00000085054",0.679802912959913,0.239031589557679
"ENSMUSG00000085067",0.0230054953658078,-0.177923420717001
"ENSMUSG00000085095",0.316040755536973,0.529625928223743
"ENSMUSG00000085229",0.555800559853119,0.298458788096566
"ENSMUSG00000085276",0.129907930209608,0.9867093396367
"ENSMUSG00000085336",0.29286789827118,0.716695341906107
"ENSMUSG00000085348",0.138756725362969,0.516663354240865
"ENSMUSG00000085386",0.371938091538897,-0.306418522701397
"ENSMUSG00000085403",0.671753317628377,0.274631006843669
"ENSMUSG00000085442",0.935965326886066,0.0303858722027563
"ENSMUSG00000085555",0.395499764953848,0.227073053954726
"ENSMUSG00000086098",0.884291349470009,-0.051625060401746
"ENSMUSG00000086129",0.803009962528684,0.092810068916784
"ENSMUSG00000086291",0.346284631932878,0.363242291297233
"ENSMUSG00000086361",0.615950655519655,0.252796132598925
"ENSMUSG00000086602",0.537935840113458,-0.17247066839402
"ENSMUSG00000086693",0.0655157230322323,-0.772715511079656
"ENSMUSG00000086794",0.594831439552601,-0.227918764896521
"ENSMUSG00000086796",0.0916648609057725,0.616274689394843
"ENSMUSG00000086837",0.141995129308757,-0.479348907878346
"ENSMUSG00000086896",0.481439263853705,0.58836081113991
"ENSMUSG00000087006",0.503418584761475,0.0943030754899293
"ENSMUSG00000087038",0.496955713313643,-0.0685682018969746
"ENSMUSG00000087084",0.948792420045113,-0.0199012056545726
"ENSMUSG00000087143",0.993532470181037,-0.00119173191268051
"ENSMUSG00000087356",0.688464889331541,0.179537646519649
"ENSMUSG00000087366",0.215115236938623,0.738946411289116
"ENSMUSG00000087390",0.0579110522337882,1.14456131660445
"ENSMUSG00000087501",0.895068142871446,-0.0820664334562775
"ENSMUSG00000087636",0.729430111523356,0.0805690684819649
"ENSMUSG00000087698",0.0225291164692498,-0.464056436360867
"ENSMUSG00000088185",0.153001553585899,0.473253387619649
"ENSMUSG00000089940",0.795644375167458,-0.133633602124449
"ENSMUSG00000090066",0.967193915584111,0.00908938403312487
"ENSMUSG00000090137",0.808872662295515,-0.0552082339514672
"ENSMUSG00000090266",0.0561823342068473,-0.288789303860165
"ENSMUSG00000090291",0.0177235260371975,0.220983774943352
"ENSMUSG00000090459",0.781299262488597,0.146058230258569
"ENSMUSG00000091387",0.479721271308351,-0.187111525379608
"ENSMUSG00000091648",0.991045261008269,-0.00370588245342362
"ENSMUSG00000091864",0.671624259129313,-0.223948833505052
"ENSMUSG00000091898",0.286933037831735,-0.248218901120619
"ENSMUSG00000091956",0.202784219863502,-0.312594623522652
"ENSMUSG00000092417",0.406582923382926,-0.12633061432274
"ENSMUSG00000092470",0.450592555992297,0.105619719092805
"ENSMUSG00000092626",0.131929978642235,0.425166292967948
"ENSMUSG00000093351",0.695979685965487,-0.156692508939849
"ENSMUSG00000094626",0.765572195306963,-0.0235121848542268
"ENSMUSG00000094724",0.390237315850145,-0.292035973465934
"ENSMUSG00000095325",0.0991145816817954,0.212469169530273
"ENSMUSG00000095334",0.121008156637092,0.164448283496031
"ENSMUSG00000095440",0.279488160484389,0.338851164241347
"ENSMUSG00000096221",0.907442801825888,-0.0282311131354329
"ENSMUSG00000096768",0.186857968707566,-1.30452923983566
"ENSMUSG00000096967",0.352017973532184,-0.532641717847659
"ENSMUSG00000097040",0.632279039997828,-0.138557624524917
"ENSMUSG00000097075",0.233133359065023,0.622855318350964
"ENSMUSG00000097162",0.500399862223685,-0.180572443209752
"ENSMUSG00000097164",0.864876017579788,0.0176019854720351
"ENSMUSG00000097343",0.0510179473117711,0.2448084964856
"ENSMUSG00000097431",0.655377712237442,-0.035317112020109
"ENSMUSG00000097439",0.370554889868519,-0.2591864801629
"ENSMUSG00000097494",0.722980989000359,0.165489492277377
"ENSMUSG00000097589",0.286904442322544,-0.208643012356312
"ENSMUSG00000097793",0.896007239326981,-0.0616926491720192
"ENSMUSG00000097840",0.889386376772314,0.0671839659592968
"ENSMUSG00000098027",0.777923563083763,0.0990676658078773
"ENSMUSG00000098176",0.249361635627255,-0.203828353659343
"ENSMUSG00000098234",0.464963790935488,-0.0615239856611422
"ENSMUSG00000099384",0.617521829726228,-0.0909911125186925
"ENSMUSG00000099760",0.539893486238842,0.236589905099023
"ENSMUSG00000099764",0.670402216313028,0.135957194318221
"ENSMUSG00000099843",0.970534145390117,-0.0110489622487757
"ENSMUSG00000100241",0.281994991044011,0.289033073504953
"ENSMUSG00000100303",0.890397991522844,0.0418705902572068
"ENSMUSG00000100755",0.999096432456622,-0.000364078851173489
"ENSMUSG00000100826",0.885006929805509,0.0158292587349973
"ENSMUSG00000100862",0.734736947261081,-0.0837132237882881
"ENSMUSG00000101335",0.791303478222424,-0.139502169526043
"ENSMUSG00000101493",0.215253107043235,-0.263373390941845
"ENSMUSG00000101599",0.709179875996547,-0.0367648162979009
"ENSMUSG00000101856",0.417785919592494,-0.21137054017721
"ENSMUSG00000102224",0.0263220123501515,0.541998936521367
"ENSMUSG00000102416",0.611365721693408,-0.135621760987888
"ENSMUSG00000102504",0.596104768667597,0.138679381521609
"ENSMUSG00000102545",0.225056973021273,0.967090509849709
"ENSMUSG00000102816",0.88021674008787,0.0401793162456576
"ENSMUSG00000103034",0.349691169365334,-0.207763793114993
"ENSMUSG00000103375",0.333892165509426,-0.289763856266122
"ENSMUSG00000103400",0.310847698202171,0.470395718427408
"ENSMUSG00000103520",0.923767827244706,-0.0421175698861763
"ENSMUSG00000103546",0.866844857614215,-0.0815945342468379
"ENSMUSG00000103621",0.642399852422247,0.167356035663601
"ENSMUSG00000103761",0.123636893257224,0.654271852029322
"ENSMUSG00000104030",0.6405991797282,0.154278445278385
"ENSMUSG00000104253",0.480624037482445,-0.453894322727266
"ENSMUSG00000104346",0.0171877645195405,0.262964823503518
"ENSMUSG00000104348",0.389537809481984,0.328877812324653
"ENSMUSG00000104432",0.397421304917717,0.405712817448915
"ENSMUSG00000104671",0.968119905146965,0.0139187855147246
"ENSMUSG00000105033",0.517396466838594,0.383190390431119
"ENSMUSG00000105095",0.175897943395476,0.230294212890472
"ENSMUSG00000105139",0.508867243982084,0.413823834180991
"ENSMUSG00000105152",0.444925561020295,-0.253421352372489
"ENSMUSG00000105161",0.49980889212273,-0.223516595728466
"ENSMUSG00000105224",0.89020696044909,-0.0539931864809027
"ENSMUSG00000105272",0.30104427054014,0.678288016751271
"ENSMUSG00000105284",0.857456084146452,0.0932601239298931
"ENSMUSG00000105358",0.217693003708073,0.374706587582799
"ENSMUSG00000105519",0.904767904644444,-0.0541549961396475
"ENSMUSG00000105574",0.362720288796786,-0.462861691032365
"ENSMUSG00000105709",0.82549854370675,0.094224982125019
"ENSMUSG00000105742",0.96262970835359,0.0309818404820433
"ENSMUSG00000105851",0.0173548894045866,0.728337727630386
"ENSMUSG00000105852",0.263138067723289,0.727652406420071
"ENSMUSG00000105861",0.197752525029167,0.543330090355208
"ENSMUSG00000105958",0.722807657544578,0.158492012656843
"ENSMUSG00000106205",0.934994945737069,0.0207003850101263
"ENSMUSG00000106291",0.424454044607723,0.37560946360236
"ENSMUSG00000106317",0.650127660296904,-0.111375471069588
"ENSMUSG00000106627",0.636939778494062,-0.265990119278579
"ENSMUSG00000106717",0.817480028898319,-0.073746265797693
"ENSMUSG00000106743",0.0132943778277463,-0.362172814607866
"ENSMUSG00000106888",0.652425735843651,0.16113653916311
"ENSMUSG00000107205",0.412519382454915,-0.511231930884811
"ENSMUSG00000107276",0.182399607427681,0.678973254740222
"ENSMUSG00000107336",0.445270537990498,-0.388139493619568
"ENSMUSG00000107577",0.654012857075846,0.159801786876317
"ENSMUSG00000107608",0.42403522459769,0.609373455340271
"ENSMUSG00000107726",0.0735087715153346,1.05988501085505
"ENSMUSG00000107728",0.850879818017658,-0.0252649096330486
"ENSMUSG00000107815",0.98389268565487,-0.00666308971417596
"ENSMUSG00000107875",0.700807922249289,0.228698949329671
"ENSMUSG00000107944",0.852867693387249,-0.0524245747152917
"ENSMUSG00000108584",0.933230378683247,0.0435720289989488
"ENSMUSG00000108842",0.725892907519933,0.247593742135239
"ENSMUSG00000109239",0.0915297909344336,-0.614247057599502
"ENSMUSG00000109320",0.378185299148307,0.542237225999467
"ENSMUSG00000109336",0.200367368592256,0.122063386519563
"ENSMUSG00000109372",0.174850491799357,-0.285109163339436
"ENSMUSG00000110148",0.32063695389632,0.31917125049388
"ENSMUSG00000110170",0.214562962606447,0.526729977493482
"ENSMUSG00000110308",0.906922991299491,0.067720776515709
"ENSMUSG00000110360",0.977377728688688,0.00648246766567525
"ENSMUSG00000110559",0.279447414233488,-0.514954061850855
"ENSMUSG00000110924",0.134629701953238,-0.512061517351126
"ENSMUSG00000110949",0.140134400220086,-0.616078815634187
"ENSMUSG00000110980",0.121574910213865,0.292081582512599
"ENSMUSG00000111325",0.741185407603225,-0.0957720363446231
"ENSMUSG00000111360",0.175775039224159,0.631799506725514
"ENSMUSG00000111474",0.668631463207032,-0.180385854439803
"ENSMUSG00000111583",0.969913287936744,-0.0227191440609376
"ENSMUSG00000111602",0.164823942312108,-0.3853104602668
"ENSMUSG00000111685",0.308210114970022,0.497455675323126
"ENSMUSG00000111877",0.19446950910835,0.450563137022747
"ENSMUSG00000111994",0.669966399070732,-0.311102177872109
"ENSMUSG00000112639",0.52496988786795,-0.116330365751262
"ENSMUSG00000112812",0.833309440009991,0.165912929401833
"ENSMUSG00000113238",0.352974991455613,0.259472605470759
"ENSMUSG00000113941",0.116277970603381,0.774186057634739
"ENSMUSG00000113949",0.39239893058828,-0.0989251532999789
"ENSMUSG00000114003",0.491291402997261,-0.284803721990255
"ENSMUSG00000114605",0.903097528915943,0.0264831089003009
"ENSMUSG00000114827",0.610528324292235,0.389057692901083
"ENSMUSG00000114854",0.0635602227504555,0.268327770553248
"ENSMUSG00000115263",0.506836447176702,0.0972338181151575
"ENSMUSG00000115543",0.667638986489291,-0.149532179511957
"ENSMUSG00000115936",0.0685416143960374,-0.441675112336425
"ENSMUSG00000115980",0.412597787676572,0.246065100711674
"ENSMUSG00000115987",0.233130649776202,-0.102061356960228
"ENSMUSG00000116125",0.252295543093104,-0.530191254840589
"ENSMUSG00000116165",0.310386723705662,-0.110594409776944
"ENSMUSG00000116525",0.287325555377803,-0.26951411417049
"ENSMUSG00000116534",0.364928742614601,-0.673435662466074
"ENSMUSG00000116610",0.960662200256868,0.0249287536570104
"ENSMUSG00000116656",0.95367564016532,0.0252034924310254
"ENSMUSG00000116772",0.0442263410949517,-0.534826326252559
"ENSMUSG00000117286",0.0787881418319566,0.314606668632818
"ENSMUSG00000117356",0.0464596972914714,-0.980882696022694
"ENSMUSG00000117358",0.918708645053559,-0.0432393957202421
"ENSMUSG00000117621",0.0355477612629307,-0.897234961084256
"ENSMUSG00000117743",0.559354643120776,0.152655059406234
"ENSMUSG00000117893",0.716085092528047,0.126698285348812
"ENSMUSG00000118012",0.968034947615194,-0.00522342791005032
"ENSMUSG00000118099",0.541102896696512,-0.312459265500645
"ENSMUSG00000119958",0.779426359680247,0.0856993108206921
"ENSMUSG00000119981",0.346503080748963,0.340232322747116
"ENSMUSG00000120026",0.671686062978525,0.0912230954251711
"ENSMUSG00000120039",0.157753836177054,0.477572106147901
"ENSMUSG00000120091",0.0544682118395462,-0.692488381986176
"ENSMUSG00000120176",0.166994565738673,0.386561375750347
"ENSMUSG00000120180",0.475847012241752,0.333363529331951
"ENSMUSG00000120188",0.441847987093255,-0.275894270507007
"ENSMUSG00000120220",0.34036983007034,0.436812441262514
"ENSMUSG00000120255",0.97630676511837,-0.00909378703188903
"ENSMUSG00000120358",0.884983401239775,0.0590919711259244
"ENSMUSG00000120419",0.969415581530885,0.00735835357467618
"ENSMUSG00000120465",0.99828206915068,0.000672410691397071
"ENSMUSG00000120493",0.489848015919588,-0.210693745212428
"ENSMUSG00000120908",0.0286760536370953,0.879839483524854
"ENSMUSG00000120976",0.875518100782744,-0.013345866705587
"ENSMUSG00000120999",0.856073056184893,0.0331449048555578
"ENSMUSG00000121050",0.157286354556355,0.747910687995913
"ENSMUSG00000121054",0.672974411516089,-0.262515423627577
"ENSMUSG00000121184",0.84230040052285,-0.0288111015192409
"ENSMUSG00000121196",0.932795982676457,-0.0181302227840479
"ENSMUSG00000121225",0.238758677658791,-0.296639716215136
"ENSMUSG00000121472",0.204182855681165,-0.677505558181502
"ENSMUSG00000121482",0.691896098299229,-0.125239478928652
"ENSMUSG00000121648",0.852504075227864,-0.118058424678969
"ENSMUSG00000121691",0.433031404222063,0.316325205913617
"ENSMUSG00000121706",0.745986942775087,-0.162970269583002
"ENSMUSG00000121780",0.522636140301548,0.102853411036889
"ENSMUSG00000121784",0.375219188907136,-0.240583098733521
"ENSMUSG00000121808",0.394571158952311,0.103705584657354
