"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000365",15.616750021531,0.38181013767294,0.544434640311209,0.701296555000046,0.483117963205731,0.680935235701195
"ENSMUSG00000000374",1289.41357102593,0.437750842537524,0.202120804076637,2.16578815098887,0.0303273792073793,0.14484521356406
"ENSMUSG00000000378",1074.3668319437,-0.153765985098307,0.149262905834527,-1.03016877662004,0.302930784071696,0.519953170548251
"ENSMUSG00000000384",611.697949202141,-0.0108705311433255,0.129224034359513,-0.0841215892786844,0.932959759718603,0.965582269153895
"ENSMUSG00000000392",42.1468498082656,0.499574613347688,0.380047878305066,1.31450441343256,0.188676513853406,0.397135585500734
"ENSMUSG00000000399",2402.7360680541,-0.176786906771319,0.137451588904854,-1.28617579600112,0.198381716177453,0.409213289734006
"ENSMUSG00000000402",32.4491179984732,0.935225810641933,0.385458726559607,2.42626705844552,0.0152550399932299,0.10516750273416
"ENSMUSG00000000409",41.5165794209361,0.147659761454223,0.349035069633882,0.423051361598447,0.672257787931121,0.818565408797309
"ENSMUSG00000000416",1944.9842815783,0.0769350593017739,0.16456151956007,0.467515489085468,0.640131112966698,0.796736724917848
"ENSMUSG00000000420",745.838581664056,0.424872683056196,0.175737147945386,2.41766005664457,0.0156206624432415,0.106392653164057
"ENSMUSG00000000439",473.545939078013,0.121724588504056,0.138145313057119,0.881134407026367,0.378245076338422,0.591396898267165
"ENSMUSG00000000440",73.1487120345672,-0.360448228108272,0.25268926815659,-1.42644850229613,0.153738921833985,0.353266276682277
"ENSMUSG00000000441",597.135083458791,0.210570585655423,0.185743499394067,1.13366328481129,0.256935816034767,0.474809164354836
"ENSMUSG00000000486",66.6877540876129,-0.928659437099011,0.24832435129161,-3.73970346552311,0.000184237468715995,0.0159297342409022
"ENSMUSG00000000489",557.328660325093,-0.214449206036695,0.161770904145958,-1.32563520720146,0.184960558488115,0.391796732148611
"ENSMUSG00000000530",228.670446933098,-0.24111565034707,0.149620452716006,-1.6115153107091,0.107067452849637,0.285643400580154
