"","log2FoldChange","pvalue","padj","BInt_390","BInt_391","BInt_392","BInt_398","BPFC_384","BPFC_385","BPFC_386","BPFC_387","gene"
"ENSMUSG00000018379",0.0758931753605082,0.58982370192746,0.761947863121423,2462.0914951791,2068.8687206081,2881.02581783567,2460.20865242953,2776.41932346506,2550.90671472876,2790.63208404864,2291.7417037871,"Srsf1"
"ENSMUSG00000018381",-0.683965439908697,0.0180619579194539,0.113263124473832,52.9709874177948,62.3153229098824,40.5778284202206,68.193416805083,32.9571751582314,39.5873011015133,29.6570430598244,36.3768524410651,"Abi3"
"ENSMUSG00000018387",-0.180643715169319,0.360748904096925,0.574996800282349,179.041937472146,134.324140494635,119.14341110618,172.057236246671,136.282372951606,126.184522261074,142.545142448834,128.329451667091,"Shroom1"
"ENSMUSG00000018395",-0.4145432652136,0.024058498720962,0.128843001281587,2992.86078910541,5393.73739408871,3563.94203656746,3479.96251603785,2787.1081370299,2725.75062792711,2779.15193834806,3282.00046468276,"Kif3a"
"ENSMUSG00000018398",0.246374172252278,0.0997055331088842,0.274170690447617,5857.53178865975,3851.08695583073,5322.60238746086,4779.83395329167,5495.83164125103,6385.92650893786,5668.32193965999,5954.68865097769,"Septin8"
"ENSMUSG00000018401",0.424122486305254,0.0117880843960245,0.0927406801071371,1124.04435300561,652.233713123436,909.116028223241,862.384440211973,1140.14011358206,1248.6494555769,1239.85573566234,1135.76617065992,"Mtmr4"
"ENSMUSG00000018405",0.277191925529834,0.0732437449750264,0.231266390005315,232.012924889941,200.793818265177,248.647118830288,268.577149263096,279.690621613099,301.028435459424,299.440467023389,273.836861431351,"Mrm1"
"ENSMUSG00000018411",-0.330225562227908,0.0390467649170419,0.164927664197406,14488.6244785152,21581.8735011226,13382.9131562094,15377.0909248016,12504.1304019258,12935.9753703591,13016.5718668378,13105.7715600171,"Mapt"
"ENSMUSG00000018412",0.355235101605541,0.0142330281042913,0.100854249972728,1206.67909337737,894.5710799952,946.240424437486,885.465288976771,1299.5815825908,1270.9173124465,1332.65358007534,1128.69289379638,"Kansl1"
"ENSMUSG00000018415",0.365789542031894,0.0213988377079154,0.122336664424034,1113.45015552205,753.3230147328,973.004524033801,749.078455366604,1176.66022659524,1206.58794815654,1091.57052036322,1152.94412875709,"Gid4"
"ENSMUSG00000018417",0.165819068168417,0.34109781864236,0.555271984428674,495.808442230559,408.511561298118,617.30100681825,471.059140699727,513.953785575663,611.128960754611,642.888159232323,470.878145487121,"Myo1b"
"ENSMUSG00000018425",0.12386440075435,0.441428356990855,0.646151637408705,411.054862362088,419.589840926541,488.660657145636,464.764363763874,545.129491806423,428.862428599727,408.501851178872,563.84121283651,"Dhx40"
"ENSMUSG00000018427",-0.0162792645100181,0.915333899160253,0.955786407838388,901.566205850868,830.870972131765,871.991632008997,723.899347623189,824.820113419522,838.755942088312,964.332238848485,662.867088926076,"Ypel2"
"ENSMUSG00000018428",0.172222497750454,0.299625109608421,0.51660313593782,889.912588618953,578.84011058513,725.220763255007,735.439772005588,833.727458056882,923.703692368643,859.097569926527,686.107855763423,"Akap1"
"ENSMUSG00000018433",0.0680895893278468,0.76153457581294,0.873167943210656,312.528825764989,207.717743032941,452.399618982885,313.689717303382,405.284180999873,311.749996174417,344.404371017316,291.014819528521,"Nol11"
"ENSMUSG00000018442",0.1123205493264,0.460557929384944,0.661460827801697,364.440393434428,407.126776344565,486.070582991154,379.784875129847,477.433672562488,391.749333817058,452.509076364418,450.668783019862,"Derl2"
"ENSMUSG00000018446",-0.00747985141825662,0.955203174757553,0.976904704320857,850.714057929785,837.79489689953,850.407680721645,903.300490295023,798.988813971178,810.714937141407,798.826804998497,1017.54140022646,"C1qbp"
"ENSMUSG00000018449",-0.348408335655607,0.041294181125746,0.169544724445824,275.449134572533,326.809249038494,337.572998134176,290.608868538585,252.96858770102,260.616398918296,265.000029921657,186.93660282214,"Rpain"
"ENSMUSG00000018451",-0.209609539948704,0.10816107463841,0.286947276610242,5246.2465938584,7031.93799414184,5992.56823542024,6032.49456352658,4909.72836411275,5002.84517670374,5332.52767791811,5769.77298440227,"6330403K07Rik"
"ENSMUSG00000018459",0.181474930214321,0.319587283007111,0.536018763817373,432.243257329206,472.211669161553,341.026430340152,439.585256020458,489.903955054792,465.150787942781,363.537947184945,590.113384043945,"Slc13a3"
"ENSMUSG00000018470",-0.206284919018517,0.242702391710396,0.460332005543642,1592.30788177891,1239.38253342988,1236.32872973949,1145.6494023254,1220.3062153183,1276.6904605238,1204.45861975222,816.45824367724,"Kcnab3"
"ENSMUSG00000018474",-0.0214115149672624,0.902495552665724,0.948535944282732,15663.5209794419,15279.7171775032,8958.20314230233,13488.6578440454,13000.2694982267,13665.0414989786,12297.1494029349,13637.277792906,"Chd3"
"ENSMUSG00000018476",0.510856266063345,0.0228399348587737,0.126064948629307,729.940206617212,427.898550647859,365.200455781986,420.700925212897,812.349830927218,680.406737682259,739.512718878848,536.558573505711,"Kdm6b"
"ENSMUSG00000018481",0.59200572097106,0.00136028197938853,0.0351112783856285,883.556070128817,616.229304331059,1105.96166396389,678.786779582903,1215.85254299962,1250.29892645613,1191.06511643488,1300.47247476808,"Appbp2"
"ENSMUSG00000018486",-0.899750909434278,0.117831989481375,0.302225174324574,15.8912962253384,5.53913981421177,13.8137288239049,39.8669205937409,8.90734463735985,9.07208983576346,9.56678808381433,13.136085603718,"Wnt9b"
"ENSMUSG00000018500",0.136214064372853,0.601898184043106,0.769600054904226,67.8028638947773,48.467473374353,59.5717055530899,68.193416805083,66.8050847801989,59.3809516522699,53.5740132693603,89.9316629792999,"Adora2b"
"ENSMUSG00000018501",-0.325159834648245,0.113098707109623,0.294928438497632,3642.28509484757,7260.42751147807,4004.25464282943,4042.29592230746,3710.79977592411,3737.70101233454,3836.28202160955,3836.74746440901,"Ncor1"
"ENSMUSG00000018507",-0.108637210319416,0.414452638771936,0.622779460590206,399.401245130173,444.515970090494,389.374481223819,401.816594405335,366.09186459549,376.904095903991,360.6679107598,411.260526208708,"Trpv2"
"ENSMUSG00000018509",-0.583409576193338,0.0109554535931563,0.0896919761014343,322.063603500192,641.155433495012,319.442479052801,488.89434201798,329.571751582314,286.183197546356,308.050576298822,255.648435210819,"Cenpv"
"ENSMUSG00000018537",-0.0916216097734454,0.679952886192823,0.824492784694745,918.516921824562,616.229304331059,495.567521557588,650.460283371561,718.82271223494,708.447742629165,667.76180825024,419.344271195612,"Pcgf2"
"ENSMUSG00000018541",0.0196679911806217,0.912097137553541,0.95406012862573,379.272269911411,495.753013371953,347.933294752105,312.640587814073,390.141695116361,443.707666512795,342.491013400553,375.894141891006,"Cwc25"
"ENSMUSG00000018547",0.475715040679011,0.0123314577220747,0.0944208935529984,2469.50743341759,1280.92608203647,1825.13892085843,1603.06985966411,2373.8073458564,2785.13157957938,2533.28548459404,2293.76264003383,"Pip4k2b"
"ENSMUSG00000018548",0.58534750495068,0.000413200958850502,0.0238569185188948,3608.38366290018,2334.74743169026,3524.22756619874,2662.69064386617,4076.8916405196,4983.05152615298,4727.90667102104,4417.76663534269,"Trim37"
"ENSMUSG00000018554",-0.179854804337824,0.526405138284389,0.715163704004541,168.447739988587,85.8566671202824,80.2922987889472,107.011207909515,101.543728865902,117.937167864925,105.234668921958,64.6699598952269,"Ybx2"
"ENSMUSG00000018559",-0.23131638081932,0.108145726696265,0.286947276610242,1540.39631410947,1742.0594715696,1287.26685477764,1781.42187284663,1255.044859404,1271.74204788611,1427.3647821051,1454.06362951924,"Ctdnep1"
"ENSMUSG00000018565",-0.263912427714539,0.0499978967858936,0.187309863691516,1185.49069841025,1092.59532835327,1430.58429132565,1114.17551764613,969.119096544751,992.981469296291,973.899026932299,1084.23229636841,"Elp5"
"ENSMUSG00000018566",0.170870977325724,0.674602295432796,0.820442037793545,16.9507159736943,26.3109141175059,21.5839512873514,47.2108270189036,29.3942373032875,31.3399467053647,44.9639039939274,20.2093624672584,"Slc2a4"
"ENSMUSG00000018567",-0.395887300074635,0.0843429118720145,0.249812148021869,2560.6175317762,5609.76384684297,2874.98231147521,3287.97181949431,2433.48655492671,2515.44309082532,2562.94252765386,3379.0054045256,"Gabarap"
"ENSMUSG00000018570",-0.426331313679593,0.53265217072542,NA,16.9507159736943,8.30870972131765,5.18014830896434,15.7369423396345,14.2517514197758,7.42261895653374,11.4801457005772,1.01046812336292,"2810408A11Rik"
"ENSMUSG00000018572",-0.0130453978557209,0.929901682860555,0.964055642464127,942.883576036748,1038.58871516471,832.27716164027,973.592166078724,789.190734870082,903.910041817886,944.241983872475,1114.5463400693,"Phf23"
"ENSMUSG00000018574",-0.329586430397753,0.0192077189490043,0.116695516507982,882.496650380461,1129.9845220992,823.64358112533,1011.36082769385,785.627797015139,757.107133566441,722.292500327982,793.217476839892,"Acadvl"
"ENSMUSG00000018581",0.328502835502377,0.34346089043003,0.557929250238583,87.9318391135394,56.7761830956706,41.4411864717147,32.5230141685781,94.4178531560144,49.4841263768916,78.4476622872775,51.5338742915089,"Dnah11"
"ENSMUSG00000018583",-0.00665609278352004,0.951806974024393,0.975539620909556,1407.96884556499,1454.02420123059,1384.82631459647,1343.93487580479,1349.46271256002,1301.43252371225,1479.0254377577,1434.86473517535,"G3bp1"
"ENSMUSG00000018585",-0.723919496102269,0.00359274262684668,0.0543351640942484,514.877997700965,1282.31086699002,612.98421656078,713.4080527301,399.049039753721,486.593909372767,489.819549891294,513.317806668363,"Atox1"
"ENSMUSG00000018589",0.297080856755357,0.206241187162237,0.418394049592185,166.328900491876,177.252474054777,233.970031954889,124.846409227767,222.683615933996,188.039680232188,169.332149083514,284.952010788344,"Glra2"
"ENSMUSG00000018593",-0.357066004263795,0.0892962178395136,0.258336445610539,6415.84599604331,13026.6720580725,9885.44968960694,9602.682215645,6787.3966136682,7119.11631475547,6621.1740328079,9866.21075651555,"Sparc"
"ENSMUSG00000018599",-0.287062268787953,0.0495651178120001,0.186442782466016,368.678072427852,419.589840926541,324.622627361765,403.914853383953,309.084858916387,312.574731614032,293.7003941731,325.37073572286,"Mief2"
"ENSMUSG00000018604",0.173540790647138,0.609979008034857,0.775710154255022,45.5550491793035,26.3109141175059,45.757976729185,45.1125680402857,36.5201130131754,34.6388884638241,73.6642682453704,40.4187249345168,"Tbx3"
"ENSMUSG00000018634",0.185833673681549,0.341209639156372,0.555309883541126,547.720009899998,297.728765013882,357.430233318539,424.897443170133,529.096271459175,438.759253875105,463.032543256614,422.375675565701,"Crhr1"
"ENSMUSG00000018648",-0.0770230549178448,0.599689034012738,0.768414507591734,832.703922207734,696.54683163713,1010.99227829954,776.355822088638,767.813107740419,825.560175054475,796.913447381734,757.85109252219,"Dusp14"
"ENSMUSG00000018651",-0.0657158206246884,0.698365304731187,0.83476503181433,542.422911158219,441.746400183388,698.456663658692,532.957780568957,563.834915544878,533.603829430814,567.31053337019,455.721123636677,"Tada2a"
"ENSMUSG00000018654",0.935677575114734,0.00127488479886587,0.0346453343723068,59.3275059079302,26.3109141175059,52.6648411411374,37.7686616151229,65.9143503164629,79.9993376426414,93.7545232213805,101.046812336292,"Ikzf1"
"ENSMUSG00000018659",0.0310458359097587,0.80720742689932,0.897707903520602,819.990885227464,760.246939500565,936.743485871051,792.092764428272,789.190734870082,903.085306378272,838.050636142136,853.845564241667,"Pnpo"
"ENSMUSG00000018661",0.189473504599496,0.286755835775862,0.504575281156684,853.892317174852,602.38145479553,616.437648766756,675.639391114977,778.501921305251,924.528427808258,831.353884483466,599.207597154212,"Cog1"
"ENSMUSG00000018666",-0.252565129173534,0.0698865155145451,0.225611204765734,1062.59800760096,1411.09586767045,1095.60136734596,1083.75076245617,1052.84813613593,912.157396214035,966.245596465248,971.059866551766,"Cbx1"
"ENSMUSG00000018669",-0.576315974034668,0.00135274434608159,0.0350697035237585,779.73293478994,1379.24581373873,897.029015502324,1081.65250347755,672.504520120668,677.932531363415,697.418851310065,724.505644451214,"Cdk5rap3"
"ENSMUSG00000018672",-0.348454628103341,0.105151358312644,0.283070036979068,147.25934502147,231.259087243341,142.454078496519,158.418552885654,123.812090459302,160.823410724898,122.454887472823,123.277111050276,"Copz2"
"ENSMUSG00000018677",-0.375347159005202,0.0325807436374668,0.150687012470307,1496.96010442688,2398.4475395537,1476.34226805484,1600.97160068549,1249.70045262159,1266.79363524842,1403.44781189556,1452.04269327252,"Slc25a39"
"ENSMUSG00000018678",0.54947011574775,0.0780156255489843,0.239519023899908,216.121628664603,55.3913981421177,134.683856033073,179.401142671834,195.961582021917,268.863753314444,204.729264993627,189.968007192229,"Sp2"
"ENSMUSG00000018697",-0.283391775617661,0.144766867754594,0.340381522147172,264.854937088974,379.431077273506,284.044798941545,365.097062279521,307.303389988915,238.348542048694,210.469337843915,305.161373255602,"Aatf"
"ENSMUSG00000018698",0.550623993528198,0.307779984487855,0.525296994139521,5.29709874177948,19.3869893497412,24.1740254418336,8.39303591447176,15.1424858835117,32.9894175845944,12.4368245089586,23.2407668373472,"Lhx1"
"ENSMUSG00000018707",-0.116281896220964,0.282971307457467,0.500071726590159,11239.3841103077,10664.2289273112,10663.3352940031,9822.99940839988,9135.37266007626,10615.1698432829,9714.11662030507,9641.88683312898,"Dync1h1"
"ENSMUSG00000018727",0.615056063645355,0.0388697884339435,0.164594095679753,54.0304071661507,37.3891937459294,31.9442479052801,35.670402636505,73.9309604900867,58.556216212655,67.9241953950818,42.4396611812426,"Cpsf4l"
"ENSMUSG00000018733",0.186864942005612,0.34662326912247,0.561300084845243,182.220196717214,121.861075912659,192.528845483175,142.68161054602,175.474689355989,210.307537101789,177.942258358947,166.727240354882,"Pex12"
"ENSMUSG00000018736",0.300311483857472,0.0527929433476825,0.192954200007372,1534.03979561934,1033.04957535049,1560.08799904976,1349.18052325134,1557.0038426105,1657.71823362587,1717.23846104467,1817.83215392989,"Ndel1"
"ENSMUSG00000018740",0.0272588268383792,0.891811240777981,0.942615373848917,155.734703008317,134.324140494635,128.640349672614,118.551632291914,131.828700632926,167.421294241817,135.848390790164,111.151493569921,"Slc25a35"
"ENSMUSG00000018750",0.142068703917043,0.370124058436369,0.583544518571785,2540.48855655744,2910.81797236828,1870.89689758762,2016.42687845184,2481.58621596845,2633.38025869025,2681.57069989316,2502.92954156995,"Zbtb4"
"ENSMUSG00000018752",0.25283952749292,0.432150592556242,0.638720117407487,36.0202714441005,19.3869893497412,39.7144703687266,34.621273147196,48.0996610417432,34.6388884638241,36.3537947184945,37.387320564428,"Tnfsfm13"
"ENSMUSG00000018761",-0.295129665476378,0.0396893276642797,0.166075376140823,1037.17193364042,1343.24140494635,1034.30294568988,1211.74456015186,964.665424226071,833.807529450623,922.238371279702,1047.85544392735,"Mpdu1"
"ENSMUSG00000018765",-0.0113330470226333,0.924712264280069,0.961411542627874,3213.22009676343,2808.34388580537,2476.11089168495,2880.90957764243,2757.71389972661,2829.66729331858,2807.85230259951,2892.97023718804,"Fxr2"
"ENSMUSG00000018770",-0.387038664390741,0.0419172044692394,0.170347481556863,4211.19349971469,8062.21799958523,5380.44737691096,6050.32976484483,4486.62949383816,4124.50193351391,4250.52394563871,5262.51798647409,"Atp5mc3"
"ENSMUSG00000018774",-0.0550397271196508,0.781620435641094,0.884925619968554,164.210060995164,128.785000680424,143.317436548013,151.074646460492,107.778870112054,164.122352483357,138.718427215308,155.61209099789,"Cd68"
"ENSMUSG00000018796",0.320634779681363,0.091917695768299,0.261693563796155,664.256182219147,414.05070111233,699.320021710186,441.683514999076,660.034237628365,736.48874757607,713.682391052549,665.898493296164,"Acsl1"
"ENSMUSG00000018800",0.260357665540981,0.0834068332895508,0.248490687618379,508.52147921083,606.535809656188,625.934587333191,444.830903467003,666.269378874517,615.252637952685,689.765420843013,646.699598952269,"Abca5"
"ENSMUSG00000018809",-0.407004726963846,0.0311065328191404,0.147221946254776,265.91435683733,425.128980740753,274.54786037511,327.328400664399,235.1538984263,214.431214299864,253.51988422108,269.7949889379,"Smyd4"
"ENSMUSG00000018819",-0.499605243798035,0.0342619558531664,0.154592763273721,90.0506786102512,119.091506005553,97.5594598188284,120.649891270532,94.4178531560144,79.1746022030265,72.7075894369889,54.5652786615977,"Lsp1"
"ENSMUSG00000018820",0.156982439445318,0.410734668204002,0.619774320522407,1660.11074567369,897.340649902306,1285.54013867465,1347.08226427272,1534.7354810171,1621.42987428281,1464.67525563197,1168.10115060754,"Zfyve27"
"ENSMUSG00000018821",-0.419811377698853,0.0718952702863801,0.229168156510002,459.788170786459,1010.89301609365,484.343866888166,581.217737077169,446.257966331728,449.480814590099,472.599331340428,524.432956025356,"Avpi1"
"ENSMUSG00000018822",-0.175711212820086,0.583828320668425,0.75687445376268,54.0304071661507,171.713334240565,161.447955629389,111.207725866751,89.0734463735985,89.8961629180197,115.758135814153,146.517877887623,"Sfrp5"
"ENSMUSG00000018830",-0.583134422986432,0.0552609889032307,0.19738316589937,140.902826531334,48.467473374353,90.6525954068759,121.69902075984,73.0402260263508,72.5767186861077,70.7942318202261,52.5443424148718,"Myh11"
"ENSMUSG00000018841",0.27890512147384,0.105783232381941,0.283813404886554,262.736097592262,181.406828915435,200.299067946621,230.808487647973,244.06124306366,291.95634562366,277.436854430616,249.585626470641,"Rad51d"
"ENSMUSG00000018844",-0.0867970682364786,0.793370562612497,0.890895384363558,48.7333084243712,78.9327423525177,50.0747669866553,32.5230141685781,57.897740142839,48.6593909372767,59.3140861196489,30.3140437008876,"Fndc8"
"ENSMUSG00000018845",-0.792775020469206,0.0239085704049161,0.12829741762919,29.6637529539651,29.0804840246118,38.8511123172325,40.9160500830498,14.2517514197758,24.7420631884458,21.0469337843915,20.2093624672584,"Unc45b"
"ENSMUSG00000018846",0.612814233118213,0.000234920448518401,0.0181644216405065,494.749022482203,387.739786994824,643.201748363072,498.336507421761,742.872542755811,825.560175054475,737.599361262085,796.248881209981,"Pank3"
"ENSMUSG00000018848",-0.148763932345727,0.338690039271886,0.552839911587477,921.69518106963,862.721026063483,1190.5707530103,847.696627361648,815.912768782162,811.539672581022,832.310563291847,992.279697142388,"Rars1"
"ENSMUSG00000018849",0.150271293523962,0.295957198380044,0.513052063382485,2060.57141055222,1758.67689101224,1557.49792489528,1933.54564879643,1964.96022700158,1776.48013693041,2021.46232210997,2350.34885494215,"Wwc1"
"ENSMUSG00000018858",-0.452417464812137,0.0242688038729819,0.129337564248919,1002.21108194468,1858.38140766805,1060.2036872347,1118.37203560336,898.751073909609,988.857792098217,976.769063357443,814.437307430514,"Mrpl58"
"ENSMUSG00000018861",-0.540075148423834,0.00500371069712592,0.0621991006770213,485.214244747,610.690164516847,368.653887987962,463.715234274565,382.125084942737,328.244704966714,354.927837909512,257.669371457545,"Fdxr"
