"","log2FoldChange","pvalue","padj","BInt_390","BInt_391","BInt_392","BInt_398","BPFC_384","BPFC_385","BPFC_386","BPFC_387","gene"
"ENSMUSG00000091421",1.56668092874539,0.00158419445623205,0.0376742551680812,16.9507159736943,0,24.1740254418336,20.9825897861794,36.5201130131754,62.6798934107293,46.8772616106902,42.4396611812426,"Gm4202"
"ENSMUSG00000092526",-1.35539551476945,0.00098036337282945,0.0325450352393761,46.6144689276594,87.2414520738353,57.8449894501018,52.4564744654485,47.2089265780072,18.1441796715269,17.2202185508658,12.125617480355,"Gm17907"
"ENSMUSG00000092603",-1.354582312249,0.00149708605316193,0.0365463899931824,43.4362096825917,166.174194426353,54.3915572441255,52.4564744654485,39.1923164043833,36.2883593430538,27.7436854430616,19.1988943438955,"Gm20386"
"ENSMUSG00000093668",-1.39930478563295,0.00149006495918836,0.0364833216250243,28.6043332056092,96.9349467487059,30.217531802292,41.9651795723588,19.5961582021917,12.3710315942229,18.1768973592472,24.2512349607101,"Pou5f2"
"ENSMUSG00000094410",1.97211162178768,0.00105606161579805,0.0330949576431564,96.4071971003865,47.0826884208,41.4411864717147,27.2773667220332,221.79288147026,305.976848097113,247.779811370791,56.5862149083235,"Zbed6"
"ENSMUSG00000095332",1.52499248128131,0.000724523262795448,0.029167046579325,67.8028638947773,12.4630645819765,12.9503707724108,33.572143657887,90.8549153010704,112.988755227236,107.148026538721,54.5652786615977,"Gm9821"
"ENSMUSG00000095334",1.06145597693661,8.1692606770876e-05,0.0100976664369184,93.2289378553189,33.2348388852706,64.7518538620542,88.1268771019535,147.861920980173,155.050262647594,140.631784832071,143.486473517535,"Gm21984"
"ENSMUSG00000096257",-1.08705919196684,0.00159050951911738,0.0376742551680812,50.852147921083,132.939355541082,82.0190148919353,69.242546294392,40.0830508681193,46.1851846184322,22.003612592773,48.5024699214202,"Ccer2"
"ENSMUSG00000096977",-1.57467965527687,0.00202138607322619,0.041838877779795,18.0101357220502,58.1609680492236,21.5839512873514,19.9334602968704,7.12587570988788,7.42261895653374,10.5234668921958,14.1465537270809,"Gm10827"
"ENSMUSG00000097217",-1.25992902428114,5.13690195834771e-05,0.00776420126407783,69.9217033914891,164.7894094728,106.193040333769,83.9303591447176,35.6293785494394,39.5873011015133,40.1805099520202,61.6385555251381,"Gm26549"
"ENSMUSG00000097360",-1.33362869563916,0.00276345303854736,0.0487275077788617,15.8912962253384,23.5413442104,34.5343220597623,36.7195321258139,9.79807910109583,9.07208983576346,15.3068609341029,10.1046812336292,"9430065F17Rik"
"ENSMUSG00000097464",-1.60094811637545,4.44178823398698e-05,0.00731008093725311,91.1100983586071,375.276722412847,100.149533973311,160.516811864272,67.6958192439348,43.7109782995876,49.7472980358345,77.8060454989449,"Gm26736"
"ENSMUSG00000097484",-2.30367444972571,2.95215796728894e-05,0.0062429248966091,18.0101357220502,78.9327423525177,17.2671610298811,32.5230141685781,8.01661017362386,6.59788351691888,7.65343046705147,7.07327686354044,"Gm26807"
"ENSMUSG00000097583",-1.35247305998292,5.63517856807956e-05,0.00797650437313971,99.5854563454542,329.5788189456,132.957139930085,159.467682374963,84.6197740549186,48.6593909372767,74.6209470537518,73.7641730054932,"6430590A07Rik"
"ENSMUSG00000097603",-1.83369928716727,0.000683971061766441,0.0288714301836299,16.9507159736943,48.467473374353,25.0373834933276,16.7860718289435,3.56293785494394,5.77314807730402,8.6101092754329,12.125617480355,"A430010J10Rik"
"ENSMUSG00000097736",-1.17729356559906,0.000157334248652711,0.0146889932571935,146.199925273114,289.420055292565,87.1991632008997,152.123775949801,81.9475706637106,66.8035706088036,79.404341095659,68.7118323886786,"9530059O14Rik"
"ENSMUSG00000098120",-1.41730046609745,0.000170982618268836,0.0152530679104773,45.5550491793035,134.324140494635,50.9381250381493,53.5056039547575,24.0498305208716,25.5667986280607,30.6137218682059,25.261703084073,"Gm5914"
"ENSMUSG00000098146",-1.24161833907957,0.00212613117072534,0.042844838471379,43.4362096825917,159.250269658588,54.3915572441255,55.6038629333754,31.1757062307595,29.690475826135,44.0072251855459,26.2721712074359,"Gm26935"
"ENSMUSG00000098202",-1.13078172718018,0.000893088686605069,0.0314218317660177,132.427468544487,415.435486065883,145.907510702496,147.927257992565,73.0402260263508,90.7208983576346,107.148026538721,112.161961693284,"B830012L14Rik"
"ENSMUSG00000099773",-2.47585534065259,0.000186408889677383,0.0160384746647913,13.7724567286266,66.4696777705412,19.8572351843633,16.7860718289435,2.67220339120795,1.64947087922972,6.69675165867003,10.1046812336292,"Hmgb1-rs16"
"ENSMUSG00000099966",-1.10718470330746,0.00127959244889556,0.0346453343723068,61.446345404642,181.406828915435,72.5220763255007,126.944668206385,44.5367231867992,44.5357137392024,70.7942318202261,44.4605974279685,"2810402E24Rik"
"ENSMUSG00000100131",1.12428287783625,0.00271090840366658,0.048327243688751,27.5449134572533,11.0782796284235,31.080889853786,15.7369423396345,33.8479096219674,55.2572744541956,44.0072251855459,56.5862149083235,"Gm28439"
"ENSMUSG00000100213",-1.23386601722232,9.39508471632982e-05,0.0110672836873168,68.8622836431332,164.7894094728,144.180794599507,105.962078420206,61.460677997783,66.8035706088036,44.0072251855459,32.3349799476134,"Gm28151"
"ENSMUSG00000100394",-1.68747740032386,0.00106701668727841,0.0330949576431564,29.6637529539651,78.9327423525177,13.8137288239049,31.4738846792691,10.6888135648318,9.89682527537832,9.56678808381433,17.1779580971696,"Gm28791"
"ENSMUSG00000100622",-1.77136877209685,0.00100283803021653,0.0327780504773938,13.7724567286266,70.6240326312,37.9877542657385,22.0317192754884,17.8146892747197,7.42261895653374,9.56678808381433,7.07327686354044,"Gm20379"
"ENSMUSG00000102316",-1.67600706993884,1.10336678144956e-06,0.00112216238351946,67.8028638947773,228.489517336235,102.739608127793,107.011207909515,41.8645197955913,32.1646821449795,39.2238311436388,44.4605974279685,"Gm37629"
"ENSMUSG00000102411",1.63271148928693,0.00174045089718635,0.0387669976490035,20.128975218762,9.69349467487059,6.90686441195245,6.29477693585382,28.5035028395515,47.8346554976619,43.0505463771645,13.136085603718,"Gm36936"
"ENSMUSG00000102494",-1.81180042043614,0.00062208258126307,0.0275337205518391,29.6637529539651,108.013226377129,28.4908156993039,22.0317192754884,8.90734463735985,17.3194442319121,8.6101092754329,18.1884262205326,"Gm36988"
"ENSMUSG00000102496",2.10832904578301,0.00118352840952763,0.0340721306198763,2.11883949671179,0,5.18014830896434,10.4912948930897,26.7220339120795,15.6699733526823,22.9602914011544,14.1465537270809,"Gm36989"
"ENSMUSG00000102570",-1.92923407648772,0.000477139817547059,0.0254948969855925,23.3072344638297,52.6218282350118,27.6274576478098,17.8352013182525,2.67220339120795,13.1957670338378,11.4801457005772,4.04187249345168,"Gm37968"
"ENSMUSG00000102579",-1.28245791631457,0.00112496347229282,0.0335805422885776,54.0304071661507,207.717743032941,73.3854343769948,83.9303591447176,34.7386440857034,32.1646821449795,42.0938675687831,62.649023648501,"Gm37965"
"ENSMUSG00000102623",-1.95528839953174,0.000714380424699829,0.0290373967999956,34.9608516957446,90.0110219809412,16.4038029783871,25.1791077434153,7.12587570988788,4.1236771980743,11.4801457005772,20.2093624672584,"Gm37673"
"ENSMUSG00000102649",-1.21846170018247,0.00044240428179328,0.0248408122617375,49.7927281727271,153.711129844377,91.51595345837,73.4390642516279,37.4108474769114,27.2162695072904,47.8339404190717,45.4710655513314,"Gm38021"
"ENSMUSG00000102692",1.88416544627387,4.12149227392427e-05,0.00730711438302209,9.53477773520306,5.53913981421177,7.77022246344651,13.6386833610166,32.0664406944954,33.8141530242093,49.7472980358345,20.2093624672584,"Dchs2"
"ENSMUSG00000102697",1.19163749248643,0.000100980020772023,0.011660535030201,229.894085393229,101.089301609365,102.739608127793,92.3233950591894,252.077853237284,432.986105797801,304.223861065296,212.198305906213,"Pcdhac2"
"ENSMUSG00000102748",1.26016109581123,0.00106319654864514,0.0330949576431564,57.2086664112184,8.30870972131765,30.217531802292,34.621273147196,73.9309604900867,95.6693109953237,66.9675165867003,78.8165136223078,"Pcdhgb2"
"ENSMUSG00000102902",-1.64656267624647,0.000372543584682831,0.0223170136462561,24.3666542121856,92.7805918880471,40.5778284202206,63.9968988478472,11.5795480285678,9.07208983576346,22.9602914011544,27.2826393307988,"Gm38263"
"ENSMUSG00000103284",-1.69369552813245,8.33893807160628e-05,0.0102153023553413,30.723172702321,92.7805918880471,44.8946186776909,34.621273147196,11.5795480285678,11.546296154608,17.2202185508658,22.2302987139842,"3110080O07Rik"
"ENSMUSG00000103285",-1.27275732209551,0.00228360454516773,0.0443874052899047,36.0202714441005,173.098119194118,56.9816313986077,94.4216540378073,25.8312994483436,31.3399467053647,45.9205828023088,45.4710655513314,"Gm37274"
"ENSMUSG00000103456",-1.62428796640774,0.000374224346164302,0.022341448040394,21.1883949671179,85.8566671202824,29.3541737507979,55.6038629333754,17.8146892747197,10.7215607149932,19.1335761676287,14.1465537270809,"Gm38097"
"ENSMUSG00000103544",-1.62601860309095,0.000289120517795441,0.0198228255013499,54.0304071661507,186.945968729647,45.757976729185,51.4073449761395,19.5961582021917,22.2678568696012,27.7436854430616,39.4082568111539,"Gm10048"
"ENSMUSG00000103563",-1.72581611502233,0.00060510378729029,0.0275337205518391,40.257950437524,224.335162475577,42.3045445232088,77.6355822088638,19.5961582021917,17.3194442319121,31.5704006765873,47.4920017980572,"8030445P17Rik"
"ENSMUSG00000103621",-1.29946763949571,0.000946749057068636,0.0322363379970778,38.1391109408123,138.478495355294,54.3915572441255,53.5056039547575,22.2683615933996,30.5152112657498,32.5270794849687,29.3035755775247,"Gm38366"
"ENSMUSG00000103693",-1.71873664692645,4.77831164907376e-07,0.000566874880615792,50.852147921083,144.017635169506,90.6525954068759,118.551632291914,24.0498305208716,24.7420631884458,31.5704006765873,42.4396611812426,"Gm37529"
"ENSMUSG00000103867",-1.28453153827856,0.00102718839749097,0.0329601659099846,109.120234080657,450.055109904706,120.870127209168,159.467682374963,94.4178531560144,89.8961629180197,105.234668921958,53.5548105382348,"9630010A21Rik"
"ENSMUSG00000103882",-1.2802522736381,0.00198779609142067,0.0414368135351729,39.1985306891682,160.635054612141,52.6648411411374,74.4881937409369,23.1590960571356,26.3915340676755,44.0072251855459,40.4187249345168,"Gm37452"
"ENSMUSG00000103891",-1.71480707054148,0.000171197264036237,0.0152530679104773,51.9115676694389,306.0374747352,89.7892373553819,88.1268771019535,28.5035028395515,29.690475826135,43.0505463771645,61.6385555251381,"Gm37941"
"ENSMUSG00000103897",1.04226309089644,0.000774573385798241,0.0296863513927846,79.4564811266922,22.1565592568471,54.3915572441255,53.5056039547575,108.66960457579,131.132934898763,106.191347730339,88.921194855937,"Pcdhga8"
"ENSMUSG00000103914",-1.39460969730622,6.44723981875316e-05,0.00863831704570653,81.575320623404,258.9547863144,157.994523423412,103.863819441588,59.679209070311,47.009920058047,40.1805099520202,81.8479179923965,"Gm38073"
"ENSMUSG00000103932",-1.66350607528529,0.000115795931368828,0.0124690195545133,41.3173701858799,177.252474054777,57.8449894501018,61.8986398692292,23.1590960571356,18.1441796715269,28.700364251443,36.3768524410651,"Gm36963"
"ENSMUSG00000103959",-1.55613256775285,0.000701040409472617,0.0290198900607435,29.6637529539651,156.480699751482,69.0686441195245,79.7338411874817,31.1757062307595,13.1957670338378,22.9602914011544,46.4815336746943,"Gm37720"
"ENSMUSG00000104030",-1.33322133950331,0.000494830060961353,0.0258678635893313,119.714431564216,465.287744393788,113.099904745721,173.10636573598,84.6197740549186,66.8035706088036,84.1877351375661,109.130557323195,"5330406M23Rik"
"ENSMUSG00000104044",-1.98437481595097,5.58242896495608e-05,0.00796608074739099,26.4854937088974,70.6240326312,25.0373834933276,20.9825897861794,10.6888135648318,8.2473543961486,7.65343046705147,9.09421311026628,"Gm37566"
"ENSMUSG00000104205",-1.44796665365094,0.00127609878406896,0.0346453343723068,45.5550491793035,153.711129844377,45.757976729185,38.8177911044319,22.2683615933996,19.7936505507566,22.003612592773,39.4082568111539,"Gm37396"
"ENSMUSG00000104277",-1.07571516030678,0.00139435039435212,0.0355240361901145,58.2680861595743,185.561183776094,76.838866582971,107.011207909515,54.3348022878951,42.8862428599727,44.9639039939274,59.6176192784123,"Gm38299"
"ENSMUSG00000104292",-2.256380717001,0.00016235660498694,0.0149198069671768,23.3072344638297,99.7045166558118,17.2671610298811,22.0317192754884,8.01661017362386,4.94841263768916,6.69675165867003,14.1465537270809,"Gm38042"
"ENSMUSG00000104339",-1.45413028856158,0.00195146921086504,0.0408900948377868,31.7825924506769,114.937151144894,35.3976801112563,33.572143657887,30.2849717670235,13.1957670338378,16.2635397424844,18.1884262205326,"C130089K02Rik"
"ENSMUSG00000104343",-1.3889090735984,0.00133313162697551,0.0350697035237585,46.6144689276594,116.321936098447,43.1679025747028,60.8495103799202,27.6127683758155,8.2473543961486,31.5704006765873,34.3559161943393,"5730408A14Rik"
"ENSMUSG00000104346",1.34557204066011,0.000529612739471931,0.0266192812017747,104.882555087234,13.8478495355294,44.0312606261969,48.2599565082126,141.626779734022,149.27711457029,127.238281514731,121.25617480355,"Pcdhga3"
"ENSMUSG00000104388",-2.00684766906034,3.80626194270026e-05,0.00703236943350263,26.4854937088974,70.6240326312,31.080889853786,23.0808487647973,8.01661017362386,11.546296154608,12.4368245089586,5.0523406168146,"Gm37033"
"ENSMUSG00000104396",-2.55468381530283,4.23824478639085e-05,0.00731008093725311,12.7130369802708,66.4696777705412,23.3106673903395,26.2282372327242,9.79807910109583,4.94841263768916,5.7400728502886,1.01046812336292,"Gm37959"
"ENSMUSG00000104515",-1.55857900854087,0.00109411029927798,0.0332246089497009,16.9507159736943,47.0826884208,24.1740254418336,29.3756257006512,8.01661017362386,8.2473543961486,16.2635397424844,7.07327686354044,"Gm37163"
"ENSMUSG00000104556",-1.81175651942545,0.00184142179692317,0.0396086217887199,14.8318764769825,27.6956990710588,17.2671610298811,28.3264962113422,7.12587570988788,4.94841263768916,0.956678808381433,12.125617480355,"Gm43192"
"ENSMUSG00000104576",-2.17345825582672,0.000453678291393019,0.0250969338017429,13.7724567286266,99.7045166558118,12.9503707724108,35.670402636505,13.3610169560398,7.42261895653374,8.6101092754329,6.06280874017752,"F830115B05Rik"
"ENSMUSG00000104625",-1.47903899450692,0.00150746653072225,0.0367486840933847,44.4956294309476,193.869893497412,36.2610381627504,75.5373232302458,35.6293785494394,30.5152112657498,18.1768973592472,40.4187249345168,"Gm42448"
"ENSMUSG00000104696",-2.0427926970842,2.01495996648563e-05,0.00491202462941052,27.5449134572533,76.1631724454118,21.5839512873514,44.0634385509767,12.4702824923038,5.77314807730402,11.4801457005772,11.1151493569921,"Gm42946"
"ENSMUSG00000104851",-1.77247179311747,2.30821756817561e-05,0.00519408137905363,32.8420121990328,88.6262370273883,32.8076059567741,46.1616975295947,13.3610169560398,13.1957670338378,11.4801457005772,20.2093624672584,"E030026E10Rik"
"ENSMUSG00000105201",-1.34491981452224,0.00272859494619144,0.048327243688751,24.3666542121856,94.1653768416,34.5343220597623,51.4073449761395,21.3776271296636,15.6699733526823,30.6137218682059,12.125617480355,"Gm43362"
"ENSMUSG00000105302",-1.09071444688841,0.000159858912952106,0.0147675981059756,93.2289378553189,239.567796964659,128.640349672614,140.583351567402,71.2587570988788,59.3809516522699,62.1841225447932,88.921194855937,"Gm19817"
"ENSMUSG00000105322",-1.77743042012091,7.0259925505592e-05,0.0092991532442796,42.3767899342358,278.341775664141,101.012892024805,83.9303591447176,34.7386440857034,32.1646821449795,51.6606556525974,28.2931074541618,"Gm43751"
"ENSMUSG00000105352",1.86955226147845,0.000532214195559094,0.0266192812017747,9.53477773520306,1.38478495355294,6.90686441195245,14.6878128503256,29.3942373032875,23.9173277488309,49.7472980358345,18.1884262205326,"C030018K13Rik"
"ENSMUSG00000105431",-2.03088090161917,0.000130944568760986,0.0134405793619464,16.9507159736943,128.785000680424,33.6709640082682,45.1125680402857,11.5795480285678,10.7215607149932,19.1335761676287,13.136085603718,"Gm42640"
"ENSMUSG00000105434",-1.36450951167345,0.00210684725502951,0.0426803602092434,31.7825924506769,260.339571267953,78.5655826859591,129.042927185003,52.5533333604231,45.3604491788173,48.7906192274531,46.4815336746943,"Gm43359"
"ENSMUSG00000105454",-1.73771308588116,0.000105861478174202,0.0118349086937172,38.1391109408123,85.8566671202824,28.4908156993039,59.8003808906113,8.90734463735985,14.8452379130675,11.4801457005772,28.2931074541618,"Gm43830"
"ENSMUSG00000105485",-1.76884504001261,0.00041739634528425,0.0238636503336455,31.7825924506769,196.639463404518,34.5343220597623,67.1442873157741,23.1590960571356,17.3194442319121,31.5704006765873,24.2512349607101,"Gm42447"
"ENSMUSG00000105519",-1.72971875832574,0.00134630643562,0.0350697035237585,23.3072344638297,110.782796284235,25.9007415448217,41.9651795723588,10.6888135648318,6.59788351691888,17.2202185508658,26.2721712074359,"E430021H15Rik"
"ENSMUSG00000105543",-1.39100389381995,0.000656177993863288,0.028144434460782,41.3173701858799,95.550161795153,41.4411864717147,34.621273147196,15.1424858835117,30.5152112657498,17.2202185508658,17.1779580971696,"Gm43169"
"ENSMUSG00000105568",-1.05753594103817,0.000135298887973244,0.0138067795448045,195.992653445841,419.589840926541,191.66548743168,268.577149263096,116.686214749414,106.390871710317,110.018062963865,182.894730328689,"Gm42971"
"ENSMUSG00000105572",1.28262868785956,0.00271910153644628,0.048327243688751,16.9507159736943,16.6174194426353,16.4038029783871,5.24564744654485,44.5367231867992,29.690475826135,35.397115910113,24.2512349607101,"Gm43300"
"ENSMUSG00000105655",-1.43487134288171,0.00200207132522851,0.0415862200004862,21.1883949671179,141.2480652624,52.6648411411374,46.1616975295947,21.3776271296636,27.2162695072904,22.9602914011544,24.2512349607101,"Gm42659"
"ENSMUSG00000105703",1.43892178724785,0.000363033261684513,0.0220355179419197,37.0796911924564,18.0022043961882,52.6648411411374,72.3899347623189,123.812090459302,79.9993376426414,73.6642682453704,215.229710276302,"Gm43305"
"ENSMUSG00000105740",-1.77270166712851,0.000542757613227214,0.0269642828120913,18.0101357220502,113.552366191341,49.2114089351612,33.572143657887,10.6888135648318,10.7215607149932,23.9169702095358,17.1779580971696,"Gm42685"
"ENSMUSG00000105748",-1.81224011569452,1.29098471239365e-05,0.0037765606119889,55.0898269145066,112.167581237788,30.217531802292,55.6038629333754,17.8146892747197,11.546296154608,19.1335761676287,23.2407668373472,"Gm43088"
"ENSMUSG00000105791",-1.56851403265586,0.00014929596952842,0.0141675140445732,84.7535798684717,401.587636530353,113.963262797215,174.155495225289,100.652994402166,39.5873011015133,57.400728502886,62.649023648501,"Gm43341"
"ENSMUSG00000105843",-1.05525143633665,3.28414842806042e-11,5.76433732093165e-07,283.92449255938,312.961399502965,260.734131551205,269.626278752405,134.500904024134,146.802908251445,127.238281514731,132.371324160543,"Gm19439"
"ENSMUSG00000105922",-1.2700789568348,0.000220186617363953,0.0176471027761283,138.783987034622,490.213873557741,217.566228976502,207.727638883176,97.0900565472223,79.1746022030265,96.6245596465248,163.695835984793,"Gm42769"
"ENSMUSG00000105939",-1.4917255368159,4.49799875355137e-05,0.00731008093725311,128.189789551063,491.598658511294,176.125042504787,296.903645474438,114.014011358206,60.2056870918848,77.4909834788961,136.413196653994,"Gm43322"
"ENSMUSG00000105942",-1.32076723232989,0.00069461550135462,0.0288907376298017,91.1100983586071,432.052905508518,140.727362393531,166.811588800126,80.1661017362386,55.2572744541956,83.2310563291847,113.172429816647,"Gm43175"
"ENSMUSG00000105974",-1.18391641299991,0.000709753978714558,0.0290373967999956,129.249209299419,393.278926809035,114.826620848709,163.664200332199,105.997401184582,67.6283060484185,75.5776258621332,102.057280459655,"Gm43318"
"ENSMUSG00000105985",-1.2106819565428,0.000835503205207995,0.0307808455347276,78.3970613783363,159.250269658588,69.0686441195245,89.1760065912624,26.7220339120795,39.5873011015133,30.6137218682059,73.7641730054932,"Gm42993"
"ENSMUSG00000106024",-2.18260793685545,3.14577711683564e-05,0.00649584470055283,33.9014319473887,188.3307536832,31.080889853786,46.1616975295947,18.7054237384557,18.1441796715269,15.3068609341029,13.136085603718,"A530083M17Rik"
"ENSMUSG00000106054",-2.68822571965546,4.09780795289258e-05,0.00730711438302209,24.3666542121856,60.9305379563294,19.8572351843633,14.6878128503256,0,5.77314807730402,7.65343046705147,5.0523406168146,"Gm43623"
"ENSMUSG00000106292",-1.90465334510567,9.62625110665961e-07,0.00105599974640056,85.8129996168276,217.411237707812,56.9816313986077,88.1268771019535,29.3942373032875,26.3915340676755,22.9602914011544,40.4187249345168,"Gm43174"
"ENSMUSG00000106369",-1.57731177045836,0.00254577925650553,0.0470352815896685,21.1883949671179,167.558979379906,36.2610381627504,48.2599565082126,14.2517514197758,25.5667986280607,26.7870066346801,24.2512349607101,"Gm43355"
"ENSMUSG00000106404",-1.33265654361133,1.28782728494923e-05,0.0037765606119889,107.001394583946,340.657098574024,166.628103938353,227.661099180046,78.3846328087667,71.7519832464928,80.3610199040404,103.067748583018,"Gm42919"
"ENSMUSG00000106408",-1.09699051488395,0.00144068912691494,0.035883530099016,132.427468544487,480.520378882871,152.814375114448,227.661099180046,111.341807966998,99.792988193398,100.45127488005,151.570218504438,"Gm43321"
"ENSMUSG00000106446",-1.24532021552911,0.000417356012544282,0.0238636503336455,214.002789167891,660.542422844753,177.851758607776,230.808487647973,129.156497241718,98.1435173141683,151.155251724266,161.674899738067,"Gm42970"
"ENSMUSG00000106469",-1.29227003679705,0.00152848642197978,0.0370041292118469,76.2782218816245,372.507152505741,110.509830591239,142.68161054602,71.2587570988788,57.7314807730402,50.703976844216,106.099152953107,"C030015E24Rik"
"ENSMUSG00000106528",-1.58702715595237,1.53397196109999e-05,0.00413061907640551,148.318764769825,523.448712443012,155.40444926893,179.401142671834,83.7290395911826,68.4530414880334,68.8808742034632,113.172429816647,"Gm42841"
"ENSMUSG00000106636",-1.51730515318376,0.000145922281071282,0.0139957807506183,56.1492466628625,148.171990030165,36.2610381627504,71.34080527301,24.0498305208716,27.2162695072904,33.4837582933502,23.2407668373472,"Gm43813"
"ENSMUSG00000106706",-1.64627416150741,0.00134916764231087,0.0350697035237585,23.3072344638297,109.398011330682,38.8511123172325,53.5056039547575,6.23514124615189,13.1957670338378,20.0902549760101,32.3349799476134,"C530043K16Rik"
"ENSMUSG00000106717",-1.38951277937078,0.00118414932106618,0.0340721306198763,36.0202714441005,152.326344890824,41.4411864717147,57.7021219119933,25.8312994483436,23.9173277488309,26.7870066346801,32.3349799476134,"Gm42798"
"ENSMUSG00000106751",-2.79526797751526,2.26334753620556e-05,0.00519408137905363,10.594197483559,90.0110219809412,17.2671610298811,41.9651795723588,4.45367231867992,5.77314807730402,10.5234668921958,2.02093624672584,"Gm42467"
"ENSMUSG00000106840",-1.90187969344309,0.00170944549762297,0.038615427766124,14.8318764769825,47.0826884208,11.2236546694227,19.9334602968704,2.67220339120795,9.89682527537832,4.78339404190717,7.07327686354044,"Gm42790"
"ENSMUSG00000107021",-1.2949737644912,4.45805955640174e-05,0.00731008093725311,304.053467778142,758.862154547012,218.429587027996,310.542328835455,165.676610254893,131.132934898763,161.678718616462,188.957539068866,"Gm42853"
"ENSMUSG00000107091",-1.78229739125181,7.1698934369308e-06,0.00273578194793499,60.3869256562861,195.254678450965,72.5220763255007,67.1442873157741,20.4868926659276,23.0925923092161,31.5704006765873,39.4082568111539,"Gm43343"
"ENSMUSG00000107106",-2.16153132167674,0.000825152418819554,0.0305570205978141,16.9507159736943,80.3175273060706,19.8572351843633,25.1791077434153,2.67220339120795,5.77314807730402,19.1335761676287,4.04187249345168,"Gm43760"
"ENSMUSG00000107136",-1.34408329839851,0.00242332429670867,0.0458188507932222,39.1985306891682,102.474086562918,23.3106673903395,57.7021219119933,21.3776271296636,24.7420631884458,12.4368245089586,28.2931074541618,"Gm42466"
"ENSMUSG00000107362",-1.42341056515759,0.000177083933289274,0.0155408859854667,65.6840243980656,177.252474054777,64.7518538620542,76.5864527195548,23.1590960571356,29.690475826135,35.397115910113,54.5652786615977,"Gm40309"
"ENSMUSG00000107414",-2.04220150146273,0.000606653082315347,0.0275337205518391,48.7333084243712,119.091506005553,12.9503707724108,28.3264962113422,12.4702824923038,14.8452379130675,3.82671523352573,19.1988943438955,"6330419E04Rik"
"ENSMUSG00000107571",-1.17601680180909,0.0028448291690299,0.0493674762955554,34.9608516957446,84.4718821667294,34.5343220597623,82.8812296554086,22.2683615933996,17.3194442319121,29.6570430598244,35.3663843177022,"Gm43877"
"ENSMUSG00000107624",-1.47419667354813,0.000360750893546176,0.0220355179419197,68.8622836431332,253.415646500188,60.4350636045839,86.0286181233355,40.0830508681193,32.9894175845944,38.2671523352573,56.5862149083235,"Gm44005"
"ENSMUSG00000107729",-1.93148892471544,0.00100086236877769,0.0327745080163917,13.7724567286266,92.7805918880471,16.4038029783871,36.7195321258139,13.3610169560398,14.0205024734526,6.69675165867003,7.07327686354044,"B230112I24Rik"
"ENSMUSG00000107810",1.83306684563559,4.44880106933044e-06,0.00216903767691355,30.723172702321,13.8478495355294,25.0373834933276,11.5404243823987,65.9143503164629,119.586638744155,60.2707649280303,45.4710655513314,"Gm18609"
"ENSMUSG00000107826",-1.20192997438604,0.00133670399202448,0.0350697035237585,96.4071971003865,300.498334920988,170.081536144329,163.664200332199,53.4440678241591,61.0304225314996,53.5740132693603,149.549282257712,"Gm44242"
"ENSMUSG00000107840",-1.51524967980076,5.39047075997559e-05,0.00788446189825763,131.368048796131,479.135593929318,134.683856033073,153.17290543911,81.0568361999746,64.3293642899591,67.9241953950818,100.036344212929,"Gm44241"
"ENSMUSG00000107905",-1.71389090085947,0.0013053818062432,0.0348526617545192,28.6043332056092,198.024248358071,35.3976801112563,76.5864527195548,32.0664406944954,9.89682527537832,31.5704006765873,29.3035755775247,"Gm44230"
"ENSMUSG00000108042",-1.60110493257263,0.000892098465927319,0.0314218317660177,25.4260739605415,74.7783874918589,25.9007415448217,25.1791077434153,12.4702824923038,7.42261895653374,11.4801457005772,18.1884262205326,"B130021K23Rik"
"ENSMUSG00000108123",-2.01574799232166,0.000558817226178447,0.0270359456401487,18.0101357220502,58.1609680492236,18.9938771328692,18.8843308075615,10.6888135648318,2.47420631884458,4.78339404190717,10.1046812336292,"Gm43884"
"ENSMUSG00000108171",-1.49385454886148,0.00182165406338003,0.0396086217887199,49.7927281727271,128.785000680424,24.1740254418336,36.7195321258139,29.3942373032875,18.1441796715269,13.3935033173401,23.2407668373472,"Gm43915"
"ENSMUSG00000108219",-2.82599207176498,5.22137565382122e-06,0.00241172593357553,16.9507159736943,94.1653768416,21.5839512873514,31.4738846792691,10.6888135648318,3.29894175845944,2.8700364251443,6.06280874017752,"Gm44101"
"ENSMUSG00000108267",-1.88541812932019,2.21285922234185e-05,0.00517868067607254,29.6637529539651,27.6956990710588,35.3976801112563,30.4247551899601,5.34440678241591,14.0205024734526,7.65343046705147,6.06280874017752,"Gm44190"
"ENSMUSG00000108322",-1.34204057673648,0.000848773574703783,0.0308440450997946,50.852147921083,58.1609680492236,23.3106673903395,32.5230141685781,16.0332203472477,12.3710315942229,22.003612592773,14.1465537270809,"5430431A17Rik"
"ENSMUSG00000108455",-1.83606638054913,0.000317906762706896,0.021056224524647,52.9709874177948,119.091506005553,18.1305190813752,44.0634385509767,20.4868926659276,9.07208983576346,11.4801457005772,24.2512349607101,"Gm44745"
"ENSMUSG00000108521",-1.86665846452945,0.000287127050572824,0.0198228255013499,30.723172702321,113.552366191341,19.8572351843633,37.7686616151229,13.3610169560398,9.07208983576346,14.3501821257215,18.1884262205326,"Gm44639"
