"","BCH_309","BCH_313","BCH_314","BCH_317","BPFC_384","BPFC_385","BPFC_386","BPFC_387","gene"
"ENSMUSG00000055128",354.26852583325,288.59203647695,311.634100647786,295.838571936002,271.433736116507,298.679066664261,335.92784496509,334.832568087833,"Cgrrf1"
"ENSMUSG00000055134",10.2192843990361,13.5126706042719,11.8717752627728,4.41550107367167,5.53946400237769,16.9704015150148,12.8066333857659,10.3985269592495,"9130017K11Rik"
"ENSMUSG00000055137",99.921891901686,75.2848790809436,57.3802471034019,39.739509663045,57.2411280245695,98.4283287870859,61.0777899936528,103.985269592495,"Sugct"
"ENSMUSG00000055148",177.134262916625,249.019215421583,245.350022097305,316.812202035943,264.047784113337,218.918179543691,181.263118690841,191.33289605019,"Klf2"
"ENSMUSG00000055150",59.0447543055417,79.1456421107356,56.3909324981708,66.2325161050751,59.0876160253621,67.0330859843085,63.0480412837707,38.474549749223,"Zfp78"
"ENSMUSG00000055172",22.7095208867468,19.3038151489599,17.8076628941592,41.9472601998809,39.6994920170401,19.515961742267,33.4942719320032,37.4346970532981,"C1ra"
"ENSMUSG00000055184",31.7933292414455,25.0949596936479,19.7862921046213,17.6620042946867,14.7719040063405,30.5467227270267,23.643015481414,36.3948443573731,"Fam72a"
"ENSMUSG00000055200",62.4511824385537,50.1899193872957,60.3481909190951,52.9860128840601,61.8573480265509,66.1845659085578,69.9439207991831,48.8730767084725,"Sertad3"
"ENSMUSG00000055202",229.366160956143,252.879978451375,259.20042657054,198.697548315225,230.811000099071,205.341858331679,184.218495626017,271.401553636411,"Zfp811"
"ENSMUSG00000055204",1982.541173413,2465.09719452218,2060.74232269631,2364.50082495118,1951.73781683774,2182.39363483091,2256.92285282998,2379.18296827628,"Ankrd17"
"ENSMUSG00000055210",5.6773802216867,12.5474798468239,18.7969774993903,17.6620042946867,16.6183920071331,15.2733613635133,3.94050258023567,23.9166120062738,"Foxd2"
"ENSMUSG00000055214",198.708307759035,191.107769974703,189.948404204365,243.95643432036,133.870380057461,174.795135604653,166.486234014957,177.814811003166,"Pld5"
"ENSMUSG00000055235",45.4190417734936,53.0854916596397,44.519157235398,27.596881710448,39.6994920170401,35.6378431815311,21.6727641912962,55.1121928840222,"Wdr86"
"ENSMUSG00000055239",1155.91461313541,1160.15929045249,1206.9638183819,1260.62555653326,1142.0528284902,1217.62630870231,1191.01690487623,1240.54426623846,"Kcmf1"
"ENSMUSG00000055240",132.850697187469,147.674185889543,118.717752627728,96.0371483523589,177.262848076086,164.612894695644,173.382113530369,121.662765423219,"Zfp101"
"ENSMUSG00000055254",9548.2180568327,9774.48680067584,9591.40509771519,9206.31973860544,8528.92807566086,9470.33256545402,8719.34708441647,9338.91706210194,"Ntrk2"
"ENSMUSG00000055271",22.7095208867468,9.65190757447995,12.8610898680039,17.6620042946867,6.46270800277398,15.2733613635133,5.9107538703535,12.4782323510994,"9330161L09Rik"
"ENSMUSG00000055296",1171.81127775614,1161.12448120994,1097.14989720125,1033.22725123917,1056.19113645335,1220.17186892957,1153.58213036399,895.313171191379,"Tmem245"
"ENSMUSG00000055302",5645.58689244526,5410.85938625346,5665.80474415832,5585.60885819467,5639.17435442049,5297.31083291187,5628.02281022159,6660.25651739928,"Mrfap1"
"ENSMUSG00000055305",131.715221143132,129.335561498031,163.236909863126,124.737905331225,108.942792046761,156.127693938136,176.337490465546,183.014074482791,"Zfp93"
"ENSMUSG00000055313",54.5028501281923,44.3987748426078,41.5512134197048,23.1813806367763,52.6249080225881,48.3656443177922,42.3604027375334,40.5542551410729,"Pgbd1"
"ENSMUSG00000055319",809.594419612524,835.855195949963,722.199661818679,620.37790085087,744.134664319404,631.298936358551,759.531872340425,741.414972194487,"Sec23ip"
"ENSMUSG00000055320",389.468283207708,334.921192834454,282.943977096085,310.188950425435,247.429392106204,259.647143179727,238.400406104258,281.80008059566,"Tead1"
"ENSMUSG00000055322",791.426802903126,1042.40601804383,810.248661684244,835.633578192364,790.296864339218,837.489314765981,799.92202378784,735.175856018937,"Tns1"
"ENSMUSG00000055323",30.6578531971082,31.8512949957838,17.8076628941592,29.8046322472838,12.925416005548,13.5763212120119,41.3752770924745,12.4782323510994,"Gm9967"
"ENSMUSG00000055333",94.2445116799993,14.4778613617199,16.8183482889281,829.010326581856,12.0021720051517,113.701690150599,13.7917590308248,38.474549749223,"Fat2"
"ENSMUSG00000055334",155.560218074216,183.386243915119,177.087314336361,136.880533283822,192.034752082427,152.733613635133,162.545731434721,188.213337962415,"Snupn"
"ENSMUSG00000055371",357.674953966262,425.649124034566,374.950235382574,321.227703109614,388.685724166835,376.742913633329,400.946137538979,392.024466363705,"Stam2"
"ENSMUSG00000055373",1346.67458858409,1383.11835542298,1300.94870587885,1274.9759350227,1368.24760858729,1540.06393748759,1517.09349339073,1960.12233181852,"Fut9"
"ENSMUSG00000055401",334.965433079515,274.114175115231,398.69378590812,406.226098777794,325.905132139888,319.043548482279,328.046839804619,376.426675924831,"Fbxo6"
"ENSMUSG00000055407",2332.2677950689,2354.10025741566,2513.84841189214,3353.57306545364,2165.93042492968,2480.22418141942,2404.69169958882,2693.21848244561,"Map6"
"ENSMUSG00000055409",961.748209553727,914.035647303251,1081.32086351756,854.399457755469,907.548852389545,885.006439008023,851.148557330904,1154.23649247669,"Nell1"
"ENSMUSG00000055415",27.2514250640962,44.3987748426078,39.5725842092427,23.1813806367763,22.1578560095108,52.6082446965459,20.6876385462372,17.6774958307241,"Atp10b"
"ENSMUSG00000055421",1516.99599523469,1568.43498085299,1661.05922218296,1656.9167778953,1443.03037261939,1831.1063234701,1627.42756563733,2024.59319896587,"Pcdh9"
"ENSMUSG00000055430",7500.95474889247,7124.07298072365,7105.25749476952,6275.53090095586,6530.1048148029,6370.68872873656,6420.06382884896,8255.39055294815,"Nap1l5"
"ENSMUSG00000055435",641.543965050597,552.089113260253,690.541594451285,883.100214734334,555.792888238562,538.81024810172,615.703528161823,701.900569749339,"Maf"
"ENSMUSG00000055436",2947.69581109974,2997.88249263347,2435.69255807889,2443.97984427727,2914.68130925106,2753.44764581115,2945.52567872616,2380.2228209722,"Srsf11"
"ENSMUSG00000055447",2788.72916489251,2888.81593704185,3000.59119766583,3075.39649781232,2975.61541327722,2805.20737043195,3052.90437403758,3452.31095047082,"Cd47"
"ENSMUSG00000055471",210.063068202408,231.645781787519,199.841550256676,188.762670899464,194.804484083616,214.675579164937,201.950757237078,158.057609780592,"Alk"
"ENSMUSG00000055480",57.9092782612044,68.5285437788076,56.3909324981708,36.4278838577913,41.5459800178327,64.4875257570563,50.2414078980047,61.3513090595718,"Zfp458"
"ENSMUSG00000055485",389.468283207708,388.971875251542,311.634100647786,397.39509663045,287.128884123244,358.075471966813,272.87980368132,155.977904388742,"Mtcl2"
"ENSMUSG00000055489",46.554517817831,24.1297689361999,36.6046403935495,17.6620042946867,36.006516015455,32.2437628785282,21.6727641912962,10.3985269592495,"Ano5"
"ENSMUSG00000055491",398.552091562407,545.332777958117,449.148830774904,523.236877230093,409.920336175949,552.386569313732,465.964430112867,409.701962194429,"Pprc1"
"ENSMUSG00000055493",632.460156695899,591.661934315621,605.460538401413,496.743870788063,656.426484281757,745.849146584901,625.554784612412,660.306461912341,"Epm2a"
"ENSMUSG00000055494",34.0642813301202,38.6076302979198,40.5618988144737,37.5317591262092,46.1622000198141,40.7289636360356,27.5835180616497,44.7136659247727,"Gm14168"
"ENSMUSG00000055523",135.121649276144,144.778613617199,200.830864861907,184.347169825792,240.043440103033,250.313422346469,212.787139332726,198.611864921665,"Gucy2g"
"ENSMUSG00000055531",1444.3255283971,1575.19131615513,1329.63882943055,1132.57602539678,1498.42501264317,1369.5114022617,1599.84404757568,1399.64172871498,"Cpsf6"
"ENSMUSG00000055538",1351.21649276144,1340.64996209526,1299.95939127362,1371.01308337505,1278.69294054885,1241.38487082333,1188.06152794105,1388.2033490598,"Zcchc24"
"ENSMUSG00000055540",216.875924468432,242.262880119447,185.00183117821,165.581290262688,214.192608091938,253.707502649471,198.010254656842,166.376431347991,"Epha6"
"ENSMUSG00000055541",139.663553453493,162.152047251263,146.418561574198,162.269664457434,144.02606406182,136.611732195869,119.200203052129,119.583060031369,"Lair1"
"ENSMUSG00000055553",555.24778568096,513.481482962333,546.101662087549,580.638391187825,564.102084242129,519.294286359453,628.510161547589,511.607526395074,"Kxd1"
"ENSMUSG00000055560",30.6578531971082,34.7468672681278,37.5939549987805,24.2852559051942,21.2346120091145,43.2745238632878,17.7322616110605,32.2354335736733,"Zfp459"
"ENSMUSG00000055567",3816.3349850178,4354.94069760535,3249.89847818405,3043.3841150282,3703.13168558949,3953.2550329227,3896.17192620801,2814.88124786883,"Unc80"
"ENSMUSG00000055612",76.0768949706018,78.1804513532876,82.1131122341786,37.5317591262092,101.556840043591,84.0034874993233,66.9885438640063,106.064974984345,"Cdca7"
"ENSMUSG00000055629",2067.7018767383,1809.73267021499,1931.14210941104,1780.5508079581,1957.27728084012,2012.68961968076,2066.79360333361,1570.17757084667,"B4galnt4"
"ENSMUSG00000055632",39.7416615518069,50.1899193872957,24.7328651307767,20.9736300999404,58.1643720249658,33.9408030300296,19.7025129011783,30.1557281818234,"Hmcn2"
"ENSMUSG00000055633",311.120436148431,251.914787693927,290.858493937934,306.877324620181,306.517008131566,285.951265528,318.19558335403,318.194924953034,"Zfp580"
"ENSMUSG00000055639",195.301879626023,215.237538910903,192.916348020058,200.905298852061,170.800140073312,197.705177649923,206.876385462372,246.445088934212,"Dach1"
"ENSMUSG00000055652",225.959732823131,276.044556630126,181.044572757285,227.398305294091,215.115852092334,235.888581058706,243.326034329552,226.687887711638,"Klhl25"
"ENSMUSG00000055653",114.683080478071,119.683653923551,132.568157100963,140.192159089076,133.870380057461,138.308772347371,115.259700471893,190.293043354265,"Gpc3"
"ENSMUSG00000055660",241.856397443854,298.24394405143,234.467561439763,200.905298852061,270.510492116111,198.553697725673,269.924426746143,220.448771536089,"Mettl4"
"ENSMUSG00000055670",967.425589775414,1024.06739365232,889.393830102729,923.943599665797,898.316412385583,942.705804159073,995.962027154565,727.896887147463,"Zzef1"
"ENSMUSG00000055675",2368.60302848769,2468.95795755197,2503.95526583983,2926.3733365759,2437.36416104619,2514.16498444945,2389.91481491293,2464.45088934212,"Kbtbd11"
"ENSMUSG00000055681",1963.23808065926,1816.48900551713,2252.66935611114,2191.19240780957,2188.08828093919,2109.42090831634,2150.52928316361,2161.85375482796,"Cope"
"ENSMUSG00000055692",2575.25966855709,2163.9576781984,1921.24896335873,2085.22038204145,2339.50029700418,2340.21836892054,2245.10134508927,1621.13035294699,"Tmem191"
"ENSMUSG00000055707",993.541538795173,943.956560784139,1103.08578483264,1226.40542321231,1001.71974042997,1083.5601367337,982.17026812374,946.265953291701,"Klhl26"
"ENSMUSG00000055717",966.290113731077,1080.04845758431,933.912987338127,975.82573728144,987.871080424022,989.374408325364,986.110770703975,1117.84164811932,"Slain1"
"ENSMUSG00000055720",1001.48987110553,1003.79838774591,1327.66020022009,1431.72622313804,1178.98258850605,1162.47250377851,1188.06152794105,1431.87716228865,"Ubl7"
"ENSMUSG00000055723",252.07568184289,231.645781787519,240.403449071149,184.347169825792,220.655316094711,258.798623103976,337.898096255208,283.87978598751,"Rras2"
"ENSMUSG00000055725",169.185930606264,127.405179983135,126.632269469577,121.426279525971,120.021720051517,141.702852650374,142.843218533543,113.343943855819,"Paqr3"
"ENSMUSG00000055733",976.509398130113,920.791982605387,912.148066023044,782.647565308304,881.69802037845,801.85147158445,797.951772497722,1122.00105890302,"Nap1l3"
"ENSMUSG00000055737",186.218071271324,183.386243915119,216.659898545604,131.361156941732,191.11150808203,153.582133710884,231.504526588845,214.209655360539,"Ghr"
"ENSMUSG00000055745",1436.37719608674,1435.23865632517,1486.93985166229,1397.50608981708,1371.94058458888,1457.75749013977,1461.92645726743,1642.96725956142,"Rtl6"
"ENSMUSG00000055760",87.4316554139752,82.0412143830795,52.4336740772465,72.8557677155826,87.7081800376468,108.610569696095,131.021710792836,66.5505725391966,"Gemin6"
"ENSMUSG00000055761",38.6061855074696,40.5380118128158,26.7114943412388,16.5581290262688,32.3135400138699,44.9715640147893,35.464523222121,29.1158754858985,"Nkain3"
"ENSMUSG00000055762",1696.40121023999,1596.42551281898,1840.12516572978,2400.92870880897,1747.70089275016,1606.24850339615,1863.85772045147,1912.28910780598,"Eef1d"
"ENSMUSG00000055775",18.1676167093974,8.68671681703195,15.8290336836971,9.93487741576126,19.3881240083219,16.1218814392641,19.7025129011783,17.6774958307241,"Myh8"
"ENSMUSG00000055782",637.002060873248,619.652466281613,625.246830506034,576.222890114153,527.172324226277,621.965215525293,673.825941220299,627.031175642743,"Abcd2"
"ENSMUSG00000055799",119.224984655421,123.544416953343,116.739123417266,155.646412846926,119.09847605112,123.035410983857,130.036585147777,140.380113949868,"Tcf7l1"
"ENSMUSG00000055805",2460.57658807902,2562.58146102443,2614.75850162571,3138.31738811214,2375.50681301963,2572.71286967625,2746.53029842426,2160.81390213204,"Fmnl1"
"ENSMUSG00000055809",45.4190417734936,58.8766362043277,35.6153257883184,15.4542537578509,30.4670520130773,41.5774837117863,37.4347745122388,38.474549749223,"Dnaaf3"
"ENSMUSG00000055817",1136.61152038168,1141.82066606098,1156.50877351512,1297.05344039105,899.239656385979,1152.29026286951,928.973483290558,944.186247899851,"Mta3"
"ENSMUSG00000055818",56.773802216867,40.5380118128158,40.5618988144737,33.1162580525375,29.543808012681,60.2449253783026,49.2562822529458,33.2752862695983,"A230083G16Rik"
"ENSMUSG00000055833",54.5028501281923,48.2595378723997,40.5618988144737,47.4666365419705,51.7016640221918,66.1845659085578,55.1670361232993,42.6339605329228,"1700034H15Rik"
"ENSMUSG00000055835",324.746148680479,323.338903745078,334.388336568101,299.150197741256,324.058644139095,341.105070451798,359.570860446505,352.510063918557,"Zfp1"
"ENSMUSG00000055839",1603.29217460432,1524.03620601038,2125.04777203633,3034.55311288086,2029.29031287103,1848.07672498511,2243.13109379915,2517.4833768343,"Elob"
"ENSMUSG00000055850",1135.47604433734,1165.95043499718,1145.62631285758,1087.31713939165,1137.43660848822,1212.53518824781,1288.54434373706,1051.29107558012,"Rnf181"
"ENSMUSG00000055862",759.633473661681,587.801171285829,494.657302615533,523.236877230093,585.336696251243,593.115532949768,574.328251069348,363.948443573731,"Izumo4"
"ENSMUSG00000055865",4.54190417734936,30.8861042383358,28.6901235517009,25.3891311736121,35.0832720150587,11.8792810605104,18.7173872561194,21.8369066144239,"Tafa3"
"ENSMUSG00000055866",474.628986533008,716.171542026412,435.298426301669,537.587255719526,449.61982819299,576.993651510504,613.733276871705,426.339605329228,"Per2"
"ENSMUSG00000055884",237.314493266504,210.411585123663,184.012516572978,150.127036504837,137.563356059046,228.251900376949,184.218495626017,108.144680376194,"Fancm"
"ENSMUSG00000055900",120.360460699758,101.345029532039,82.1131122341786,88.3100214734334,96.9406200416096,84.0034874993233,98.5125645058916,108.144680376194,"Tmem69"
"ENSMUSG00000055912",295.223771527709,208.481203608767,182.033887362516,164.47741499427,236.350464101448,195.15961742267,221.653270138256,117.503354639519,"Tmem150a"
"ENSMUSG00000055917",279.327106906986,264.462267540751,289.869179332703,316.812202035943,283.435908121659,274.071984467489,268.939301101084,334.832568087833,"Zfp277"
"ENSMUSG00000055923",216.875924468432,263.497076783303,185.00183117821,194.282047241554,183.72555607886,236.737101134457,218.697893203079,162.217020564292,"Aasdh"
"ENSMUSG00000055926",40.8771375961443,73.3544975660476,37.5939549987805,50.7782623472242,48.0086880206067,47.5171242420415,55.1670361232993,62.3911617554968,"Gm14137"
"ENSMUSG00000055932",3418.91836949973,3223.7371298763,3430.94305094134,3972.84709103609,3259.05132139888,3384.7465821697,3089.35402290476,3341.04671200685,"Fto"
"ENSMUSG00000055943",2319.77755858119,2177.47034880268,1995.44755875106,2253.00942284097,2276.71970497723,2372.46213179907,2073.68948284902,2446.7733935114,"Emc7"
"ENSMUSG00000055945",1162.72746940144,1104.17822652051,1100.11784101695,1077.38226197589,1078.34899246286,1159.07842347551,1111.22172762646,1039.85269592495,"Prr18"
"ENSMUSG00000055963",231.637113044817,212.341966638559,214.681269335142,199.801423583643,273.2802241173,235.040060982955,219.683018848138,312.995661473409,"Triqk"
"ENSMUSG00000055972",13.6257125320481,11.5822890893759,14.839719078466,14.3503784894329,20.3113680087182,22.91004204527,20.6876385462372,8.31882156739957,"2810407A14Rik"
"ENSMUSG00000055978",14.7611885763854,7.72152605958396,11.8717752627728,24.2852559051942,17.5416360075294,15.2733613635133,21.6727641912962,15.5977904388742,"Fut2"
"ENSMUSG00000055980",288.410915261685,345.538291166382,252.275224333922,251.683561199285,312.056472133943,330.074309467038,345.77910141568,277.640669811961,"Irs1"
"ENSMUSG00000055991",340.642813301202,274.114175115231,313.612729858248,324.539328914868,274.203468117696,291.042385982504,268.939301101084,261.003026677162,"Zkscan5"
"ENSMUSG00000055994",17.0321406650601,18.3386243915119,10.8824606575417,9.93487741576126,27.6973200118885,14.4248412877626,12.8066333857659,35.3549916614482,"Nod2"
"ENSMUSG00000056004",589.31206701108,616.756894009269,538.1871452457,591.677143872004,526.249080225881,674.573460221839,670.870564285122,525.125611442098,"Elapor2"
"ENSMUSG00000056014",236.179017222167,251.914787693927,266.125628807157,290.319195593912,248.3526361066,217.22113939219,242.340908684493,315.075366865259,"A430033K04Rik"
"ENSMUSG00000056019",139.663553453493,164.082428766159,147.407876179429,158.95803865218,110.789280047554,106.065009468843,94.572061925656,125.822176206919,"Zfp709"
"ENSMUSG00000056023",28.3869011084335,24.1297689361999,26.7114943412388,22.0775053683584,28.6205640122848,38.1834034087833,26.5983924165907,55.1121928840222,"Gm9989"
"ENSMUSG00000056025",27.2514250640962,43.4335840851598,24.7328651307767,5.51937634208959,27.6973200118885,24.6070821967715,41.3752770924745,28.0760227899736,"Clca3a1"
"ENSMUSG00000056031",18.1676167093974,27.9905319659918,15.8290336836971,27.596881710448,19.3881240083219,28.8496825755252,28.5686437067086,25.9963173981237,"9330154J02Rik"
"ENSMUSG00000056050",2043.85687980721,2170.71401350054,2176.49213150835,2055.41574979416,1988.66757685359,2156.93803255838,1926.90576173524,2073.46627567434,"Mia3"
"ENSMUSG00000056054",11.3547604433734,12.5474798468239,17.8076628941592,12.1426279525971,97.8638640420059,39.0319234845341,38.4199001572977,20.7970539184989,"S100a8"
"ENSMUSG00000056055",45.4190417734936,31.8512949957838,44.519157235398,27.596881710448,41.5459800178327,34.7893231057804,49.2562822529458,39.514402445148,"Sag"
"ENSMUSG00000056069",345.184717478552,309.826233140806,349.228055646567,263.826189151882,337.907304145039,374.197353406077,352.674980931092,366.028148965581,"Otulinl"
"ENSMUSG00000056071",20.4385687980721,20.2690059064079,29.679438156932,22.0775053683584,151.41201606499,78.0638469690682,42.3604027375334,30.1557281818234,"S100a9"
"ENSMUSG00000056073",1085.5150983865,1212.27959135468,948.752706416593,888.619591076424,1061.73060045572,982.586247719358,1086.59358649998,757.012762633361,"Grik2"
"ENSMUSG00000056076",2125.6111549995,2363.75216499014,2513.84841189214,2777.35017533948,2376.43005702003,2198.51551627017,2216.53270138256,2680.74025009451,"Eif3b"
"ENSMUSG00000056091",2186.92686139372,2022.07463685355,2381.28025479118,2556.5751216559,2427.20847704183,2266.39712233023,2352.48004040069,2588.19336015719,"St3gal5"
"ENSMUSG00000056116",439.429229158551,407.310499643054,491.68935879984,430.511354682988,424.69224018229,385.228114390836,379.273373347683,373.307117837056,"H2-T22"
"ENSMUSG00000056121",836.84584467662,811.725427013764,848.831931288255,1065.23963402329,854.923944366957,862.944917038503,899.419713938791,1020.09549470237,"Fez2"
"ENSMUSG00000056124",2586.61442900046,2849.24311598648,2642.45931057218,2489.23873028241,2510.30043707749,2492.10346247993,2835.19160647956,2909.507843198,"B4galt6"
"ENSMUSG00000056131",228.230684911805,174.699527098087,208.745381703755,172.204541873195,161.567700069349,206.19037840743,174.367239175428,209.010391880914,"Pgm3"
"ENSMUSG00000056144",18.1676167093974,22.1993874213039,24.7328651307767,12.1426279525971,30.4670520130773,34.7893231057804,33.4942719320032,38.474549749223,"Trim34a"
"ENSMUSG00000056145",624.511824385537,662.120859609324,765.729504448846,635.832154608721,678.584340291267,594.812573101269,677.766443800534,850.599505266606,"AI504432"
"ENSMUSG00000056153",334.965433079515,318.512949957838,282.943977096085,296.94244720442,272.356980116903,296.982026512759,297.507944807793,286.999344075285,"Socs6"
"ENSMUSG00000056158",1953.01879626023,1804.90671642775,1879.69774993903,2266.25592606199,1737.5452087458,2218.87999808819,2030.34395446643,1749.03223454576,"Car10"
"ENSMUSG00000056167",1251.29460085975,1252.8176031675,1122.87207693726,1269.45655868061,1247.30264453538,1261.74935264135,1282.63358986671,1019.05564200645,"Cnot10"
"ENSMUSG00000056174",118.089508611083,96.5190757447995,129.60021328527,98.2448988891947,91.401156039232,81.4579272720711,88.6613080553025,131.021439686543,"Col8a2"
"ENSMUSG00000056185",1974.59284110264,1967.05876367901,1626.43321099987,1768.4081800055,1967.43296484448,1842.13708445486,1962.37028495736,1481.79009169305,"Snx32"
"ENSMUSG00000056201",14082.1739018717,12630.4862519645,15593.5768076521,16212.616067254,14863.3051623797,15105.3543885147,15374.8559424345,17516.3186628557,"Cfl1"
"ENSMUSG00000056204",261.159490197588,269.288221327991,315.59135906871,290.319195593912,262.201296112544,280.011624997744,293.567442227557,271.401553636411,"Pgpep1"
"ENSMUSG00000056209",171.456882694938,170.838764068295,138.504044732349,135.776658015404,165.260676070935,174.795135604653,166.486234014957,140.380113949868,"Npm3"
"ENSMUSG00000056211",5025.61697223707,5157.01421704464,4292.6360720976,4397.83906937699,4810.10124206463,5236.21738745782,5695.99647973065,3874.49114501635,"R3hdm1"
"ENSMUSG00000056214",149.882837852529,147.674185889543,115.749808812035,181.035544020539,114.482256049139,134.066171968617,128.066333857659,120.622912727294,"Pard6g"
"ENSMUSG00000056215",71.5349907932524,49.2247286298477,82.1131122341786,33.1162580525375,83.0919600356654,84.0034874993233,70.929046444242,48.8730767084725,"Lrguk"
"ENSMUSG00000056216",685.827530779754,750.91840929454,699.445425898364,693.233668566452,673.968120289286,656.754538631073,785.145139111956,691.502042790089,"Cebpg"
"ENSMUSG00000056220",64.7221345272284,31.8512949957838,28.6901235517009,25.3891311736121,50.7784200217955,39.8804435602848,33.4942719320032,54.0723401880972,"Pla2g4a"
"ENSMUSG00000056222",3090.76579268624,3206.36369624224,3619.90214054047,3536.81636001101,2862.97964522887,3173.46508330777,3200.67322079642,3177.78983874664,"Spock1"
"ENSMUSG00000056228",305.443055926745,333.956002077006,285.911920911778,257.202937541375,334.214328143454,277.466064770492,328.046839804619,310.915956081559,"Cars2"
"ENSMUSG00000056234",551.841357547947,600.348651132653,524.336740772465,434.92685575666,432.07819218546,540.507288253222,485.666943014046,422.180194545528,"Ncoa4"
"ENSMUSG00000056258",2270.95208867468,2310.6666733305,2082.5072440114,2152.55677341494,1972.97242884686,2167.12027346739,2296.32787863233,1890.45220119155,"Kcnq3"
"ENSMUSG00000056260",247.53377766554,361.946534042998,336.366965778563,398.498971898868,279.742932120074,331.77134961854,343.808850125562,398.263582539255,"Lrif1"
"ENSMUSG00000056267",323.610672636142,363.876915557894,232.488932229301,175.516167678449,324.058644139095,296.982026512759,303.418698678146,240.205972758663,"Cep70"
"ENSMUSG00000056268",187.353547315661,196.898914519391,235.456876044994,196.489797778389,264.047784113337,164.612894695644,241.355783039435,218.369066144239,"Dennd1b"
"ENSMUSG00000056296",1867.85809293493,2156.23615213882,1914.32376112211,1302.57281673314,2431.82469704381,1884.5630882424,2142.64827800314,2360.46561974963,"Synpr"
"ENSMUSG00000056305",527.996360616863,513.481482962333,518.400853141079,620.37790085087,542.867472233014,503.172404920189,520.146340591108,627.031175642743,"Usp39"
"ENSMUSG00000056306",524.589932483851,475.839043421861,601.503279980489,450.381109514511,506.860956217559,475.171242420415,503.399204625106,555.281339623921,"Sertm1"
"ENSMUSG00000056310",329.288052857829,347.468672681278,363.078460119802,474.666365419705,319.442424137114,349.590271209305,324.106337224384,285.95949137936,"Tyw1"
"ENSMUSG00000056313",13.6257125320481,20.2690059064079,11.8717752627728,22.0775053683584,18.4648800079256,21.2130018937685,21.6727641912962,33.2752862695983,"Tcim"
"ENSMUSG00000056316",37.4707094631322,54.0506824170877,51.4443594720155,56.2976386893138,35.0832720150587,47.5171242420415,42.3604027375334,43.6738132288477,"Gm9996"
"ENSMUSG00000056328",11.3547604433734,15.4430521191679,5.9358876313864,14.3503784894329,18.4648800079256,10.1822409090089,19.7025129011783,11.4383796551744,"Myh1"
"ENSMUSG00000056342",1478.38980972722,1640.82428766159,1423.62371692751,1400.81771562234,1344.24326457699,1559.57989922986,1397.8932903386,1316.45351304098,"Usp34"
"ENSMUSG00000056367",1629.40812362408,1384.08354618042,1977.6398958569,1685.61753487416,1710.77113273431,1900.68496968166,1701.31198901675,2023.55334626995,"Actr3b"
"ENSMUSG00000056380",29.5223771527709,42.4683933277118,18.7969774993903,27.596881710448,14.7719040063405,19.515961742267,28.5686437067086,28.0760227899736,"Gpr50"
"ENSMUSG00000056383",137.392601364818,98.4494572596955,126.632269469577,117.010778452299,126.484428054291,122.186890908107,95.5571875707149,183.014074482791,"AI987944"
"ENSMUSG00000056394",384.926379030358,300.174325566326,309.655471437324,337.785832135883,274.203468117696,270.677904164486,261.058295940613,294.27831294676,"Lig1"
"ENSMUSG00000056411",18.1676167093974,11.5822890893759,9.89314605231067,6.62325161050751,12.925416005548,12.7278011362611,10.8363820956481,7.27896887147462,"Gm12500"
"ENSMUSG00000056413",4017.31424486551,3625.25648497467,4856.54539707931,5375.87255719526,4152.75151378248,4750.01538405265,4647.82279338797,4806.1991605651,"Adap1"
"ENSMUSG00000056418",23.8449969310842,5.79114454468797,5.9358876313864,8.83100214734334,10.1556840043591,12.7278011362611,15.7620103209427,10.3985269592495,"BC043934"
"ENSMUSG00000056427",399.687567606744,481.630187966549,446.180886959211,465.835363272361,370.220844158909,439.533399238884,412.767645279686,305.716692601934,"Slit3"
"ENSMUSG00000056429",2628.62704264094,3086.68004231869,2430.74598505273,2275.08692820933,2583.2367131088,2629.56371475155,2718.94678036261,3056.12707332342,"Tgoln1"
"ENSMUSG00000056458",181.676167093974,193.038151489599,160.268966047433,140.192159089076,183.72555607886,190.917017043917,206.876385462372,137.260555862093,"Mok"
"ENSMUSG00000056459",190.759975448673,166.012810281055,169.172797494512,131.361156941732,191.11150808203,190.068496968166,146.783721113779,135.180850470243,"Zbtb25"
"ENSMUSG00000056476",346.320193522889,415.997216460086,274.040145649006,320.123827841196,350.832720150587,380.136993936332,399.96101189392,181.974221786866,"Med12l"
"ENSMUSG00000056481",52.2318980395177,68.5285437788076,74.19859539233,94.933273083941,60.9341040261546,62.7904856055548,60.0926643485939,89.4273318495454,"Cd248"
"ENSMUSG00000056486",10681.4231490814,10459.7722384639,12349.6142170994,12173.5364601128,11390.0612328889,12318.8144597493,12444.1071483842,13598.1537046105,"Chn1"
"ENSMUSG00000056492",261.159490197588,414.06683494519,305.6982130164,380.836967604182,308.363496132358,291.042385982504,317.210457708971,311.955808777484,"Adgrf5"
"ENSMUSG00000056493",1045.77343683469,1017.31105835019,839.928099841176,965.890859865678,757.060080324952,980.889207567856,850.163431685845,693.581748181939,"Foxk1"
"ENSMUSG00000056501",135.121649276144,90.7279312001115,125.642954864345,118.114653720717,106.173060045572,112.004649999098,147.768846758837,138.300408558018,"Cebpb"
"ENSMUSG00000056508",70.3995147489151,65.6329715064636,42.5405280249359,73.9596429840005,84.0152040360617,67.0330859843085,83.7356798300079,53.0324874921723,"1700001K19Rik"
