"","BInt_390","BInt_391","BInt_392","BInt_398","BNPFC_381","BNPFC_382","BNPFC_383","BNPFC_389","gene"
"ENSMUSG00000091735",275.438604787651,412.863724762956,219.888229343036,369.297248210403,396.749799004748,400.667062217813,237.493222791329,275.479684903492,"Gpr62"
"ENSMUSG00000091742",7.73160995895161,19.0552488352133,11.8644728062789,18.3681877382138,16.1357573757912,10.4612809978541,6.46240062017222,22.5392469466494,"Gm5093"
"ENSMUSG00000091754",28.9935373460685,20.3255987575609,30.8476292963251,37.7031221994914,18.9832439715191,47.0757644903436,25.0418024031673,41.3219527355239,"Gm3636"
"ENSMUSG00000091764",35.7586960601512,39.3808475927742,64.859118007658,50.2708295993219,43.6614611344939,56.4909173884123,48.4680046512916,61.3568389103233,"Zfp964"
"ENSMUSG00000091780",12.5638661832964,16.5145489905182,25.3108753200616,26.1021615227248,14.2374329786393,20.9225619957083,20.1950019380382,25.0436077184993,"Sco2"
"ENSMUSG00000091784",18.3625736525101,0,10.282543098775,12.5677073998305,5.69497319145572,10.4612809978541,8.8858008527368,13.7739842451746,"Gm17022"
"ENSMUSG00000091803",115.974149384274,260.421734081249,189.831564900462,130.510807613624,144.272654183545,114.02796287661,120.362211550708,117.704956276947,"Cox16"
"ENSMUSG00000091811",1117.21763906851,1530.7716564288,892.999319885925,1264.50471376756,1411.40418928244,1109.94191387232,846.57448124256,780.108380431253,"Inafm1"
"ENSMUSG00000091831",19.329024897379,73.6802954961583,15.8192970750385,22.2351746304693,32.2715147515824,16.7380495965666,6.46240062017222,6.26090192962483,"Gm4707"
"ENSMUSG00000091890",54.1212697126613,43.1918973598169,24.5199104663097,26.1021615227248,30.3731903544305,39.7528677918457,45.2368043412055,65.1133800680982,"A830073O21Rik"
"ENSMUSG00000091896",1760.87416815123,2111.32157094164,2016.16941221366,1920.92573872793,1564.21930325317,1731.34200514486,1920.94858434619,2042.30620944362,"Ube2d2a"
"ENSMUSG00000091898",144.001235485474,306.154331285761,146.328497944106,183.681877382138,175.595006736551,132.858268672748,113.092010853014,81.3917250851227,"Tnnc1"
"ENSMUSG00000091931",107.276088180454,166.41583982753,88.5880636202157,130.510807613624,146.170978580697,100.4282975794,88.858008527368,128.974579750271,"Gon7"
"ENSMUSG00000091952",34.7922448152823,0,26.8928050275655,14.5012008459582,18.0340817729431,34.5222272929187,22.6184021706028,40.0697723495989,"Gm17709"
"ENSMUSG00000091955",14.4967686730343,15.2441990681707,14.2373673675347,20.3016811843415,7.59329758860763,24.0609462950645,7.27020069769375,25.0436077184993,"Tmsb10b"
"ENSMUSG00000091956",8.69806120382056,33.0290979810365,12.6554376600308,20.3016811843415,9.49162198575953,35.5683553927041,13.732601317866,17.5305254029495,"C2cd4b"
"ENSMUSG00000091968",19.329024897379,15.2441990681707,8.70061339127119,14.5012008459582,5.69497319145572,10.4612809978541,8.8858008527368,8.76526270147476,"Gm17115"
"ENSMUSG00000091971",212.619273871169,194.363538119176,141.582708821595,199.14982495116,162.306735956488,168.426624065452,179.331617209779,298.018931850142,"Hspa1a"
"ENSMUSG00000091985",109.208990670192,221.040886488475,174.803232679176,125.677073998305,167.052546949368,126.581500074035,100.167209612669,80.1395446991978,"Gm17354"
"ENSMUSG00000091994",46.3896597537097,57.16574650564,56.9494694701387,48.3373361531941,53.1530831202534,53.3525330890561,74.3176071319805,60.1046585243983,"E130317F20Rik"
"ENSMUSG00000091996",24.1612811217238,53.3546967385974,33.2205238575809,27.0689082457887,21.8307305672469,8.36902479828331,29.8886028682965,8.76526270147476,"Smim35"
"ENSMUSG00000092009",46.3896597537097,22.866298602256,45.8759615176117,28.0356549688526,46.5089477302217,20.9225619957083,25.0418024031673,51.3393958229236,"Myh15"
"ENSMUSG00000092021",9.66451244868952,2.54069984469511,14.2373673675347,4.83373361531941,12.3391085814874,14.6457933969958,10.5014010077799,3.7565411577749,"Gbp11"
"ENSMUSG00000092035",375.949534254022,309.965381052804,467.460228567388,346.09532685687,371.122419643198,432.050905211376,477.409845815223,798.891086220128,"Peg10"
"ENSMUSG00000092060",113.074795649667,90.1948444866765,94.9157824502312,97.6414190294522,126.238572410602,112.981834776825,134.902612946095,201.601042133919,"Bend4"
"ENSMUSG00000092071",11.5974149384274,13.9738491458231,5.53675397626348,23.2019213535332,15.1865951772153,5.23064049892707,16.1560015504305,10.0174430873997,"A230065N10Rik"
"ENSMUSG00000092074",89.8799657728125,105.439043554847,58.5313991776425,87.0072050757494,88.2720844675637,75.3212231845498,83.2034079847173,91.4091681725225,"Dynlt1a"
"ENSMUSG00000092083",386.580497947581,622.471461950302,357.516113895871,350.929060472189,228.748089856805,264.67040924571,416.017039923587,334.332163041966,"Kcnb2"
"ENSMUSG00000092085",7.73160995895161,17.7848989128658,6.32771883001541,13.5344541228944,21.8307305672469,10.4612809978541,10.5014010077799,2.50436077184993,"Gm17224"
"ENSMUSG00000092090",139.168979261129,120.683242623018,94.9157824502312,77.3397378451106,120.543599219146,86.8286322821893,142.98061372131,90.1569877865975,"Gm3294"
"ENSMUSG00000092118",29.9599885909375,35.5697978257316,42.712102102604,58.004803383833,52.2039209216774,59.6293016877686,34.7354033334257,45.0784938932987,"Fancf"
"ENSMUSG00000092167",19.329024897379,16.5145489905182,22.9379807588059,12.5677073998305,11.3899463829114,14.6457933969958,11.3092010853014,8.76526270147476,"Gm3696"
"ENSMUSG00000092187",48.3225622434476,29.2180482139938,45.0849966638598,53.1710697685135,46.5089477302217,31.3838429935624,45.2368043412055,33.8088704199741,"Gm20457"
"ENSMUSG00000092203",155.598650423901,218.50018664378,159.774900457889,183.681877382138,154.71343836788,138.088909171675,143.788413798832,86.4004466288226,"1110038B12Rik"
"ENSMUSG00000092212",39.624501039627,29.2180482139938,29.2656995888213,13.5344541228944,37.9664879430381,29.2915867939916,32.3120031008611,36.313231191824,"Slc22a13b"
"ENSMUSG00000092216",34.7922448152823,43.1918973598169,32.429559003829,32.869388584172,37.0173257444622,36.6144834924895,23.4262022481243,22.5392469466494,"Gm19345"
"ENSMUSG00000092229",25.1277323665927,15.2441990681707,22.1470159050539,30.9358951380442,22.7798927658229,30.337714893777,23.4262022481243,23.7914273325743,"Gm5977"
"ENSMUSG00000092241",21.2619273871169,6.35174961173778,13.4464025137827,21.2684279074054,23.7290549643988,17.784177696352,12.9248012403444,16.2783450170245,"Gm20522"
"ENSMUSG00000092242",31.8928910806754,24.1366485246036,21.356051051302,13.5344541228944,37.9664879430381,26.1532024946353,27.4652026357319,37.565411577749,"Gm20515"
"ENSMUSG00000092260",41.5574035293649,58.4360964279876,61.6952585926503,48.3373361531941,53.1530831202534,47.0757644903436,55.7382053489854,61.3568389103233,"Zfp963"
"ENSMUSG00000092274",3398.04257695923,1821.6817886464,2762.84023415548,2403.33235353681,3590.68059721283,3126.8768902586,2457.32783582049,2697.19655128237,"Neat1"
"ENSMUSG00000092286",13.5303174281653,11.433149301128,14.2373673675347,25.135414799661,13.2882707800633,4.18451239914165,12.1170011628229,2.50436077184993,"Dtnbos"
"ENSMUSG00000092300",31.8928910806754,44.4622472821645,41.9211372488521,35.7696287533637,54.1022453188293,26.1532024946353,28.2730027132535,23.7914273325743,"Cdk3"
"ENSMUSG00000092323",19.329024897379,47.0029471268596,16.6102619287905,25.135414799661,15.1865951772153,14.6457933969958,1.61560015504305,17.5305254029495,"BB365896"
"ENSMUSG00000092341",58558.2473778546,160482.035340244,42269.9527493567,69869.685915996,78739.6485072654,37821.7153196419,37389.8343881614,32103.4007343443,"Malat1"
"ENSMUSG00000092368",90.8464170176814,95.2762441760667,110.73507952527,141.145021567327,99.6620308504751,74.2750950847644,138.133813256181,144.000744381371,"A930015D03Rik"
"ENSMUSG00000092375",68.6180383856956,55.8953965832925,41.1301723951002,48.3373361531941,65.4921917017408,69.0444545858373,54.9304052714639,62.6090192962483,"A730060N03Rik"
"ENSMUSG00000092384",11.5974149384274,10.1627993787804,5.53675397626348,10.6342139537027,4.74581099287977,12.553537197425,11.3092010853014,10.0174430873997,"Gm4189"
"ENSMUSG00000092416",134.336723036784,113.061143088932,172.43033811792,124.710327275241,83.5262734746839,151.688574468885,172.061416512085,172.800893257645,"Zfp141"
"ENSMUSG00000092417",294.76762968503,548.791166454144,329.832344014553,406.033623686831,410.038069784812,314.88455803541,288.384627675185,265.462241816093,"Gpank1"
"ENSMUSG00000092448",13.5303174281653,17.7848989128658,18.9831564900462,29.0024016919165,21.8307305672469,23.0148181952791,35.5432034109472,20.0348861747994,"Gm20387"
"ENSMUSG00000092470",12.5638661832964,27.9476982916462,20.5650861975501,7.73397378451106,37.9664879430381,20.9225619957083,21.8106020930812,17.5305254029495,"Gm20518"
"ENSMUSG00000092483",24.1612811217238,3.81104976704267,9.49157824502312,19.3349344612777,15.1865951772153,35.5683553927041,22.6184021706028,16.2783450170245,"Gm20421"
"ENSMUSG00000092492",52.1883672229234,59.7064463503351,98.8706067189908,79.2732312912384,60.746380708861,67.9983264860519,134.902612946095,90.1569877865975,"B230208B08Rik"
"ENSMUSG00000092509",16.4296711627722,11.433149301128,13.4464025137827,14.5012008459582,15.1865951772153,16.7380495965666,12.9248012403444,18.7827057888745,"Gm20394"
"ENSMUSG00000092526",42.5238547742339,80.032045107896,52.9946452013791,48.3373361531941,22.7798927658229,20.9225619957083,12.9248012403444,38.8175919636739,"Gm17907"
"ENSMUSG00000092536",49.2890134883165,99.0872939431094,64.068153153906,50.2708295993219,65.4921917017408,26.1532024946353,33.1198031783826,52.5915762088485,"Gm20501"
"ENSMUSG00000092540",53.1548184677923,188.011788507438,47.4578912251156,87.0072050757494,78.7804624818041,36.6144834924895,34.7354033334257,31.3045096481241,"Gm8738"
"ENSMUSG00000092558",421.372742762863,304.883981363413,427.12102102604,317.092925164953,369.224095246046,364.052578725324,380.473836512639,440.767495845588,"Med20"
"ENSMUSG00000092563",13.5303174281653,118.142542778323,26.8928050275655,32.869388584172,15.1865951772153,7.3228966984979,10.5014010077799,2.50436077184993,"Gm3617"
"ENSMUSG00000092564",95.6786732420262,219.770536566127,132.091130576572,127.610567444433,171.798357942248,126.581500074035,93.7048089924972,80.1395446991978,"BC051226"
"ENSMUSG00000092569",105.343185690716,76.2209953408534,55.3675397626348,66.7055238914079,111.051977233387,63.8138140869102,58.16160558155,75.1308231554979,"Gm20544"
"ENSMUSG00000092571",16.4296711627722,6.35174961173778,6.32771883001541,14.5012008459582,19.932406170095,7.3228966984979,16.9638016279521,18.7827057888745,"Gm4134"
"ENSMUSG00000092593",4.83225622434476,16.5145489905182,2.37289456125578,10.6342139537027,14.2374329786393,3.13838429935624,8.8858008527368,2.50436077184993,"Gm20492"
"ENSMUSG00000092595",19.329024897379,10.1627993787804,7.11868368376734,12.5677073998305,13.2882707800633,11.5074090976396,25.8496024806889,21.2870665607244,"Gm20427"
"ENSMUSG00000092603",39.624501039627,152.441990681707,49.8307857863714,48.3373361531941,80.678786878956,19.8764338959229,38.7744037210333,12.5218038592497,"Gm20386"
"ENSMUSG00000092607",545.078502106089,768.561703020271,787.800994336919,738.594496420806,756.482272265035,687.306161559017,529.1090507766,524.66358170256,"Scnm1"
"ENSMUSG00000092625",9.66451244868952,30.4883981363413,14.2373673675347,16.434694292086,15.1865951772153,2.09225619957083,11.3092010853014,3.7565411577749,"Gm20404"
"ENSMUSG00000092626",29.9599885909375,36.8401477480791,34.8024535650848,34.8028820302998,39.86481234019,23.0148181952791,38.7744037210333,26.2957881044243,"9130230N09Rik"
"ENSMUSG00000092627",12.5638661832964,22.866298602256,7.11868368376734,16.434694292086,11.3899463829114,13.5996652972104,11.3092010853014,16.2783450170245,"D130058E05Rik"
"ENSMUSG00000092680",10.6309636935585,31.7587480586889,11.8644728062789,16.434694292086,18.0340817729431,18.8303057961374,14.5404013953875,12.5218038592497,"Snord55"
"ENSMUSG00000092827",24.1612811217238,54.6250466609449,26.1018401738136,37.7031221994914,54.1022453188293,24.0609462950645,25.8496024806889,21.2870665607244,"Mir3091"
"ENSMUSG00000092837",5.79870746921371,100.357643865457,49.8307857863714,14.5012008459582,16.1357573757912,48.121892590129,22.6184021706028,10.0174430873997,"Rpph1"
"ENSMUSG00000092981",466.795951271704,200.715287730914,280.001558228182,320.959912057209,369.224095246046,405.89770271674,310.195229768266,313.045096481241,"Mir5125"
"ENSMUSG00000093044",14.4967686730343,17.7848989128658,8.70061339127119,12.5677073998305,14.2374329786393,6.27676859871248,4.03900038760764,1.25218038592497,"Snord8"
"ENSMUSG00000093080",19.329024897379,1.27034992234756,12.6554376600308,4.83373361531941,13.2882707800633,12.553537197425,11.3092010853014,13.7739842451746,"Mir3060"
"ENSMUSG00000093189",15.4632199179032,8.89244945643289,7.90964853751926,10.6342139537027,10.4407841843355,4.18451239914165,15.348201472909,3.7565411577749,"Gm25694"
"ENSMUSG00000093351",38.6580497947581,24.1366485246036,40.3392075413482,17.4014410151499,19.932406170095,19.8764338959229,12.1170011628229,18.7827057888745,"Mir3072"
"ENSMUSG00000093394",16.4296711627722,21.5959486799085,16.6102619287905,25.135414799661,22.7798927658229,13.5996652972104,17.7716017054736,10.0174430873997,"Gm20621"
"ENSMUSG00000093424",12.5638661832964,20.3255987575609,14.2373673675347,16.434694292086,23.7290549643988,12.553537197425,10.5014010077799,7.51308231554979,"6330562C20Rik"
"ENSMUSG00000093436",39.624501039627,26.6773483692987,39.5482426875963,48.3373361531941,47.4581099287977,27.1993305944208,45.2368043412055,23.7914273325743,"Gm20646"
"ENSMUSG00000093445",21.2619273871169,6.35174961173778,9.49157824502312,3.86698689225553,17.0849195743672,8.36902479828331,16.9638016279521,12.5218038592497,"Lrch4"
"ENSMUSG00000093452",42.5238547742339,76.2209953408534,32.429559003829,53.1710697685135,55.0514075174053,25.1070743948499,29.080802790775,33.8088704199741,"Zfhx2os"
"ENSMUSG00000093460",101.47738071124,86.3837947196338,90.1699933277196,99.5749124755799,111.051977233387,104.612809978541,87.242408372325,113.948415119172,"Six3os1"
"ENSMUSG00000093483",45.4232085088407,33.0290979810365,32.429559003829,40.6033623686831,79.7296246803801,32.4299710933478,24.2340023256458,40.0697723495989,"AA465934"
"ENSMUSG00000093490",22.2283786319859,27.9476982916462,18.9831564900462,26.1021615227248,37.9664879430381,16.7380495965666,21.8106020930812,20.0348861747994,"Gm19932"
