"","log2FoldChange","pvalue","padj","BInt_390","BInt_391","BInt_392","BInt_398","BNPFC_381","BNPFC_382","BNPFC_383","BNPFC_389","gene"
"ENSMUSG00000025742",-0.0470400523719627,0.776367097248681,0.933343932026882,291.868275950423,307.424681208109,356.725149042119,283.256789857718,256.273793615507,316.97681423498,336.044832248955,290.505849534592,"Prps2"
"ENSMUSG00000025743",0.341704225915059,0.113104399223621,0.590227234417886,3995.30944628825,1880.11788507438,2736.73839398167,3107.12396792732,3235.69393494543,3934.48778329294,3783.73556311083,3900.54190215627,"Sdc3"
"ENSMUSG00000025745",0.00695724694882998,0.95759076207852,0.98651076242268,1240.92339841173,1096.31198298594,1337.52156769451,1265.47146049062,1383.87848552374,1171.66347175966,1219.77811705751,1190.82354701464,"Hadha"
"ENSMUSG00000025747",-0.690321899447301,0.105658772491957,0.581362953174636,29.9599885909375,88.9244945643289,33.2205238575809,38.6698689225553,42.7122989359179,20.9225619957083,31.5042030233396,21.2870665607244,"Tyms"
"ENSMUSG00000025757",0.174470457224843,0.404713150918725,0.7761921587042,1681.62516607198,1669.23979796469,2111.87615951764,1364.07962624314,1384.82764772232,1834.90868702362,1968.60878891996,2519.38693648103,"Hspa4l"
"ENSMUSG00000025758",-0.284591905035229,0.415387021935572,0.784743529353874,61.8528796716129,31.7587480586889,63.2771883001541,52.2043230454497,28.4748659572786,31.3838429935624,58.9694056590715,53.8437565947735,"Plk4"
"ENSMUSG00000025759",0.0249400927993825,0.926042061821765,0.978179297135951,205.854115157087,185.471088662743,241.244280394338,212.684279074054,117.696112623418,210.271748056868,220.529421163377,314.297276867166,"Mfsd8"
"ENSMUSG00000025762",-0.673373490414053,0.0121164585932296,0.402678469167772,328.593423255443,757.128553719143,370.962516409653,446.636986055514,367.325770848894,287.685227440989,301.30942891553,234.157732167968,"Larp1b"
"ENSMUSG00000025764",0.0431337539056959,0.758852894822159,0.928154692130344,813.751948179657,877.811796342161,792.54678345943,691.223906990676,743.194001484971,807.610893034339,907.967287134197,810.160709693452,"Jade1"
"ENSMUSG00000025766",-0.0130780517357636,0.95883717425258,0.987373663803637,160.430906648246,154.982690526402,270.509979983159,136.311287952007,155.662600566456,159.011471167383,219.721621085855,182.818336345045,"D3Ertd751e"
"ENSMUSG00000025776",-0.173453639872271,0.538162669756272,0.838939355669225,51.2219159780544,58.4360964279876,61.6952585926503,67.6722706144718,39.86481234019,42.891252091202,56.5460054265069,73.878642769573,"Crispld1"
"ENSMUSG00000025777",-0.0615049265554491,0.780415011724311,0.934385973806012,1136.54666396589,1554.90830495341,1570.85619955133,1044.08646090899,892.212466661396,1187.35539325644,1377.2991321742,1629.08668208838,"Gdap1"
"ENSMUSG00000025780",0.146298212734835,0.432319682263982,0.792816857132521,268.673446073569,259.151384158901,297.402785010724,303.558471042059,270.511226594147,250.024615848714,374.011435892467,355.61922960269,"Itih5"
"ENSMUSG00000025781",-0.267217863283291,0.102319458817535,0.578684587446004,2792.0776464264,4474.17242650809,3897.08383443574,3814.78256921008,3137.9302284921,3164.53750185088,2926.65968086049,3215.59923105531,"Atp5f1c"
"ENSMUSG00000025782",-0.709724795795766,0.00537080403383937,0.350657512867124,590.501710614929,1337.67846823198,703.958719839214,751.162203820637,637.836997443041,516.787281293994,459.638244109749,452.037119318912,"Taf3"
"ENSMUSG00000025784",-0.106636052784709,0.788378963328858,0.937414697152145,37.6915985498891,95.2762441760667,40.3392075413482,53.1710697685135,88.2720844675637,38.7067396920603,46.0446044187271,35.061050805899,"Clec3b"
"ENSMUSG00000025785",-0.342795506325823,0.0629737277451795,0.546678635171714,426.204998987208,456.055622122773,529.946452013791,386.698689225553,448.00455772785,345.222272929187,318.273230543482,306.784194551616,"Exosc7"
"ENSMUSG00000025786",0.0457042455652054,0.718914864098916,0.914025590120235,955.820281175393,1065.8235848496,1161.92737016158,1111.75873152347,1092.48569056092,1119.35706677039,1184.23491364656,1036.80535954587,"Zdhhc3"
"ENSMUSG00000025787",-0.275866064147045,0.613493934567697,0.874408606358793,35.7586960601512,3.81104976704267,18.1921916362943,19.3349344612777,14.2374329786393,14.6457933969958,20.1950019380382,15.0261646310996,"Tgm4"
"ENSMUSG00000025789",0.543620863361723,0.0949931214406401,0.574931643767573,40.590952284496,21.5959486799085,25.3108753200616,42.5368558148108,37.9664879430381,53.3525330890561,52.5070050388993,46.3306742792237,"St8sia2"
"ENSMUSG00000025790",0.215420802783226,0.0799248910704045,0.563909918665804,570.206234472681,570.387115134053,544.183819381325,565.546832992371,650.176106024528,685.213905359446,601.003257676016,677.429588785406,"Slco3a1"
"ENSMUSG00000025791",-0.0275660884490726,0.837490414684495,0.953284719343759,1183.90277496447,1280.51272172634,1521.81637861871,1325.40975732058,1383.87848552374,1308.70625283155,1195.54411473186,1326.05902869454,"Pgm1"
"ENSMUSG00000025792",-0.0624446953490431,0.753521389773681,0.92695298832094,315.063105827278,466.218421501553,345.651641089592,395.399409733128,464.140315103641,356.729682026826,302.925029070573,331.827802270116,"Slc25a10"
"ENSMUSG00000025793",0.195492183779964,0.172559449083252,0.639503005425568,1305.67563181795,1126.80038112228,982.378348359892,1228.73508501419,1391.47178311235,1426.9187281073,1290.05672380188,1207.10189203167,"Hgs"
"ENSMUSG00000025794",-0.617719287105702,0.0340715867834852,0.513301638368977,4074.5584483675,11171.4572171244,6092.01130359734,6956.7094191677,6488.47278946522,4703.39193663522,3873.40137171572,3372.12177929593,"Rpl14"
"ENSMUSG00000025795",0.241755037525374,0.30932059278011,0.726419979969828,659.119749000625,309.965381052804,511.754260377496,487.240348424197,427.122989359179,640.230397068673,634.123060854399,628.594553734333,"Rassf3"
"ENSMUSG00000025809",0.147458282808023,0.453168655751664,0.80155124278394,769.295190915685,553.872566143535,856.614936613336,776.297618620298,620.752077868673,792.965099637344,896.658086048895,967.935438319998,"Itgb1"
"ENSMUSG00000025810",-0.598423385867817,0.0166278129099639,0.454766839987457,335.358581969526,725.369805660455,537.065135697558,399.266396625384,261.968766806963,351.499041527899,315.849830310917,389.428100022664,"Nrp1"
"ENSMUSG00000025812",0.32126671274295,0.0634092911740245,0.547599715393204,287.036019726079,289.639782295243,305.312433548244,231.052466812268,315.121849927216,390.205781219959,302.117228993051,385.671558864889,"Pard3"
"ENSMUSG00000025813",-0.229616176828134,0.227772013170844,0.674837795657234,894.933852748649,1270.34992234756,755.37143533309,845.903382680897,785.906300420889,698.813570656656,891.003485506245,832.699956640102,"Homer2"
"ENSMUSG00000025815",0.486464160717453,0.0800049977092381,0.563909918665804,105.343185690716,57.16574650564,91.7519230352235,97.6414190294522,81.627949077532,122.396987674893,163.98341573687,126.470218978421,"Dhtkd1"
"ENSMUSG00000025816",0.209201603387167,0.287427541124525,0.714843611455839,654.28749277628,576.73886474579,568.703729847635,556.846112484796,460.343666309337,675.798752461377,761.7554731028,827.691235096402,"Sec61a2"
"ENSMUSG00000025817",-0.0719735409014381,0.64959410780984,0.889631114580402,268.673446073569,340.453779189145,313.222082085763,315.159431718826,254.375469218356,303.37714893777,316.657630388439,301.775473007917,"Nudt5"
"ENSMUSG00000025821",0.217772796305114,0.151726637576006,0.624797690437978,389.479851682187,388.727076238352,311.640152378259,389.598929394745,469.835288295097,436.235417610518,421.671640466237,389.428100022664,"Zfp282"
"ENSMUSG00000025823",0.222717037620717,0.296730406410055,0.72024996245578,548.944307085564,398.889875617133,693.676176740439,566.513579715435,541.022453188293,559.678533385196,644.624461862179,836.456497797877,"Pdia4"
"ENSMUSG00000025825",-0.144124713722328,0.318715386053857,0.730355984592656,1531.82522311729,1958.87958025993,1938.65485654597,1787.51469094512,1683.81374027374,1842.23158372211,1532.39674705834,1471.31195346183,"Iscu"
"ENSMUSG00000025854",-0.0438419556271507,0.776686592891523,0.933424421025117,1263.15177704372,946.410692148929,912.773441229723,1104.02475773895,1114.31642112817,1062.86614938198,978.24589387857,944.144010987424,"Fam20c"
"ENSMUSG00000025855",0.168902890976011,0.13710827855886,0.611227613972678,13879.206327563,11444.5824504291,12850.8059789075,12873.1993643187,13844.4798284289,15023.4456410183,14214.8579641463,14308.6652699646,"Prkar1b"
"ENSMUSG00000025856",-0.7386218379246,0.0210756702351989,0.47356413015678,1211.92986106567,3370.23834398807,1147.69000279405,1692.77351208486,1454.11648821836,1181.07862465773,996.825295661565,813.917250851227,"Pdgfa"
"ENSMUSG00000025857",0.214089581409348,0.344583564708417,0.745073575618295,121.772856853488,91.465194409024,75.141661106433,107.308886260091,126.238572410602,105.658938078327,125.209012015837,100.174430873997,"Dnaaf5"
"ENSMUSG00000025858",-0.0111702415903192,0.931793654287028,0.979658604433931,920.061585115242,924.814743469021,775.93652153064,898.107705726347,894.110791058548,931.054008809018,801.337676901355,864.004466288226,"Get4"
"ENSMUSG00000025860",0.290869127260329,0.299429897825118,0.721178920924374,806.986789465574,611.038312649174,1032.20913414626,706.691854559698,481.225234678008,944.653674106229,1244.01211938315,1194.58008817242,"Xiap"
"ENSMUSG00000025862",-0.171090493791309,0.447851350115107,0.799332475067184,567.306880738075,802.861150923655,907.23668725346,665.121745467951,471.733612692249,555.494020986055,763.371073257843,823.934693938627,"Stag2"
"ENSMUSG00000025867",-0.391097409530145,0.0801603592847284,0.563909918665804,26768.7665803802,41661.1257033881,19777.2852032132,27271.9250576321,26982.7829811172,20885.9475122158,20073.83192641,20112.5213587268,"Cplx2"
"ENSMUSG00000025868",-0.044018671088189,0.750446198833196,0.925823749899536,991.578977235544,1096.31198298594,1074.13027139512,1134.960652877,1065.9091490008,1206.18569905258,942.702690467622,952.909273688898,"Higd2a"
"ENSMUSG00000025869",-0.22274367205878,0.301280394232135,0.722372956587922,424.27209649747,795.23905138957,476.16084195866,581.014780561393,575.192292337028,457.157979606226,464.485044574878,450.784938932987,"Nop16"
"ENSMUSG00000025870",1.06192794322059,0.00709821847259959,0.373867590174014,203.921212667349,52.0843468162498,113.107974086525,68.6390173375357,130.035221204906,256.301384447426,200.334419225339,330.575621884191,"Arl10"
"ENSMUSG00000025871",0.156757720914196,0.326179406393233,0.734358759954323,2046.94373663244,1392.30351489292,1918.08977034842,1582.56438565558,1835.67969204589,1851.64673662018,1938.72018605167,2114.93267182727,"4833439L19Rik"
"ENSMUSG00000025872",-0.315915230589887,0.127038660104321,0.602042742179542,549.910758330433,900.678094944417,557.630221895108,774.36412517417,677.701809783231,551.309508586913,490.334647055567,513.393958229236,"Thoc3"
"ENSMUSG00000025873",0.148465984921268,0.386687833593031,0.767233980025106,834.047424321905,576.73886474579,666.783371712874,682.523186483101,621.701240067249,812.841533533266,778.719274730752,848.978301657126,"Faf2"
"ENSMUSG00000025875",-0.116383092143315,0.635181715398502,0.883410497948976,867.873217892319,1311.00111986268,707.122579254222,781.131352235617,1142.79128708545,899.670165815456,662.396063567652,674.925228013556,"Tspan17"
"ENSMUSG00000025876",0.104880283853892,0.539806201647973,0.839413012487968,2078.83662771311,1458.36171085499,1298.76428986066,1765.27951631465,1698.05117325238,1749.12618284121,1769.08216977214,1883.27930043115,"Unc5a"
"ENSMUSG00000025877",-0.0492562686258121,0.900642739096704,0.96927191426924,20.295476142248,13.9738491458231,32.429559003829,31.9026418611081,28.4748659572786,21.9686900954937,26.6574025582104,18.7827057888745,"Hk3"
"ENSMUSG00000025878",-0.333158270720539,0.0270890820374998,0.485943361393448,280.270861011996,292.180482139938,307.685328109499,301.624977595931,226.849765459653,266.76266544528,224.568421550985,220.383747922794,"Uimc1"
"ENSMUSG00000025880",0.222442306864948,0.189229398398539,0.648355427917922,501.588196086986,377.293926937224,340.114887113328,461.138186901472,456.547017515034,518.879537493565,480.641046125309,504.628695527761,"Smad7"
"ENSMUSG00000025885",0.146218711548269,0.406163947324961,0.777106838386301,595.333966839274,463.677721656858,627.235129025278,554.912619038669,475.530261486553,664.291343363738,664.011663722695,679.933949557256,"Myo5b"
"ENSMUSG00000025887",0.109925994042081,0.841906732944882,0.953868007806179,13.5303174281653,26.6773483692987,9.49157824502312,9.66746723063883,7.59329758860763,10.4612809978541,20.1950019380382,25.0436077184993,"Casp12"
"ENSMUSG00000025888",-0.162023778957361,0.667416606668623,0.896890654423604,46.3896597537097,31.7587480586889,66.4410477151618,54.1378164915774,31.3223525530065,52.3064049892707,68.6630065893298,25.0436077184993,"Casp1"
"ENSMUSG00000025889",-0.321724292161464,0.00338667590368165,0.30514465629619,4711.44981873614,5350.71387292791,5364.32363814556,4905.27287282614,3971.29463884179,4241.00331653007,4093.9307928791,3960.64656068066,"Snca"
"ENSMUSG00000025892",0.336613321770789,0.153098664768805,0.625243563941435,1212.89631231053,612.308662571522,1288.48174676189,894.240718834091,1064.01082460364,1147.6025254646,1376.49133209668,1477.57285539146,"Gria4"
"ENSMUSG00000025893",-0.446625936483201,0.0750514890959393,0.560675055325304,98.578026976633,120.683242623018,140.000779114091,81.2067247373661,68.3396782974686,81.5979917832623,73.509807054459,101.426611259922,"Kbtbd3"
"ENSMUSG00000025894",-0.116178955685484,0.613606899921253,0.874408606358793,211.6528226263,299.802581674023,401.810145705979,410.86735730215,252.477144821204,325.345839033264,324.735631163654,320.558178796791,"Aasdhppt"
"ENSMUSG00000025898",-0.822098121177295,0.00272004088420678,0.295910891682141,342.123740683609,851.134447972863,440.567423539823,494.007575485644,390.105663614717,266.76266544528,282.730027132535,261.705700658318,"Cwf19l2"
"ENSMUSG00000025899",0.136011209225566,0.5115727697092,0.826612201396348,398.177912886008,397.619525694785,455.59575576111,346.09532685687,317.020174324368,378.69837212232,525.070050388993,535.933205175885,"Alkbh8"
"ENSMUSG00000025902",-0.274904294025748,0.318303150182766,0.730249578711243,94.7122219971572,54.6250466609449,69.6049071301695,114.076113321538,76.8821380846522,61.7215578873394,71.8942068994159,65.1133800680982,"Sox17"
"ENSMUSG00000025903",-0.0503349050987973,0.835781079279138,0.952970253655538,259.975384869748,299.802581674023,363.843832725886,349.962313749125,186.035790920887,345.222272929187,403.092238683242,295.514571078292,"Lypla1"
"ENSMUSG00000025905",-0.270731293778031,0.304080587300856,0.723917061436041,138.20252801626,120.683242623018,153.447181627874,153.712728967157,67.3905160988927,109.843450477468,147.827414186439,145.252924767296,"Oprk1"
"ENSMUSG00000025907",-0.240800301091228,0.217730026466011,0.666894931684234,1093.05635794678,1915.68768290011,1570.85619955133,1268.37170065981,1286.11477907042,1048.22035598498,1289.24892372436,1323.55466792269,"Rb1cc1"
"ENSMUSG00000025909",0.260803407926977,0.319365954845417,0.730790988591744,237.747006237762,167.686189749877,274.464804251918,179.814890489882,158.510087162184,253.16300014807,343.315032946649,276.731865289417,"Sntg1"
"ENSMUSG00000025911",0.0408139678497903,0.835440070181306,0.952970253655538,233.881201258286,148.630940914664,231.752702149314,202.050065120351,184.137466523735,227.009797653435,211.64362031064,220.383747922794,"Adhfe1"
"ENSMUSG00000025912",-0.0184259256101758,0.957820104307663,0.986612514592678,26.0941836114617,50.8139968939022,47.4578912251156,45.4370959840025,28.4748659572786,36.6144834924895,61.3928058916361,40.0697723495989,"Mybl1"
"ENSMUSG00000025915",-0.0547945116372097,0.822863731215791,0.949648534912021,199.088956443004,207.067037342652,220.679194196787,228.152226643076,127.187734609178,175.74952076395,244.763423489023,276.731865289417,"Sgk3"
"ENSMUSG00000025917",-0.145655523332603,0.320770081179618,0.731001501140979,960.652537399738,1172.53297832679,1316.95648149696,1305.10807613624,1010.85774148339,1119.35706677039,1086.49110426645,1083.1360338251,"Cops5"
"ENSMUSG00000025920",0.256120395590907,0.126632261556207,0.602042742179542,1670.02775113355,1446.92856155387,1835.82942555822,1517.7923552103,1487.33716516852,1896.63024491096,2140.67020543205,2206.34183999979,"Stau2"
"ENSMUSG00000025921",0.160577695901162,0.408608045650115,0.77875234914908,163.330260382853,152.441990681707,177.967092094183,190.449104443585,156.611762765032,239.56333485086,184.98621775243,185.322697116895,"Rdh10"
"ENSMUSG00000025925",-0.483223666354816,0.0104636194557598,0.394449595691314,194.256700218659,229.933335944908,213.56051051302,173.047663428435,174.645844537975,137.042781071889,133.287012791052,133.983301293971,"Terf1"
"ENSMUSG00000025927",0.508545880798051,0.276937401964337,0.707843919279869,26.0941836114617,52.0843468162498,68.8139422764176,29.9691484149804,122.441923616298,62.7676859871248,29.080802790775,37.565411577749,"Tfap2b"
"ENSMUSG00000025930",0.464403539288584,0.329962775079765,0.736809999009986,14.4967686730343,12.7034992234756,22.9379807588059,26.1021615227248,28.4748659572786,39.7528677918457,28.2730027132535,8.76526270147476,"Msc"
"ENSMUSG00000025931",0.103224267255357,0.642381347608977,0.886715057163026,1634.2690550734,1266.53887258051,1948.14643479099,1576.76390531719,1181.70693722706,1715.65008364808,1640.64195744622,2369.12529017003,"Paqr8"
"ENSMUSG00000025932",-0.118423330624884,0.635255667813148,0.883410497948976,141.101881750867,87.6541446419814,96.497712157735,86.0404583526855,74.9838136875003,88.9208884817602,111.476410697971,103.930972031772,"Eya1"
"ENSMUSG00000025933",0.0937636721915512,0.679935704803094,0.90146838663392,361.452765580988,271.854883382377,495.934963302458,450.503972947769,312.274363331489,418.451239914166,488.719046900524,469.567644721862,"Tmem14a"
"ENSMUSG00000025934",-0.15608306285167,0.670602289796208,0.897335395536667,26.0941836114617,39.3808475927742,17.4012267825424,31.9026418611081,26.5765415601267,26.1532024946353,21.8106020930812,27.5479684903492,"Gsta3"
"ENSMUSG00000025935",-0.0648645563228466,0.688988494622256,0.904151263108911,347.922448152823,398.889875617133,436.612599271063,423.435064701981,371.122419643198,322.207454733907,411.978039535979,432.002233144113,"Tram1"
"ENSMUSG00000025937",0.0452209072716493,0.812925676071565,0.945726832760578,160.430906648246,219.770536566127,219.888229343036,231.052466812268,176.544168935127,219.686900954937,235.877622636286,225.392469466494,"Lactb2"
"ENSMUSG00000025938",-0.291390669759258,0.35544094360121,0.752170264947709,108.242539425323,102.898343710152,78.3055205214407,60.9050435530246,52.2039209216774,76.3673512843352,106.629610232842,48.8350350510736,"Slco5a1"
"ENSMUSG00000025939",-0.0221270954167818,0.925950086775338,0.978179297135951,636.891370368639,665.663359310119,1080.45799022513,737.627749697742,543.869939784021,718.690004552579,773.872474265623,1040.56190070365,"Ube2w"
"ENSMUSG00000025940",0.0239554219622885,0.870900520602225,0.961143899372214,460.99724380249,515.762068473108,486.443385057435,531.710697685135,494.513505458072,459.250235805797,479.025445970266,597.290044086208,"Tmem70"
"ENSMUSG00000025946",0.0960949655520069,0.813542028984177,0.945810597796966,42.5238547742339,26.6773483692987,28.4747347350693,27.0689082457887,16.1357573757912,28.2454586942062,33.9276032559041,56.3481173666234,"Pth2r"
"ENSMUSG00000025949",0.070946574588321,0.759760413701089,0.928154692130344,543.145599616351,484.003320414419,707.913544107974,472.739147578239,384.410690423261,550.263380487128,609.081258451232,778.856200045328,"Pikfyve"
"ENSMUSG00000025950",0.129087991461039,0.54390636532729,0.841313662657904,492.890134883165,386.186376393657,681.81170393416,523.976723900624,432.817962550635,559.678533385196,636.546461086964,654.890341838757,"Idh1"
"ENSMUSG00000025956",0.205716746229928,0.343732233957202,0.744566618982245,139.168979261129,129.575692079451,195.368318876726,173.047663428435,203.120710495254,139.13503727146,184.98621775243,210.366304835394,"Mettl21a"
"ENSMUSG00000025958",-0.0523846488426689,0.811348750948387,0.945224489979907,579.870746921371,772.372752787314,766.444943285617,547.178645254158,464.140315103641,573.278198682407,674.513064730475,860.247925130451,"Creb1"
"ENSMUSG00000025959",-0.427865235597943,0.115323765664638,0.593996167979905,837.913229301381,2060.50757404774,1086.78570905515,1112.72547824653,1243.4024801345,846.3176327264,937.855890002493,758.821313870529,"Klf7"
"ENSMUSG00000025962",0.0981499404774825,0.670689730865301,0.897335395536667,167.196065362329,231.203685867255,283.956382496942,170.147423259243,189.832439715191,201.902723258585,245.571223566544,276.731865289417,"Fastkd2"
"ENSMUSG00000025963",-0.0130511000912493,0.981104343260036,0.993249856582459,13.5303174281653,24.1366485246036,12.6554376600308,11.6009606767666,6.64413539003167,12.553537197425,11.3092010853014,31.3045096481241,"Mdh1b"
"ENSMUSG00000025964",0.105621403321256,0.508929213493371,0.825202661871502,1695.15548350014,1839.46668755926,1948.93739964475,1434.6521370268,1556.62600566456,1797.24807543134,1961.33858822227,2129.95883645837,"Adam23"
"ENSMUSG00000025967",-0.481292126627047,0.064361545862694,0.549022623216161,2201.57593581147,4817.16690554193,3212.10827108657,3197.99815989532,3445.45878083071,2310.89697242598,2011.4221930286,1849.47043001117,"Eef1b2"
"ENSMUSG00000025968",0.00621652353994588,0.970206243703666,0.990177140394438,1890.37863496367,1669.23979796469,2508.94051610111,1822.31757297542,1735.06849899684,1991.82790199143,2027.57819457903,2175.03733035166,"Ndufs1"
"ENSMUSG00000025969",0.194524647637084,0.24238085016765,0.682611786121775,549.910758330433,534.817317308321,446.104177516086,542.344911638838,466.987801699369,611.984938374467,676.93646496304,614.820569489158,"Nrp2"
"ENSMUSG00000025971",-0.28246681938431,0.12917100591165,0.603779391280205,213.585725116038,274.395583227072,321.922695477034,280.356549688526,227.798927658229,189.34918606116,238.301022868851,241.670814483518,"Maip1"
"ENSMUSG00000025978",0.15426941439273,0.32077581365561,0.731001501140979,324.727618275968,409.052674995913,408.137864535994,354.796047364445,426.173827160603,416.358983714595,454.79144364462,365.63667269009,"Rftn2"
"ENSMUSG00000025979",-0.36406450414614,0.0956319670223955,0.574931643767573,1037.00218574439,2077.02212303825,1186.44728062789,1390.18178776586,1078.24825758228,994.867822895928,1100.22370558432,1245.91948399534,"Mob4"
"ENSMUSG00000025980",0.0219242813003101,0.896879474585016,0.968140577009929,2209.30754577042,2056.69652428069,3029.39538986988,2167.44615310922,2137.51327119305,2254.40605503757,2490.44763899887,2729.75324131642,"Hspd1"
"ENSMUSG00000025981",0.135901656288758,0.487953852493334,0.816674459078939,256.109579890272,229.933335944908,328.250414307049,302.591724318995,253.42630701978,270.947177844422,339.276032559041,366.888853076015,"Coq10b"
"ENSMUSG00000025982",-0.051653315041704,0.805878276449316,0.942959256013747,3252.10843898402,2394.60960362514,4174.71249810267,2715.59154508645,2413.71947097865,2703.19500984551,3349.13912140425,3633.82747995425,"Sf3b1"
"ENSMUSG00000025986",0.535276079785313,0.135788357350212,0.610228159980523,1378.15947518312,574.198164901095,1761.47872930554,853.637356465408,755.533110066459,1545.13120338306,2076.85399930785,2245.15943196346,"Slc39a10"
"ENSMUSG00000025993",0.40546040430465,0.233375287591856,0.675504141210359,60.886428426744,27.9476982916462,100.452536426495,93.7744321371966,83.5262734746839,92.0592727811164,98.5516094576263,103.930972031772,"Slc40a1"
"ENSMUSG00000025995",-0.0309337711279024,0.878078200627069,0.962940945053265,299.599885909375,419.215474374694,486.443385057435,379.931462164106,319.867660920096,379.744500222105,374.819235969989,479.585087809262,"Wdr75"
"ENSMUSG00000025997",-0.444275714201402,0.15790797006316,0.629291977687717,51.2219159780544,132.116391924146,63.2771883001541,87.9739517988133,68.3396782974686,54.3986611888415,56.5460054265069,65.1133800680982,"Ikzf2"
"ENSMUSG00000026000",0.130306305414067,0.297419553321914,0.720577153518591,2166.78369099619,1998.26042785271,2391.87771774583,2273.78829264625,2249.51441062501,2624.7354023616,2508.21924070434,2285.22920431306,"Lancl1"
"ENSMUSG00000026003",-0.0689959601829191,0.669197180573556,0.8972704001556,502.554647331855,487.814370181462,582.150132361418,696.057640605996,517.293398223895,540.848227589059,525.070050388993,582.263879455109,"Acadl"
"ENSMUSG00000026004",0.199746371283401,0.392399853610961,0.770816445506258,159.464455403377,119.41289270067,145.537533090354,135.344541228944,106.306166240507,154.826958768241,185.794017829951,197.844500976145,"Kansl1l"
"ENSMUSG00000026005",0.0190654585035136,0.932642827728729,0.980130858033449,230.01539627881,235.014735634298,316.38594150077,261.021615227248,181.289979928007,236.424950551504,324.735631163654,315.549457253091,"Rpe"
"ENSMUSG00000026014",-0.0948078614822662,0.599286227055964,0.866632316069434,748.033263528568,1051.84973570378,682.602668787912,708.625348005826,679.600134180383,695.6751863573,767.410073645451,842.717399727502,"Raph1"
"ENSMUSG00000026017",-0.0737440422281058,0.700338349242116,0.907770242372394,192.323797728921,302.343281518718,235.707526418074,200.116571674224,230.646414253957,212.364004256439,227.799621861071,210.366304835394,"Carf"
"ENSMUSG00000026018",0.209227754969164,0.281589515867044,0.710086571517703,449.399828864062,321.398530353932,485.652420203683,411.834104025214,365.427446451742,534.571458990346,537.187051551816,494.611252440361,"Ica1l"
"ENSMUSG00000026019",-0.199372427718374,0.191391152468647,0.649134852926346,539.279794636875,679.637208455943,748.252751649322,591.648994515096,568.548156946996,536.663715189917,583.231655970543,539.68974633366,"Wdr12"
"ENSMUSG00000026020",-0.562362654747002,0.0119967068820756,0.402009654831019,751.899068508044,1553.63795503106,1109.72368981395,914.542400018433,833.364410349687,669.521983862665,666.43506395526,761.325674642379,"Nop58"
"ENSMUSG00000026021",-0.481097633380256,0.00375749884409998,0.317598116584641,1432.28074489579,1889.01033453082,2228.14799301918,1659.90412350069,1331.67456460206,1169.57121556009,1313.48292605,1351.10263641304,"Sumo1"
"ENSMUSG00000026023",0.0143971500924536,0.979077401906995,0.992278462843071,20.295476142248,33.0290979810365,9.49157824502312,17.4014410151499,39.86481234019,17.784177696352,9.69360093025833,12.5218038592497,"Cdk15"
"ENSMUSG00000026024",0.488811655956529,0.0114142034683147,0.396481627324041,647.522334062198,381.104976704267,615.370656218999,498.841309100963,835.262734746839,653.830062365884,752.061872172542,770.090937343854,"Als2"
"ENSMUSG00000026027",-0.00335945415901429,0.986419250776067,0.995015451029426,410.741779069304,295.991531906981,486.443385057435,349.962313749125,329.359282905856,360.914194425968,447.521242946926,404.454264653764,"Stradb"
"ENSMUSG00000026028",0.234401318231151,0.287986193971893,0.715354479143896,2054.67534659139,1378.3296657471,2029.61581472744,1729.50988756129,1405.70921609099,1944.75213750108,2536.4922434176,2576.98723423358,"Trak2"
"ENSMUSG00000026029",-0.307324905937102,0.345152633331611,0.745492728356788,26.0941836114617,35.5697978257316,47.4578912251156,48.3373361531941,33.2206769501584,35.5683553927041,32.3120031008611,26.2957881044243,"Casp8"
"ENSMUSG00000026031",-0.0264504929856272,0.892850597087381,0.967083412859338,208.753468891694,210.878087109694,170.057443556664,188.515610997457,146.170978580697,179.934033163091,215.682620698248,221.635928308719,"Cflar"
"ENSMUSG00000026032",-0.320999313051471,0.120336631609362,0.599412767801985,1114.3182853339,2167.21696752493,1674.47259539283,1501.35766091821,1483.54051637422,1319.16753382941,1213.31571643733,1150.75377466504,"Ndufb3"
"ENSMUSG00000026034",0.0222998984582431,0.906330329719029,0.971389575716225,1692.25612976553,1295.75692079451,1768.59741298931,1758.5122892532,1222.52091176583,1557.68474058048,1955.68398767962,1883.27930043115,"Clk1"
"ENSMUSG00000026035",-0.221510679174132,0.264212476320261,0.697615682787743,203.921212667349,358.238678102011,277.628663666926,269.722335734823,233.493900849685,218.640772855151,242.340023256458,255.444798728693,"Ppil3"
"ENSMUSG00000026036",0.0781465847399943,0.618977677089047,0.876051315331355,265.774092338962,323.939230198627,368.589621848398,310.325698103506,335.054256097312,345.222272929187,324.735631163654,335.584343427891,"Nif3l1"
"ENSMUSG00000026037",0.134711926903606,0.473991616764394,0.811546434599717,401.077266620615,302.343281518718,405.764969974738,377.997968717978,331.257607303008,361.960322525753,443.482242559318,499.619973984061,"Orc2"
"ENSMUSG00000026042",0.335244836867544,0.313619014735918,0.727866582487744,79.249002079254,30.4883981363413,38.7572778338444,53.1710697685135,70.2380026946205,50.2141487896999,56.5460054265069,78.8873643132728,"Col5a2"
"ENSMUSG00000026043",0.456909782825402,0.181399795461216,0.64330765555082,32.8593423255444,26.6773483692987,49.0398209326194,37.7031221994914,33.2206769501584,73.228966984979,53.3148051164208,42.5741331214488,"Col3a1"
