"","BNPFC_381","BNPFC_382","BNPFC_383","BNPFC_389","BPFC_384","BPFC_385","BPFC_386","BPFC_387","gene"
"ENSMUSG00000084755",17.3585446135214,19.2093367050088,12.2140283294891,18.7846144513965,16.8842508147823,13.8971811615477,8.55302759268494,3.99514691343567,"Gm16276"
"ENSMUSG00000084771",27.5694532097105,35.0287904620749,19.1934730891971,14.7593399260973,16.8842508147823,23.7069560991108,16.1557187861827,21.9733080238962,"A230072E10Rik"
"ENSMUSG00000084781",6.12654515771345,15.8194537570661,17.4486118992701,16.101098101197,20.4388299336839,25.3419185887046,32.3114375723653,9.98786728358918,"D930015M05Rik"
"ENSMUSG00000084786",3009.15476329692,2395.51728321286,1782.37570551044,1713.42518960238,1692.86830537686,1826.25310087633,1965.29567351916,2073.48124807311,"Ubl5"
"ENSMUSG00000084790",20.4218171923782,37.28871242737,37.5145155834307,63.0626342296884,17.7728955945077,28.6118435678923,27.5597555764293,41.9490425910745,"Gm15879"
"ENSMUSG00000084792",49.0123612617076,54.2381271670836,67.1771558121899,28.1769216770948,55.9846211226993,44.9614684638308,35.162446769927,57.9296302448172,"1700056N10Rik"
"ENSMUSG00000084796",45.9490886828508,12.4295708091233,6.10701416474454,8.05054905059852,24.8820538323108,7.35733120317231,19.0067279837443,20.9745212955373,"Mir142hg"
"ENSMUSG00000084799",80.6661779098937,88.1369566465109,87.2430594963505,73.7966996304864,102.194149668419,98.9152306204278,83.629603128475,40.9502558627156,"Ino80dos"
"ENSMUSG00000084803",75.5607236117992,25.9891026008942,33.1523626086132,32.2021962023941,26.6593433917616,35.1516935262677,38.9637923666759,19.9757345671784,"5830444B04Rik"
"ENSMUSG00000084808",30.6327257885672,63.2778150282643,55.8355580776643,56.3538433541896,50.652752444347,52.3187996670031,79.8282575317261,63.9223506149707,"9430091E24Rik"
"ENSMUSG00000084817",19.4007263327592,11.2996098264758,10.4691671395621,21.468130801596,11.55238213643,15.5321436511416,10.4537003910594,19.9757345671784,"Gm5526"
"ENSMUSG00000084828",20.4218171923782,4.5198439305903,10.4691671395621,10.734065400798,11.55238213643,7.35733120317231,6.65235479431051,15.9805876537427,"Gm12367"
"ENSMUSG00000084830",12.2530903154269,19.2093367050088,12.2140283294891,6.70879087549876,8.88644779725385,9.80977493756309,10.4537003910594,4.99393364179459,"Gm14539"
"ENSMUSG00000084843",10.2109085961891,9.03968786118061,13.9588895194161,8.05054905059852,19.5501851539585,26.9768810782985,16.1557187861827,15.9805876537427,"B230312C02Rik"
"ENSMUSG00000084845",1687.86319095005,1152.56020230053,954.439070890075,885.560395565837,910.86089921852,842.823163385629,1049.17138470269,827.994197809543,"Tmem240"
"ENSMUSG00000084846",42.8858161039941,18.0793757223612,27.9177790388322,21.468130801596,23.9934090525854,22.8894748543139,26.609419177242,5.9927203701535,"A730011C13Rik"
"ENSMUSG00000084849",4.08436343847563,21.4692586703039,37.5145155834307,63.0626342296884,23.10476427286,44.9614684638308,29.4604283748037,9.98786728358918,"Gm16105"
"ENSMUSG00000084859",20.4218171923782,15.8194537570661,33.1523626086132,16.101098101197,15.9956060350569,12.2622186719539,20.9074007821187,45.9441895045102,"1700080N15Rik"
"ENSMUSG00000084862",5.10545429809454,13.5595317917709,23.5556260640146,16.101098101197,15.1069612553316,36.7866560158616,14.2550459878082,14.9818009253838,"Gm16278"
"ENSMUSG00000084866",27.5694532097105,13.5595317917709,11.3415977345256,12.0758235758978,20.4388299336839,13.0796999167508,9.50336399187216,15.9805876537427,"A930006K02Rik"
"ENSMUSG00000084880",143.973811206266,124.295708091233,139.588895194161,100.631863132481,86.1985436333624,99.7327118652247,105.487340309781,80.9017249970723,"Tomm6os"
"ENSMUSG00000084883",1814.4784575428,1833.92667483702,1638.42465734146,1687.93178427549,1511.58477031288,1628.42263963547,1551.89933987272,1765.85493573857,"Ccdc85c"
"ENSMUSG00000084885",15.3163628942836,16.9494147397136,42.7490991532118,28.1769216770948,31.1025672903885,40.0565809950493,15.2053823869955,20.9745212955373,"3010001F23Rik"
"ENSMUSG00000084890",479.912704020887,744.644287564753,1029.46810205694,898.977977316834,944.629400848085,962.175425125979,913.273279618914,386.530463874901,"A830036E02Rik"
"ENSMUSG00000084898",61.2654515771345,88.1369566465109,78.5187535467155,65.7461505798879,65.7597136996785,92.3753806620524,113.090031503279,62.9235638866118,"Gm12371"
"ENSMUSG00000084899",1.02109085961891,6.77976589588546,19.1934730891971,30.8604380272943,12.4410269161554,17.9845873855323,27.5597555764293,17.9781611104605,"Gm15344"
"ENSMUSG00000084904",168.47999183712,143.505044796242,148.313201143796,114.049444883479,173.28573204645,163.496248959385,155.855169466703,103.873819749327,"Gm14827"
"ENSMUSG00000084910",110.277812838842,134.465356935062,139.588895194161,187.846144513965,108.414663126497,146.329142818649,156.805505865891,130.841061415018,"C630043F03Rik"
"ENSMUSG00000084911",5.10545429809454,33.8988294794273,56.7079886726278,57.6956015292894,38.2117255281916,46.5964309534247,55.1195111528585,33.9587487642032,"Gm16185"
"ENSMUSG00000084915",85.7716322079882,47.4583612711982,51.4734051028468,41.5945034280923,79.9780301752847,75.208274521317,81.7289303301006,32.9599620358443,"C230037L18Rik"
"ENSMUSG00000084917",17.3585446135214,11.2996098264758,9.59673654459856,5.36703270039901,12.4410269161554,9.80977493756309,4.75168199593608,10.9866540119481,"Gm17477"
"ENSMUSG00000084925",31.6538166481861,45.198439305903,23.5556260640146,26.8351635019951,39.9890150876424,20.4370311199231,25.6590827780548,20.9745212955373,"1810062O18Rik"
"ENSMUSG00000084941",38.8014526655185,13.5595317917709,39.2593767733577,36.2274707276933,30.2139225106631,34.3342122814708,36.1127831691142,41.9490425910745,"Gm11944"
"ENSMUSG00000084946",164.395628398644,195.483249998031,233.811399450219,218.70658254126,273.702592155419,177.393430120932,215.726362615498,116.858047217993,"Dlx1as"
"ENSMUSG00000084947",86.7927230676072,22.5992196529515,40.1318073683212,17.4428562762968,25.7706986120362,14.7146624063446,44.6658107617992,44.9454027761513,"Gm15594"
"ENSMUSG00000084950",105.172358540747,91.5268395944537,88.9879206862775,115.391203058579,84.4212540739116,118.534780495554,88.3812851244111,36.95510894928,"Gm5577"
"ENSMUSG00000084957",516.671974967167,491.533027451696,492.92328615438,356.907674576534,540.296026073034,453.702090862293,595.860922290384,532.353326215303,"Bbip1"
"ENSMUSG00000084968",21.4429080519971,11.2996098264758,14.8313201143796,18.7846144513965,2.66593433917616,11.4447374271569,6.65235479431051,5.9927203701535,"Gm12743"
"ENSMUSG00000084974",23.4850897712349,39.5486343926652,30.5350708237227,48.3032943035911,41.7663046470931,22.8894748543139,61.771865947169,20.9745212955373,"Gm15567"
"ENSMUSG00000084978",35.7381800866618,16.9494147397136,10.4691671395621,12.0758235758978,31.1025672903885,18.8020686303292,16.1557187861827,40.9502558627156,"Gm11655"
"ENSMUSG00000084979",6.12654515771345,11.2996098264758,7.85187535467155,14.7593399260973,17.7728955945077,8.99229369276616,13.304709588621,13.9830141970248,"Gm16267"
"ENSMUSG00000084989",23.4850897712349,36.1587514447224,23.5556260640146,38.9109870778928,23.9934090525854,30.2468060574862,27.5597555764293,9.98786728358918,"Crocc2"
"ENSMUSG00000084990",15.3163628942836,21.4692586703039,23.5556260640146,5.36703270039901,20.4388299336839,12.2622186719539,7.60269119349773,7.99029382687134,"Gm14549"
"ENSMUSG00000084998",30.6327257885672,45.198439305903,36.6420849884672,44.2780197782918,29.3252777309377,35.9691747710647,30.4107647739909,32.9599620358443,"Gm16279"
"ENSMUSG00000085001",38.8014526655185,35.0287904620749,42.7490991532118,22.8098889766958,22.2161194931346,23.7069560991108,19.9570643829315,33.9587487642032,"Rapgef4os2"
"ENSMUSG00000085007",323.685802499194,444.074666180497,447.556895216278,445.463714133118,384.783189621092,473.321640737419,503.678291569224,419.490425910745,"Smim43"
"ENSMUSG00000085024",11.231999455808,19.2093367050088,9.59673654459856,28.1769216770948,8.88644779725385,18.8020686303292,17.1060551853699,7.99029382687134,"C230035I16Rik"
"ENSMUSG00000085026",23.4850897712349,7.90972687853303,9.59673654459856,4.02527452529926,4.44322389862693,16.3496248959385,15.2053823869955,17.9781611104605,"Srrm3os"
"ENSMUSG00000085030",238.935261150824,178.533835258317,243.408135994818,174.428562762968,226.604418829973,216.632529871185,185.315597841507,183.776758018041,"2810455O05Rik"
"ENSMUSG00000085035",34.7170892270429,15.8194537570661,18.3210424942336,14.7593399260973,14.2183164756062,12.2622186719539,12.3543731894338,22.9720947522551,"Gm12031"
"ENSMUSG00000085037",175.627627854452,204.522937859211,210.255773386205,195.896693564564,205.276944116564,237.069560991108,197.669971030941,180.780397832964,"4933421O10Rik"
"ENSMUSG00000085039",15.3163628942836,19.2093367050088,34.8972237985402,14.7593399260973,21.3274747134093,12.2622186719539,19.9570643829315,3.99514691343567,"Gm15927"
"ENSMUSG00000085054",26.5483623500916,28.2490245661894,8.72430594963505,14.7593399260973,21.3274747134093,22.8894748543139,2.85100919756165,6.99150709851242,"Gm15834"
"ENSMUSG00000085058",45.9490886828508,65.5377369935594,48.8561133179563,45.6197779533916,41.7663046470931,38.4216185054554,32.3114375723653,40.9502558627156,"8030453O22Rik"
"ENSMUSG00000085067",199.112717625687,179.663796240965,150.930492928686,154.302190136472,199.945075438212,179.845873855323,187.216270639882,202.75370585686,"Gm15631"
"ENSMUSG00000085069",129.678539171601,230.512040460106,239.04598302,288.478007646447,239.045445746129,242.791929704686,215.726362615498,202.75370585686,"Prdm16os"
"ENSMUSG00000085071",93.9403590849395,185.313601154202,99.4570878258396,136.859333860175,120.855690042652,143.059217839462,114.990704301653,185.774331474759,"Gm14066"
"ENSMUSG00000085072",23.4850897712349,23.7291806355991,35.7696543935037,38.9109870778928,34.65714640929,35.1516935262677,31.3611011731781,20.9745212955373,"Ict1os"
"ENSMUSG00000085078",38.8014526655185,7.90972687853303,2.61729178489052,0,20.4388299336839,10.62725618236,8.55302759268494,16.9793743821016,"C030013C21Rik"
"ENSMUSG00000085084",146.015992925504,158.194537570661,164.016951853139,170.403288237669,210.608812794916,193.743055016871,213.825689817124,123.849554316506,"4930570G19Rik"
"ENSMUSG00000085088",85.7716322079882,50.8482442191409,32.2799320136497,5.36703270039901,35.5457911890154,28.6118435678923,48.467156358548,24.9696682089729,"4931413K12Rik"
"ENSMUSG00000085105",6.12654515771345,22.5992196529515,12.2140283294891,8.05054905059852,11.55238213643,19.6195498751262,11.4040367902466,18.9769478388194,"Gm12758"
"ENSMUSG00000085112",22.463998911616,10.1696488438282,20.0659036841606,9.39230722569827,28.4366329512123,16.3496248959385,15.2053823869955,12.9842274686659,"A530072M11Rik"
"ENSMUSG00000085133",1094.60940151147,1180.80922686672,1356.62957516825,1198.19005036408,1274.3166141262,1437.13202835299,1348.52735044666,1111.64962866348,"B930095G15Rik"
"ENSMUSG00000085148",354.318528287761,412.435758666365,496.413008534235,411.919759755624,413.219822572304,399.748328705696,436.204407226932,312.620245976341,"Mir22hg"
"ENSMUSG00000085151",135.805084329315,154.804654622718,155.292645903504,150.276915611172,175.951666385626,168.401136428166,155.855169466703,101.87624629261,"1110018N20Rik"
"ENSMUSG00000085154",29.6116349289483,39.5486343926652,50.6009745078833,71.1131832802869,77.3120958361085,69.4859058077385,47.5168199593608,46.9429762328691,"C130046K22Rik"
"ENSMUSG00000085156",70.4552693137046,51.9782052017885,38.3869461783942,34.8857125525936,42.6549494268185,47.4139121982216,40.8644651650503,29.9636018507675,"Snhg15"
"ENSMUSG00000085167",20.4218171923782,23.7291806355991,16.5761813043066,37.5692289027931,32.8798568498393,29.4293248126893,33.2617739715526,5.9927203701535,"Gm12063"
"ENSMUSG00000085169",28.5905440693294,41.8085563579603,35.7696543935037,44.2780197782918,33.7685016295647,29.4293248126893,30.4107647739909,19.9757345671784,"Gm10785"
"ENSMUSG00000085175",19.4007263327592,7.90972687853303,10.4691671395621,12.0758235758978,12.4410269161554,13.0796999167508,19.0067279837443,10.9866540119481,"Gm11423"
"ENSMUSG00000085178",25.5272714904727,14.6894927744185,29.6626402287592,24.1516471517955,22.2161194931346,24.5244373439077,26.609419177242,13.9830141970248,"Kdm6bos"
"ENSMUSG00000085181",115.383267136937,83.6171127159206,116.90569972511,68.4296669300874,132.408072179082,83.3830869692862,129.245750289461,101.87624629261,"Gm12709"
"ENSMUSG00000085184",7.14763601733235,6.77976589588546,11.3415977345256,6.70879087549876,10.6637373567046,10.62725618236,19.0067279837443,12.9842274686659,"4933439K11Rik"
"ENSMUSG00000085192",42.8858161039941,16.9494147397136,9.59673654459856,8.05054905059852,22.2161194931346,12.2622186719539,19.9570643829315,17.9781611104605,"Gm12195"
"ENSMUSG00000085201",16.3374537539025,5.64980491323788,6.10701416474454,4.02527452529926,7.99780301752847,10.62725618236,13.304709588621,12.9842274686659,"Nr6a1os"
"ENSMUSG00000085207",237.914170291205,207.912820807154,189.317439107081,140.884608385474,177.728955945077,163.496248959385,168.209542656137,107.868966662763,"Gm11767"
"ENSMUSG00000085208",166.437810117882,145.764966761537,165.761813043066,165.03625553727,144.849099095238,199.465423730449,176.762570248822,229.720947522551,"Brip1os"
"ENSMUSG00000085213",41.8647252443752,50.8482442191409,51.4734051028468,63.0626342296884,39.9890150876424,49.8663559326124,31.3611011731781,53.9344833313815,"Gm13091"
"ENSMUSG00000085218",27.5694532097105,27.1190635835418,44.4939603431388,12.0758235758978,28.4366329512123,31.88176854708,25.6590827780548,13.9830141970248,"BB218582"
"ENSMUSG00000085227",44.9279978232319,25.9891026008942,50.6009745078833,34.8857125525936,43.5435942065439,52.3187996670031,39.9141287658631,56.9308435164583,"6330418K02Rik"
"ENSMUSG00000085229",27.5694532097105,20.3392976876564,7.85187535467155,14.7593399260973,21.3274747134093,10.62725618236,13.304709588621,19.9757345671784,"Gm11672"
"ENSMUSG00000085238",3.06327257885672,5.64980491323788,16.5761813043066,16.101098101197,18.6615403742331,25.3419185887046,19.9570643829315,13.9830141970248,"4930479D17Rik"
"ENSMUSG00000085241",70.4552693137046,68.9276199415021,52.3458356978103,44.2780197782918,67.5370032591293,56.4062058909877,65.5732115439179,48.940549689587,"Snhg3"
"ENSMUSG00000085246",23.4850897712349,11.2996098264758,15.7037507093431,8.05054905059852,18.6615403742331,22.8894748543139,6.65235479431051,25.9684549373319,"Gm15893"
"ENSMUSG00000085251",40.8436343847563,10.1696488438282,20.0659036841606,2.68351635019951,14.2183164756062,6.53984995837539,13.304709588621,0,"Gm12326"
"ENSMUSG00000085256",14.2952720346647,10.1696488438282,9.59673654459856,13.4175817509975,2.66593433917616,17.1671061407354,11.4040367902466,9.98786728358918,"Dmrta2os"
"ENSMUSG00000085260",19.4007263327592,4.5198439305903,7.85187535467155,16.101098101197,7.10915823780308,4.90488746878154,13.304709588621,12.9842274686659,"Med9os"
"ENSMUSG00000085263",20.4218171923782,15.8194537570661,23.5556260640146,32.2021962023941,17.7728955945077,25.3419185887046,19.0067279837443,27.9660283940497,"1700125G02Rik"
"ENSMUSG00000085269",5.10545429809454,25.9891026008942,13.0864589244526,16.101098101197,8.88644779725385,22.8894748543139,15.2053823869955,11.985440740307,"Gm15777"
"ENSMUSG00000085271",17.3585446135214,15.8194537570661,17.4486118992701,8.05054905059852,34.65714640929,14.7146624063446,28.5100919756165,13.9830141970248,"E130006D01Rik"
"ENSMUSG00000085272",34.7170892270429,30.5089465314846,28.7902096337957,17.4428562762968,27.547988171487,27.7943623230954,29.4604283748037,19.9757345671784,"Sbk3"
"ENSMUSG00000085274",74.5396327521803,20.3392976876564,14.8313201143796,24.1516471517955,31.1025672903885,22.8894748543139,30.4107647739909,14.9818009253838,"BC046401"
"ENSMUSG00000085282",91.8981773657017,118.645903177995,116.033269130146,96.6065886071822,118.189755703476,143.876699084259,134.947768684585,156.80951635235,"Gm15663"
"ENSMUSG00000085286",6.12654515771345,10.1696488438282,25.3004872539417,25.4934053268953,7.10915823780308,13.0796999167508,19.0067279837443,20.9745212955373,"Ube4bos3"
"ENSMUSG00000085287",46.9701795424698,27.1190635835418,43.6215297481753,50.9868106537906,36.4344359687408,43.326505974237,41.8148015642375,23.970881480614,"4833418N02Rik"
"ENSMUSG00000085289",23.4850897712349,27.1190635835418,7.85187535467155,17.4428562762968,11.55238213643,13.0796999167508,21.857737181306,17.9781611104605,"Gm15337"
"ENSMUSG00000085311",6.12654515771345,5.64980491323788,11.3415977345256,18.7846144513965,3.55457911890154,17.1671061407354,10.4537003910594,0.998786728358918,"Gm15445"
"ENSMUSG00000085315",26.5483623500916,16.9494147397136,20.9383342791241,32.2021962023941,15.1069612553316,18.8020686303292,15.2053823869955,37.9538956776389,"A430018G15Rik"
"ENSMUSG00000085316",34.7170892270429,39.5486343926652,46.2388215330658,36.2274707276933,42.6549494268185,62.9460558493631,59.8711931487946,47.941762961228,"D330050G23Rik"
"ENSMUSG00000085334",431.921433618798,548.031076584074,560.10044196657,512.551622888105,741.129746290972,509.290815508484,679.490525418859,430.477079922694,"Gm12940"
"ENSMUSG00000085336",11.231999455808,11.2996098264758,22.6831954690511,12.0758235758978,10.6637373567046,13.8971811615477,14.2550459878082,3.99514691343567,"Gm11732"
"ENSMUSG00000085337",21.4429080519971,12.4295708091233,6.10701416474454,6.70879087549876,11.55238213643,10.62725618236,9.50336399187216,8.98908055523026,"Gm15964"
"ENSMUSG00000085338",15.3163628942836,12.4295708091233,11.3415977345256,0,11.55238213643,4.90488746878154,4.75168199593608,11.985440740307,"2410004I01Rik"
"ENSMUSG00000085347",14.2952720346647,14.6894927744185,18.3210424942336,17.4428562762968,15.1069612553316,7.35733120317231,19.0067279837443,22.9720947522551,"Hk1os"
"ENSMUSG00000085360",24.5061806308538,30.5089465314846,23.5556260640146,17.4428562762968,19.5501851539585,15.5321436511416,29.4604283748037,11.985440740307,"Arhgap27os2"
"ENSMUSG00000085363",17.3585446135214,14.6894927744185,9.59673654459856,16.101098101197,4.44322389862693,15.5321436511416,4.75168199593608,11.985440740307,"Gm15478"
"ENSMUSG00000085371",26.5483623500916,10.1696488438282,17.4486118992701,9.39230722569827,17.7728955945077,8.17481244796924,12.3543731894338,14.9818009253838,"Gm3160"
"ENSMUSG00000085376",33.695998367424,9.03968786118061,20.9383342791241,13.4175817509975,25.7706986120362,5.72236871357847,10.4537003910594,12.9842274686659,"Gm14508"
"ENSMUSG00000085379",109.256721979223,98.3066054903391,97.7122266359126,69.7714251051871,111.969242245399,70.3033870525355,95.9839763179088,94.8847391940972,"2310058D17Rik"
"ENSMUSG00000085385",188.901809029498,196.613210980678,206.766051006351,169.061530062569,241.711380085305,205.187792444028,209.074007821188,128.8434879583,"Snhg17"
"ENSMUSG00000085386",10.2109085961891,27.1190635835418,32.2799320136497,12.0758235758978,27.547988171487,13.0796999167508,23.7584099796804,14.9818009253838,"Gm13630"
"ENSMUSG00000085389",373.71925462052,257.631104043647,261.729178489052,262.984602319552,263.92749957844,350.69945401788,335.468748913087,279.660283940497,"1700003M07Rik"
"ENSMUSG00000085391",35.7381800866618,9.03968786118061,20.0659036841606,12.0758235758978,14.2183164756062,17.9845873855323,13.304709588621,26.9672416656908,"Gm16150"
"ENSMUSG00000085396",990.45813383034,1380.81232079534,1374.95061766248,1286.74608992066,1340.96497260561,1302.2476229615,1425.50459878082,595.276890101915,"Firre"
"ENSMUSG00000085408",84.7505413483693,89.2669176291585,110.798685560365,93.9230722569827,135.962651297984,98.0977493756309,124.494068293525,78.9041515403545,"C530005A16Rik"
"ENSMUSG00000085415",22.463998911616,24.8591416182467,9.59673654459856,6.70879087549876,7.99780301752847,7.35733120317231,16.1557187861827,10.9866540119481,"Selenok-ps1"
"ENSMUSG00000085416",9.18981773657017,12.4295708091233,5.23458356978103,4.02527452529926,24.8820538323108,12.2622186719539,11.4040367902466,2.99636018507675,"1700019G24Rik"
"ENSMUSG00000085433",51.0545429809454,63.2778150282643,59.3252804575184,77.8219741557857,67.5370032591293,89.1054556828647,64.6228751447307,40.9502558627156,"Gm16001"
"ENSMUSG00000085436",111.298903698461,88.1369566465109,55.8355580776643,92.5813140818829,92.4190570914401,82.5656057244893,85.5302759268494,57.9296302448172,"Zfp335os"
"ENSMUSG00000085438",3621.80927906827,4478.03537423234,5570.46934884198,5811.15465635703,5687.32659024247,6003.58226178861,6170.53423992259,5617.17656029055,"Oip5os1"
"ENSMUSG00000085439",15.3163628942836,4.5198439305903,13.0864589244526,14.7593399260973,21.3274747134093,20.4370311199231,19.0067279837443,24.9696682089729,"Rapgef4os1"
"ENSMUSG00000085440",7.14763601733235,33.8988294794273,62.8150028373724,88.5560395565837,55.0959763429739,58.8586496253785,51.3181655561097,17.9781611104605,"Sorbs2os"
"ENSMUSG00000085442",24.5061806308538,7.90972687853303,4.36215297481753,20.1263726264963,7.10915823780308,4.90488746878154,14.2550459878082,13.9830141970248,"Gm3362"
"ENSMUSG00000085456",31.6538166481861,2.25992196529515,9.59673654459856,5.36703270039901,14.2183164756062,13.8971811615477,4.75168199593608,13.9830141970248,"Gm15398"
"ENSMUSG00000085457",104.151267681129,74.57742485474,75.0290311668615,67.0879087549876,44.4322389862693,82.5656057244893,86.4806123260366,96.882312650815,"1110046J04Rik"
"ENSMUSG00000085492",152.142538083217,206.782859824506,179.720702562482,175.770320938068,167.065218588372,190.473130037683,144.451132676457,159.805876537427,"Trmt61b"
"ENSMUSG00000085501",21.4429080519971,21.4692586703039,21.8107648740876,21.468130801596,12.4410269161554,8.99229369276616,21.857737181306,30.9623885791264,"Gm11772"
"ENSMUSG00000085516",14.2952720346647,14.6894927744185,5.23458356978103,10.734065400798,10.6637373567046,16.3496248959385,6.65235479431051,8.98908055523026,"4930538E20Rik"
"ENSMUSG00000085517",21.4429080519971,47.4583612711982,14.8313201143796,29.5186798521946,23.9934090525854,18.8020686303292,6.65235479431051,13.9830141970248,"Gm12963"
"ENSMUSG00000085526",19.4007263327592,11.2996098264758,20.0659036841606,17.4428562762968,18.6615403742331,16.3496248959385,3.80134559674886,0.998786728358918,"Gm16083"
"ENSMUSG00000085527",54.1178155598021,31.6389075141321,45.3663909381023,37.5692289027931,25.7706986120362,57.2236871357847,42.7651379634247,33.9587487642032,"Gm15535"
"ENSMUSG00000085539",6.12654515771345,14.6894927744185,13.9588895194161,13.4175817509975,10.6637373567046,9.80977493756309,10.4537003910594,5.9927203701535,"Gm15561"
"ENSMUSG00000085555",30.6327257885672,56.4980491323788,36.6420849884672,30.8604380272943,37.3230807484662,35.1516935262677,19.0067279837443,20.9745212955373,"2610035F20Rik"
"ENSMUSG00000085558",38.8014526655185,33.8988294794273,41.0042379632847,61.7208760545886,38.2117255281916,52.3187996670031,65.5732115439179,35.956322220921,"4930412C18Rik"
"ENSMUSG00000085562",6.12654515771345,9.03968786118061,18.3210424942336,9.39230722569827,21.3274747134093,8.99229369276616,5.7020183951233,10.9866540119481,"2610028E06Rik"
"ENSMUSG00000085564",23.4850897712349,5.64980491323788,15.7037507093431,6.70879087549876,16.8842508147823,17.9845873855323,6.65235479431051,8.98908055523026,"Gm12198"
"ENSMUSG00000085565",57.1810881386588,80.2272297679779,88.115490091314,49.6450524786909,69.3142928185801,62.1285746045662,63.6725387455435,75.9077913552777,"Gm15721"
"ENSMUSG00000085566",90.8770865060828,99.4365664729867,96.8397960409491,107.34065400798,98.6395705495178,93.1928619068493,127.345077491087,101.87624629261,"A730017L22Rik"
"ENSMUSG00000085568",35.7381800866618,15.8194537570661,19.1934730891971,16.101098101197,13.3296716958808,16.3496248959385,14.2550459878082,11.985440740307,"Gm14858"
"ENSMUSG00000085573",3.06327257885672,4.5198439305903,10.4691671395621,10.734065400798,11.55238213643,13.0796999167508,6.65235479431051,12.9842274686659,"Gm15418"
"ENSMUSG00000085584",12.2530903154269,15.8194537570661,12.2140283294891,33.5439543774938,11.55238213643,26.9768810782985,20.9074007821187,20.9745212955373,"Rtl9"
"ENSMUSG00000085586",254.251624045108,311.869231210731,225.959524095548,162.35273918707,265.70478913789,218.267492360779,224.279390208183,156.80951635235,"Gm11613"
"ENSMUSG00000085601",11.231999455808,14.6894927744185,10.4691671395621,17.4428562762968,5.33186867835231,8.99229369276616,15.2053823869955,9.98786728358918,"Meiosin"
"ENSMUSG00000085609",345.128710551191,358.197631499282,456.281201165913,246.883504218354,327.909923718667,333.532347877145,366.829850086265,165.79859690758,"1700016P03Rik"
"ENSMUSG00000085614",28.5905440693294,46.3284002885506,38.3869461783942,37.5692289027931,30.2139225106631,39.2390997502523,37.0631195683014,5.9927203701535,"1700123M08Rik"
"ENSMUSG00000085622",116.404357996555,92.6568005771012,127.374866864672,131.492301159776,138.62858563716,112.812411781975,158.706178664265,76.9065780836367,"3110056K07Rik"
"ENSMUSG00000085642",40.8436343847563,27.1190635835418,67.1771558121899,30.8604380272943,36.4344359687408,48.2313934430185,33.2617739715526,24.9696682089729,"3110053B16Rik"
"ENSMUSG00000085655",26.5483623500916,12.4295708091233,14.8313201143796,5.36703270039901,11.55238213643,4.90488746878154,7.60269119349773,16.9793743821016,"Gm15952"
"ENSMUSG00000085665",21.4429080519971,16.9494147397136,21.8107648740876,25.4934053268953,30.2139225106631,17.9845873855323,26.609419177242,16.9793743821016,"Gm12059"
"ENSMUSG00000085667",84.7505413483693,72.3175028894449,80.2636147366425,60.3791178794889,63.9824241402278,77.6607182557078,72.2255663382284,22.9720947522551,"Gm12992"
"ENSMUSG00000085669",88.834904786845,27.1190635835418,62.8150028373724,33.5439543774938,71.9802271577562,24.5244373439077,37.0631195683014,32.9599620358443,"Gm14817"
"ENSMUSG00000085687",99.045813383034,35.0287904620749,41.8766685582483,53.6703270039901,46.20952854572,43.326505974237,47.5168199593608,39.9514691343567,"Gm16153"
"ENSMUSG00000085704",46.9701795424698,27.1190635835418,27.9177790388322,29.5186798521946,35.5457911890154,41.6915434846431,43.7154743626119,51.9369098746637,"4921531C22Rik"
"ENSMUSG00000085705",13.2741811750458,9.03968786118061,11.3415977345256,1.34175817509975,15.9956060350569,15.5321436511416,19.0067279837443,5.9927203701535,"Gm16046"
"ENSMUSG00000085720",14.2952720346647,11.2996098264758,10.4691671395621,8.05054905059852,7.99780301752847,9.80977493756309,17.1060551853699,19.9757345671784,"Gm7854"
"ENSMUSG00000085741",208.302535362257,154.804654622718,105.564101990584,100.631863132481,111.080597465673,103.820118089209,100.735658313845,102.875033020969,"5430405H02Rik"
"ENSMUSG00000085761",21.4429080519971,9.03968786118061,10.4691671395621,10.734065400798,8.88644779725385,10.62725618236,5.7020183951233,18.9769478388194,"4930455G09Rik"
"ENSMUSG00000085767",67.3919967348479,120.905825143291,89.860351281241,119.416477583878,85.309898853637,118.534780495554,81.7289303301006,46.9429762328691,"Gm13563"
"ENSMUSG00000085771",34.7170892270429,25.9891026008942,17.4486118992701,25.4934053268953,9.77509257697924,8.17481244796924,14.2550459878082,15.9805876537427,"C230066G23Rik"
"ENSMUSG00000085776",17.3585446135214,28.2490245661894,13.0864589244526,13.4175817509975,16.8842508147823,18.8020686303292,12.3543731894338,20.9745212955373,"5430402O13Rik"
"ENSMUSG00000085779",155.205810662074,140.115161848299,126.502436269708,107.34065400798,111.969242245399,91.5578994172555,97.8846491162832,49.9393364179459,"Atcayos"
"ENSMUSG00000085782",51.0545429809454,25.9891026008942,18.3210424942336,22.8098889766958,24.8820538323108,17.1671061407354,43.7154743626119,12.9842274686659,"Gm15624"
"ENSMUSG00000085783",15.3163628942836,22.5992196529515,13.9588895194161,18.7846144513965,29.3252777309377,18.8020686303292,12.3543731894338,27.9660283940497,"Gm9816"
"ENSMUSG00000085791",66.370905875229,50.8482442191409,33.1523626086132,17.4428562762968,39.100370307917,27.7943623230954,38.9637923666759,72.911431170201,"Rpl30-ps9"
