"","BCH_309","BCH_313","BCH_314","BCH_317","BInt_390","BInt_391","BInt_392","BInt_398","gene"
"ENSMUSG00000066392",4143.13501803061,4643.3990038639,4738.83640045392,5432.50607357923,4927.09554814116,11400.2839338264,6193.20812407858,6014.22500969176,"Nrxn3"
"ENSMUSG00000066406",592.469345177931,726.723444327257,520.127357576392,480.662246721054,594.632115366842,352.994991340792,409.651491770309,382.077823665766,"Akap13"
"ENSMUSG00000066415",933.839598354006,1036.40168861323,913.885744474013,801.78553495597,628.841069550383,645.174366195905,846.394164359095,701.142812538487,"Msl2"
"ENSMUSG00000066438",171.203926364901,170.367400867928,181.312001408672,261.807521618276,147.90341955825,107.088368159566,137.097793838961,93.0189465992572,"Plekhd1"
"ENSMUSG00000066440",352.783848267069,446.327097065458,346.141093598373,362.030713487772,364.224747483582,215.498814938386,239.71590299986,197.040134194126,"Zfyve26"
"ENSMUSG00000066441",333.069456746262,429.467823021236,459.690023773501,504.184016241446,364.224747483582,330.519654813476,472.864247013423,329.067026141458,"Rdh11"
"ENSMUSG00000066442",56.0303759012404,56.7891336226428,56.7744650875639,62.3838235106048,70.4301997896429,38.3402799583632,68.9593693561241,36.0073341674544,"Mthfs"
"ENSMUSG00000066456",905.824410403386,837.639720933981,819.56687505435,722.016055712902,1016.20716839342,1068.23952435715,1371.7988832629,930.189465992573,"Hmgn3"
"ENSMUSG00000066510",30.0903870580735,35.4932085141518,18.3143435766335,13.2949132071781,16.0983313804898,9.25455033477733,5.74661411301035,15.003055903106,"Ankdd1a"
"ENSMUSG00000066537",33.2031857192536,30.169227237029,32.9658184379403,40.9074252528556,29.1782256271378,60.8156164856796,45.1519680307956,50.0101863436867,"Vmn2r57"
"ENSMUSG00000066538",15.5639933059001,9.76063234139173,16.4829092189702,14.3175988384995,18.110622803051,29.0857296235859,32.8377949314877,14.0028521762323,"Gm6254"
