"","log2FoldChange","pvalue","padj","BCH_309","BCH_313","BCH_314","BCH_317","BInt_390","BInt_391","BInt_392","BInt_398","gene"
"ENSMUSG00000087651",0.11631459883069,0.638855032697114,0.78484096658755,150.451935290368,162.381428952244,173.070546799187,162.607015380101,98.6022797055001,182.446849457039,173.219368263598,249.05072799156,"1500009L16Rik"
"ENSMUSG00000087672",-0.723089192290315,0.0937016352269407,0.238442182609676,52.9175772400604,58.5637940483504,29.3029497226136,57.2703953539979,54.3318684091531,9.25455033477733,20.5236218321798,35.0071304405807,"Gm15122"
"ENSMUSG00000087674",-0.0507331509962599,0.843008176225615,0.916639906412879,172.241525918628,114.465597458139,141.020445540078,97.1551349755321,109.669882529587,104.444210921058,182.249761869757,108.022002502363,"4930447M23Rik"
"ENSMUSG00000087675",-1.41002829781555,0.00467078602361189,0.0418557320478967,26.9775883968935,24.8452459599062,22.8929294707919,19.4310269951064,12.0737485353674,1.3220786192539,8.20944873287192,13.0026484493585,"Gm11762"
"ENSMUSG00000087679",0.0193591673892832,0.878734303632491,0.938283439987681,1304.26263903443,1232.50166565392,1325.95847494827,1510.50667746169,1440.80065855384,1359.09682059301,1252.76187663626,1393.28379153511,"Tmem250"
"ENSMUSG00000087687",0.965498065701833,0.00407756668096925,0.0388860072087967,225.159103158688,197.874637466396,245.412203926889,223.968153259385,221.352056481735,897.691382473401,274.195587677922,353.071915586428,"Pet100"
"ENSMUSG00000087694",0.792291872239235,0.00412799959112881,0.0391049545293844,83.0079642981339,71.8737472411573,81.4988289160191,50.1115959347481,84.5162397475715,175.836456360769,139.560628458823,98.0199652336259,"A530058N18Rik"
"ENSMUSG00000087698",0.551036698589772,0.089156002986456,0.231180284045646,21.7895906282602,31.0565574498828,30.2186669014453,21.4763982577492,38.2335370286633,47.5948302931405,32.0168500582005,37.0075378943282,"Gm13031"
"ENSMUSG00000088008",-0.672965838635145,0.24956648971078,NA,12.4511946447201,25.73257617276,17.3986263978018,6.13611378792834,13.079894246648,2.64415723850781,11.4932282260207,11.0022409956111,"Gm25492"
"ENSMUSG00000088185",0.448150045307477,0.305531626053585,0.497187516482015,29.0527875043469,15.9719438313683,20.1457779342969,30.6805689396417,33.2028084722602,60.8156164856796,17.239842339031,21.0042782643484,"Scarna2"
"ENSMUSG00000089235",1.20122632490666,0.0415665449766078,NA,8.30079642981339,9.76063234139173,4.57858589415838,2.04537126264278,16.0983313804898,13.220786192539,9.8513384794463,18.0036670837272,"Gm23119"
"ENSMUSG00000089352",1.81711742021356,0.00542892460186112,0.045210157093997,7.26319687608672,1.77466042570759,5.49430307299006,12.2722275758567,7.04301997896429,51.5610661509023,18.0607872123182,18.0036670837272,"Gm25489"
"ENSMUSG00000089417",0.377200194218076,0.320820921693604,0.512274172656496,52.9175772400604,34.605878301298,31.134384080277,21.4763982577492,58.3564512542756,66.1039309626952,27.9121256917645,31.0063155330858,"Gm22009"
"ENSMUSG00000089633",0.733912199709427,0.0453481359666487,0.152391896464987,24.9023892894402,15.0846136185145,20.1457779342969,17.3856557324636,26.1597884932959,44.9506730546327,29.5540154383389,29.0059080793383,"A230009B12Rik"
"ENSMUSG00000089651",0.375274946379601,0.185250363349112,0.364903264445028,28.0151879506202,38.1551991527131,43.9544245839204,50.1115959347481,49.30113985275,55.527302008664,47.6148026506571,56.0114087049291,"Gm16353"
"ENSMUSG00000089661",0.410004485528738,0.288904164972938,0.479401839865712,16.6015928596268,23.0705855341986,16.4829092189702,15.3402844698209,18.110622803051,29.0857296235859,25.449291071903,23.0046857180959,"Mia"
"ENSMUSG00000089662",0.517466592158134,0.319436733017641,NA,6.22559732236004,5.32398127712276,15.5671920401385,14.3175988384995,15.0921856692092,17.1870220503008,12.3141730993079,15.003055903106,"Gm14057"
"ENSMUSG00000089665",0.336871317921671,0.285641463360304,0.475929781893863,44.616780810247,21.2959251084911,37.5444043320987,50.1115959347481,42.2581198737858,46.2727516738866,54.1823616369547,50.0101863436867,"Fcor"
"ENSMUSG00000089669",-0.0512079516767785,0.917914834959432,0.960900016609882,18.6767919670801,13.3099531928069,20.1457779342969,20.4537126264278,28.1720799158572,9.25455033477733,24.6283461986158,7.00142608811614,"Tnfsf13"
"ENSMUSG00000089682",-0.304632642320183,0.112897521143996,0.268601429327128,2455.99814367104,2370.94632874534,2259.98999735658,2012.6453224405,2361.4239843756,1213.66817247508,1736.29840700241,2053.41825127178,"Bcl2l2"
"ENSMUSG00000089687",-0.305581447472913,0.551955887140893,0.718005068725549,32.1655861655269,18.6339344699297,16.4829092189702,18.408341363785,10.0614571128061,26.4415723850781,5.74661411301035,28.0057043524645,"Rab42"
"ENSMUSG00000089704",-0.188643725323634,0.196601233303687,0.379173902839533,1272.0970528689,1260.00890225239,1183.10659505053,1194.49681738338,1280.82349046022,902.979696950416,980.208178704907,1142.2326560898,"Galnt2"
"ENSMUSG00000089706",-0.0102837241383423,0.962836483429563,0.983861629493086,178.467123240988,111.803606819578,124.537536321108,146.244045278959,139.854253868005,152.039041214199,159.263305417715,105.021391321742,"B230216N24Rik"
"ENSMUSG00000089710",-0.0387387771395421,0.890174328304875,0.945533428323835,46.6919799177003,51.46515234552,64.1002025182173,98.1778206068535,66.4056169445205,64.7818523434413,58.2870860033906,64.013038519919,"Gm15810"
"ENSMUSG00000089715",0.297870518715365,0.134490699024914,0.299208021367279,8939.95775490902,9042.78219919301,10256.9481200936,11273.0637140557,10992.1418957407,17155.2921634387,8449.98558074507,11981.4404442205,"Cbx6"
"ENSMUSG00000089736",-0.16197315379532,0.588012839557672,0.745878893401042,101.684756265214,78.9723889439877,50.3644448357422,61.3611378792834,92.5654054378164,54.2052233894101,65.6755898629754,48.0097788899392,"Tgfbr3l"
"ENSMUSG00000089737",-0.131664909294373,0.744639010633756,0.855480883945958,28.0151879506202,21.2959251084911,22.8929294707919,21.4763982577492,13.079894246648,19.8311792888086,33.6587398047749,18.0036670837272,"Gm15688"
"ENSMUSG00000089759",-0.26242524885817,0.579576438962469,0.739554484735047,26.9775883968935,30.169227237029,9.15717178831676,16.3629701011423,12.0737485353674,15.8649434310468,25.449291071903,15.003055903106,"3632454L22Rik"
"ENSMUSG00000089762",0.136435109548765,0.545696630110372,0.71328458145534,483.52139203663,478.270984728195,462.437175309996,592.134980535085,518.165041309516,749.618577116964,325.915114695015,626.127533022957,"Ier5l"
"ENSMUSG00000089764",0.621096889447003,0.205648887239996,0.390015877643696,12.4511946447201,12.4226229799531,12.8200405036435,27.6125120456775,11.0676028240867,46.2727516738866,22.9864564520414,21.0042782643484,"Gm16580"
"ENSMUSG00000089767",0.144831428038813,0.657737082584155,0.797936598518173,65.3687718847805,29.2818970241752,46.7015761204155,43.9754821468198,74.4547826347654,39.6623585776171,41.8681885376468,48.0097788899392,"4930556I23Rik"
"ENSMUSG00000089768",1.12230541036215,0.0243438121426551,0.10510422431662,10.3759955372667,7.09864170283035,14.6514748613068,12.2722275758567,9.05531140152552,38.3402799583632,22.9864564520414,27.0055006255908,"Tmsb15b1"
"ENSMUSG00000089774",-0.46166455911428,0.0472861552721528,0.156278547222982,341.370253176076,578.539298780674,420.314185083739,363.053399119094,324.985064743638,216.82089355764,423.607554616191,269.054802529034,"Slc5a3"
"ENSMUSG00000089782",0.592477649490831,0.206722378186576,0.391443261577242,9.33839598354006,9.76063234139173,12.8200405036435,11.2495419445353,11.0676028240867,15.8649434310468,18.0607872123182,20.0040745374747,"Btf3-ps1"
"ENSMUSG00000089798",-0.10985458158368,0.75565741397925,0.862522421777218,38.3911834878869,27.5072365984676,28.387232543782,28.6351976769989,20.1229142256123,27.763651004332,41.0472436643596,24.0048894449696,"1700028K03Rik"
"ENSMUSG00000089809",-0.16201824869024,0.258398097974236,0.448793930587751,881.959620667673,677.920282620299,816.819723517855,724.061426975545,696.252832206184,643.852287576651,763.478732157089,665.135478371033,"Rasgef1b"
"ENSMUSG00000089810",0.091122230341363,0.523834570240906,0.696326131194231,298.828671473282,296.368291093167,281.125173901325,296.578833083203,283.733090581133,321.265104478699,330.019839061451,314.063970238352,"Gm16536"
"ENSMUSG00000089812",0.359607621145152,0.465571662579476,0.647817840884518,14.5263937521734,25.73257617276,11.9043233248118,11.2495419445353,8.0491656902449,33.0519654813476,21.344566705467,20.0040745374747,"Gm15867"
"ENSMUSG00000089818",-0.654127571105249,0.293225580896684,0.484033335432044,8.30079642981339,20.4085948956373,27.4715153649503,8.18148505057113,13.079894246648,9.25455033477733,16.4188974657438,2.00040745374747,"Gm15950"
"ENSMUSG00000089824",0.150618746521415,0.411259085657845,0.600960341039143,176.391924133535,263.537073217577,231.676446244414,243.399180254491,212.296745080209,268.381959708543,255.313855592317,281.057247251519,"Rbm12"
"ENSMUSG00000089828",1.95007455136345,0.00155090580122334,0.0245956091781752,6.22559732236004,6.21131148997656,12.8200405036435,8.18148505057113,13.079894246648,84.6130316322499,15.5979525924567,18.0036670837272,"Gm16300"
"ENSMUSG00000089832",0.298794494384888,0.16427369631561,0.338700474779168,318.543062994089,444.552436639751,350.719679492532,308.85106065906,497.035981372623,577.748356613956,313.600941595707,366.074564035787,"Shkbp1"
"ENSMUSG00000089837",-1.37502555800491,0.0166969026967278,0.0842490688508451,35.2783848267069,23.0705855341986,37.5444043320987,26.5898264143562,26.1597884932959,0,13.1351179725951,7.00142608811614,"Npcd"
"ENSMUSG00000089840",0.923462365570799,0.082895772141335,0.221354371067129,9.33839598354006,11.5352927670993,9.15717178831676,6.13611378792834,9.05531140152552,22.4753365273164,26.2702359451901,11.0022409956111,"Gm4491"
"ENSMUSG00000089844",-1.03182576581436,0.0449660267199329,NA,14.5263937521734,12.4226229799531,14.6514748613068,26.5898264143562,11.0676028240867,7.93247171552342,8.20944873287192,6.0012223612424,"Sp140l1"
"ENSMUSG00000089847",0.42242812671966,0.0366340389975672,0.1340422849354,330.994257638809,329.199508968758,246.327921105721,269.989006668847,314.923607630832,540.730155274847,341.513067287472,383.07802739264,"Timm10b"
"ENSMUSG00000089857",-1.14767257650899,0.000841901048320104,0.0185066536747843,88.1959620667673,117.127588096701,67.763071233544,77.7241079804257,64.3933255219592,15.8649434310468,37.7634641712108,39.0079453480756,"Zfp882"
"ENSMUSG00000089862",0.0472359784804792,0.727373304571487,0.844243276558625,687.928504120785,661.94833878893,662.979237474133,579.862752959228,620.791903860138,647.818523434413,748.701724437919,660.134459736664,"Umad1"
"ENSMUSG00000089872",-0.0705907560628708,0.682037032805655,0.8152496646563,927.614001031646,926.372742219361,889.161380645557,969.505978492678,1080.60049391538,649.140602053667,1001.55274541037,800.162981498987,"Rps6kc1"
"ENSMUSG00000089875",-0.502464059066855,0.114509167356861,0.270807823545476,44.616780810247,61.2257846869118,54.0273135510689,43.9754821468198,40.2458284512245,18.5091006695547,36.9425192979236,47.0095751630655,"Etohd2"
"ENSMUSG00000089876",1.02085952143638,0.0827007598891528,NA,4.1503982149067,12.4226229799531,5.49430307299006,10.2268563132139,25.1536427820153,5.28831447701562,20.5236218321798,14.0028521762323,"Tmem102"
"ENSMUSG00000089889",0.919979010498883,0.00696090414727063,0.0518274816196087,49.8047785788803,22.1832553213448,30.2186669014453,29.6578833083203,46.2827027189082,95.1896605862811,50.8985821438059,58.0118161586766,"0610040B10Rik"
"ENSMUSG00000089911",-0.417353209830068,0.0503722298702138,0.162638504004395,738.770882253392,772.864615395654,748.140935105479,588.0442380098,560.423161183301,318.620947240191,685.488969194805,564.114901956786,"Mfsd14a"
"ENSMUSG00000089917",0.196371999556395,0.258792027043111,0.449317314573089,438.904611226383,399.298595784207,319.585295412255,312.941803184346,492.00525281622,376.792406487363,382.560310951832,433.088213736327,"Uckl1"
"ENSMUSG00000089922",-0.0593637751083381,0.878132488756662,0.937758091031873,19.7143915208068,26.6199063856138,21.9772122919602,16.3629701011423,22.1352056481735,14.5428648117929,22.1655115787542,22.0044819912221,"Gm43517"
"ENSMUSG00000089924",1.15185057906511,0.0644963745491001,NA,6.22559732236004,7.98597191568415,1.83143435766335,12.2722275758567,18.110622803051,22.4753365273164,5.74661411301035,17.0034633568535,"Gm15689"
"ENSMUSG00000089929",0.468689711075831,0.287745617116245,0.478455523787526,13.4887941984468,10.6479625542455,11.9043233248118,13.2949132071781,15.0921856692092,21.1532579080625,17.239842339031,15.003055903106,"Bcl2a1b"
"ENSMUSG00000089940",0.691402296669489,0.128145946480853,0.290759257525642,12.4511946447201,15.0846136185145,17.3986263978018,19.4310269951064,18.110622803051,48.9169089123944,14.7770077191695,24.0048894449696,"Gm4117"
"ENSMUSG00000089941",1.21492252062871,0.00699275300344987,0.0519723018485692,14.5263937521734,14.1972834056607,7.32573743065341,9.20417068189252,18.110622803051,40.984437196871,22.9864564520414,24.0048894449696,"Gm16168"
"ENSMUSG00000089945",-0.879502541751477,0.0162948108065677,0.0830544221355346,33.2031857192536,27.5072365984676,32.9658184379403,27.6125120456775,17.1044770917704,15.8649434310468,13.1351179725951,20.0040745374747,"Pakap"
"ENSMUSG00000089957",0.563707982700297,0.0556266771661368,0.173631623514467,43.5791812565203,29.2818970241752,35.7129699744354,38.8620539902128,48.2949941414694,52.8831447701562,43.5100782842212,73.0148720617826,"A830011K09Rik"
"ENSMUSG00000089968",-1.03248114806485,0.097366124097992,NA,22.8271901819868,13.3099531928069,7.32573743065341,11.2495419445353,2.01229142256123,5.28831447701562,9.03039360615911,10.0020372687373,"Nckap5los"
"ENSMUSG00000089975",0.158762997757536,0.791762895622217,0.884525155113836,11.4135950909934,22.1832553213448,13.7357576824751,6.13611378792834,3.01843713384184,11.8987075732851,19.7026769588926,25.0050931718433,"Gm7420"
"ENSMUSG00000089996",0.223409552395814,0.581404868642455,0.74028921233682,25.9399888431668,10.6479625542455,26.5557981861186,20.4537126264278,21.1290599368929,30.4078082428398,27.0911808184773,19.0038708106009,"Tmsb15b2"
"ENSMUSG00000089997",-0.060956454072456,0.85466605963319,0.924675285523722,61.2183736698738,39.9298595784207,65.015919697049,38.8620539902128,69.4240540783623,33.0519654813476,33.6587398047749,60.012223612424,"Cfap92"
"ENSMUSG00000089998",0.125322600605609,0.788219537587542,0.88257438717682,18.6767919670801,24.8452459599062,21.0614951131285,6.13611378792834,18.110622803051,15.8649434310468,16.4188974657438,27.0055006255908,"Phtf1os"
"ENSMUSG00000090000",0.322128145335683,0.0339446458614165,0.127788087130922,608.033338483831,648.638385596123,705.10222770039,581.908124221871,648.963983775995,859.351102515038,896.471801629614,776.158092054018,"Ier3ip1"
"ENSMUSG00000090015",0.0908375954951066,0.643058424335806,0.787738498720186,414.002221936943,391.312623868523,301.270951835621,250.557979673741,308.886733363148,351.672912721538,427.712278982627,356.072526767049,"Gm15446"
"ENSMUSG00000090019",0.00958303481805274,0.980428155984966,0.991610514440722,19.7143915208068,35.4932085141518,24.7243638284552,38.8620539902128,36.2212456061021,13.220786192539,37.7634641712108,31.0063155330858,"Gimap1"
