"","BCH_309","BCH_313","BCH_314","BCH_317","BNPFC_381","BNPFC_382","BNPFC_383","BNPFC_389","gene"
"ENSMUSG00000095687",13.4254169105017,19.3938606767993,16.2934264674415,8.08497544788017,23.459733998694,21.579526438768,18.2705164141468,14.0841116006011,"Rnaset2a"
"ENSMUSG00000095690",19.621763176887,22.9200171634901,19.9141879046507,34.3611456534907,15.639822665796,18.3425974729528,14.1181263200225,24.3271018555837,"Rab11b-ps2"
"ENSMUSG00000095762",20.6544875546179,18.5123215551266,19.9141879046507,18.1911947577304,32.2571342482042,23.7374790826448,14.1181263200225,11.5233640368555,"Gm16378"
"ENSMUSG00000095789",24.7853850655415,17.6307824334539,9.05190359302306,16.1699508957603,24.4372229153062,17.2636211510144,12.4571702823728,5.12149512749131,"Nupr2"
"ENSMUSG00000095845",15.4908656659635,29.090791015199,26.2505204197669,22.2336824816705,21.5047561654695,21.579526438768,16.6095603764971,21.7663542918381,"Gng14"
"ENSMUSG00000095930",471.95504062302,393.166448266023,405.525280967433,445.684271564395,425.207678726328,511.434776598802,483.338206956066,444.289702309872,"Nim1k"
"ENSMUSG00000095990",29.949006954196,38.7877213535987,39.8283758093015,6.06373158591013,31.2796453315919,21.579526438768,33.2191207529942,47.3738299292947,"Zfp97"
"ENSMUSG00000096014",503.969496332678,473.386508338239,417.292755638363,427.493076806664,380.243188562165,340.956517732534,409.425663280654,352.102790015028,"Sox1"
"ENSMUSG00000096039",40.276250731505,31.7354083802171,29.8712818569761,26.2761702056106,22.4822450820817,18.3425974729528,24.9143405647457,20.4859805099653,"D830030K20Rik"
"ENSMUSG00000096054",6341.96040364544,6728.7881157277,5365.06325958477,6076.86967101294,4056.57900394083,5176.92839266044,5860.68337884701,6743.72870912419,"Syne1"
"ENSMUSG00000096141",21.6872119323488,37.906182231926,46.1647083244176,24.2549263436405,42.0320234143267,53.94881609692,28.2362526400451,37.130839674312,"Dnah7a"
"ENSMUSG00000096145",97.0760915067043,125.178555277523,159.313503237206,155.635777371693,200.385227905511,187.741880017282,124.571702823728,179.252329462196,"Vkorc1"
"ENSMUSG00000096146",843.735816606143,738.72978396172,760.359901813937,903.49600630061,959.894116113228,886.918536633365,860.37522750255,757.981278868715,"Kcnj11"
"ENSMUSG00000096169",17.5563144214252,13.2230868250905,2.71557107790692,5.05310965492511,12.7073559159592,20.5005501168296,17.440038395322,10.2429902549826,"Or10h5"
"ENSMUSG00000096188",2260.63366285293,2173.87547404487,2269.31223077088,2165.7627981009,1350.88968275813,1949.71021374269,2184.98766752819,2271.3830890424,"Cmtm4"
"ENSMUSG00000096199",121.861476572246,121.652398790832,127.631840661625,107.125924684412,137.825937242327,148.898732427499,112.114532541356,129.317751969156,"Ptrhd1"
"ENSMUSG00000096210",2116.05224997061,1954.37223274837,2136.24924795344,1891.88425480396,2337.17599961989,2386.69562412774,2033.84066810207,1980.73824055727,"H1f0"
"ENSMUSG00000096221",57.8325651529302,56.4185037870526,33.4920432941853,35.3717675844758,122.186114576531,57.1857450627352,40.6934229224179,51.2149512749131,"1500002C15Rik"
"ENSMUSG00000096225",43.3744238646977,49.3661908136711,42.5439468872084,47.499230756296,21.5047561654695,28.0533843703984,40.6934229224179,39.6915872380577,"Lhx8"
"ENSMUSG00000096255",48.5380457533522,41.4323387186168,38.9231854499992,22.2336824816705,35.1896009980409,35.6062186239672,35.7105548094688,35.8504658924392,"Dynlt1b"
"ENSMUSG00000096257",44.4071482424286,44.0769560836349,30.7764722162784,41.4354991703859,93.8389359947758,37.764171267844,19.9314724517965,35.8504658924392,"Ccer2"
"ENSMUSG00000096299",34.0799044651196,28.2092518935263,8.14671323372075,12.1274631718203,6.84242241628574,16.184644829076,15.7790823576723,16.6448591643468,"Gm21814"
"ENSMUSG00000096351",47.5053213756213,29.9723301368717,49.7854697616268,58.6160719971313,48.8744458306124,45.3170055214128,34.8800767906439,47.3738299292947,"Samd11"
"ENSMUSG00000096370",65.0616357970465,52.0108081786892,52.5010408395337,58.6160719971313,41.0545344977144,58.2647213846736,52.3201151859659,79.3831744761154,"Gm21992"
"ENSMUSG00000096401",145.614137260056,146.335494197668,119.485127427904,102.072815029487,91.8839581615513,124.082277022916,93.8440161272087,161.327096515976,"Gm21811"
"ENSMUSG00000096433",75.3888795743555,105.784694600724,94.1397973674398,71.7541570999365,78.1991133289798,62.5806266724272,105.470708390757,64.0186890936414,"Zfp994"
"ENSMUSG00000096449",12.3926925327708,15.8677041901086,15.3882361081392,14.1487070337903,5.86493349967349,5.394881609692,14.9486043388474,14.0841116006011,"Gm4076"
"ENSMUSG00000096458",78.4870527075482,61.7077385170888,74.2256094627891,66.7010474450114,28.3471785817552,88.4760583989488,80.556367826011,79.3831744761154,"Moap1"
"ENSMUSG00000096472",865.423028538492,872.72373045597,867.172364211609,895.411030852729,1198.40141176662,1033.65931641699,906.881996556742,1051.18687491759,"Cdkn2d"
"ENSMUSG00000096544",14.4581412882326,15.8677041901086,9.95709395232537,17.1805728267454,15.639822665796,7.5528342535688,14.9486043388474,8.9626164731098,"Gm4617"
"ENSMUSG00000096606",91.9124696180498,83.7462165589063,104.096891319765,131.380851028053,111.433736493796,89.5550347208872,84.7087579201353,87.0654171673524,"Tpbgl"
"ENSMUSG00000096687",177.628592969714,137.520102980941,172.89135862674,129.359607166083,123.163603493143,185.583927373405,200.14520253679,203.57943131778,"Mfsd4b4"
"ENSMUSG00000096696",15.4908656659635,12.3415477034178,24.4401397011623,16.1699508957603,21.5047561654695,12.9477158632608,14.9486043388474,5.12149512749131,"Zfp960"
"ENSMUSG00000096718",14.4581412882326,10.5784694600724,9.95709395232537,20.2124386197004,12.7073559159592,15.1056685071376,29.0667306588699,25.6074756374566,"Zfp781"
"ENSMUSG00000096727",30.9817313319269,19.3938606767993,28.9660914976738,21.2230605506855,42.0320234143267,21.579526438768,24.9143405647457,49.9345774930403,"Psmb9"
"ENSMUSG00000096740",43.3744238646977,59.9446602737434,49.7854697616268,27.2867921365956,37.1445788312654,45.3170055214128,47.3372470730168,39.6915872380577,"Lbhd1"
"ENSMUSG00000096753",58.8652895306611,37.906182231926,38.0179950906969,33.3505237225057,65.4917574130206,64.738579316304,38.2019888659434,44.813082365549,"Fam181a"
"ENSMUSG00000096768",224.101189967605,124.29701615585,152.97717072209,27.2867921365956,791.766022455921,468.275723721266,283.193004419276,370.028022961248,"Erdr1y"
"ENSMUSG00000096780",75.3888795743555,59.0631211520707,24.4401397011623,44.467364963341,19.549778332245,29.1323606923368,45.676291035367,42.2523348018034,"Tmem181b-ps"
"ENSMUSG00000096795",18.5890387991561,12.3415477034178,13.5778553895346,9.0955973788652,4.88744458306124,9.7107868974456,14.9486043388474,10.2429902549826,"Zfp433"
"ENSMUSG00000096842",207.57759992391,174.544746091194,236.254683777902,241.53864150542,617.772995298941,295.639512211122,277.379658287502,193.336441062797,"Gm10736"
"ENSMUSG00000096847",2494.02937222012,2602.3034871778,2635.91432628831,2684.21184869622,2119.19597121535,2657.51868093428,2621.81910543007,3046.00922707546,"Tmem151b"
"ENSMUSG00000096883",242.690228766761,338.511022722316,271.557107790692,288.027250330731,531.753970637063,370.088878424871,247.482449609807,165.168217861595,"Shisa8"
"ENSMUSG00000096910",367.649878472199,362.312579007479,344.877526894179,264.782945918076,272.719407734817,320.455967615705,376.20654252766,409.719610199305,"Zfp955b"
"ENSMUSG00000096914",282.966479498266,387.877213535987,334.920432941853,195.050032680109,159.330693407796,292.402583245306,272.396790174553,345.700921105664,"Galntl6"
"ENSMUSG00000096916",92.9451939957807,119.889320547487,117.6747467093,65.6904255140264,51.8069125804492,60.4226740285504,107.131664428406,89.626164731098,"Zfp850"
"ENSMUSG00000096917",11.3599681550399,7.05231297338158,21.7245686232553,12.1274631718203,15.639822665796,10.789763219384,16.6095603764971,20.4859805099653,"2500002B13Rik"
"ENSMUSG00000096929",901.568381759073,1183.90704040643,737.730142831379,629.617463003669,513.18168122143,699.176656616083,800.580810147161,1092.15883593752,"A330023F24Rik"
"ENSMUSG00000096935",11.3599681550399,14.9861650684359,32.586852934883,22.2336824816705,28.3471785817552,34.5272423020288,16.6095603764971,28.1682232012022,"1700113A16Rik"
"ENSMUSG00000096936",62.9961870415847,62.5892776387615,45.2595179651153,74.7860228928916,87.9740024951023,60.4226740285504,96.3354501836832,88.3457909492252,"Gm3510"
"ENSMUSG00000096938",26.8508338210033,12.3415477034178,12.6726650302323,14.1487070337903,21.5047561654695,14.0266921851992,16.6095603764971,16.6448591643468,"9530052E02Rik"
"ENSMUSG00000096942",17.5563144214252,25.5646345285082,16.2934264674415,24.2549263436405,20.5272672488572,19.4215737948912,22.4229065082711,16.6448591643468,"Rps19-ps6"
"ENSMUSG00000096948",44.4071482424286,31.7354083802171,33.4920432941853,23.2443044126555,60.6043128299594,49.6329108091664,38.2019888659434,34.5700921105664,"Gm4221"
"ENSMUSG00000096956",18.5890387991561,18.5123215551266,21.7245686232553,26.2761702056106,32.2571342482042,34.5272423020288,32.3886427341694,19.2056067280924,"Snhg18"
"ENSMUSG00000096967",11.3599681550399,11.4600085817451,11.76747467093,13.1380851028053,10.7523780827347,2.1579526438768,13.2876483011977,7.68224269123697,"Gm26621"
"ENSMUSG00000096974",35.1126288428505,29.090791015199,45.2595179651153,56.5948281351612,113.388714327021,60.4226740285504,45.676291035367,47.3738299292947,"Gm26881"
"ENSMUSG00000096977",11.3599681550399,11.4600085817451,19.0089975453484,33.3505237225057,28.3471785817552,26.97440804846,9.13525820707341,29.4485969830751,"Gm10827"
"ENSMUSG00000096981",22.7199363100797,12.3415477034178,23.53494934186,29.3080359985656,15.639822665796,12.9477158632608,13.2876483011977,25.6074756374566,"Gm16845"
"ENSMUSG00000096988",4.13089751092359,13.2230868250905,5.43114215581384,12.1274631718203,11.729866999347,17.2636211510144,11.626692263548,19.2056067280924,"A930029G22Rik"
"ENSMUSG00000096991",32.0144557096578,22.0384780418174,26.2505204197669,28.2974140675806,54.7393793302859,25.8954317265216,32.3886427341694,33.2897183286935,"Gm26789"
"ENSMUSG00000096995",198.283080524332,139.283181224286,141.20969605116,134.412716821008,231.664873237103,209.32140645605,198.48424649914,125.476630623537,"2810029C07Rik"
"ENSMUSG00000097000",10.327243777309,8.81539121672697,18.1038071860461,4.04248772394009,15.639822665796,11.8687395413224,36.5410328282936,16.6448591643468,"Gm17435"
"ENSMUSG00000097004",15.4908656659635,22.0384780418174,24.4401397011623,10.1062193098502,14.6623337491837,23.7374790826448,25.7448185835705,11.5233640368555,"4731419I09Rik"
"ENSMUSG00000097006",105.337886528551,93.4431468973059,105.002081679067,117.232143994263,154.443248824735,101.42377426221,87.2001919766098,104.990650113572,"9530082P21Rik"
"ENSMUSG00000097023",771.44511016498,594.157368007398,706.953670615101,566.958903282597,819.135712121064,719.677206732913,786.462683827138,455.813066346727,"Mir9-3hg"
"ENSMUSG00000097027",15.4908656659635,12.3415477034178,8.14671323372075,21.2230605506855,30.3021564149797,8.6318105755072,8.30478018824856,19.2056067280924,"Gm26559"
"ENSMUSG00000097032",33.0471800873887,22.0384780418174,15.3882361081392,15.1593289647753,12.7073559159592,17.2636211510144,30.7276866965197,19.2056067280924,"4930539J05Rik"
"ENSMUSG00000097039",179.694041725176,186.004754672939,172.89135862674,182.922569508289,143.690870742,173.715187832082,205.128070649739,224.065411827745,"Pvt1"
"ENSMUSG00000097040",88.8142964848571,95.2062251406513,54.3114215581384,43.4567430323559,46.9194679973879,56.1067687407968,72.2515876377624,130.598125751029,"2610316D01Rik"
"ENSMUSG00000097042",61.9634626638538,67.8785123687977,45.2595179651153,49.5204746182661,60.6043128299594,64.738579316304,73.0820656565873,57.6168201842773,"Gm17491"
"ENSMUSG00000097047",15.4908656659635,7.93385209505428,6.33633251511614,9.0955973788652,26.3922007485307,14.0266921851992,9.96573622589827,6.40186890936414,"1110020A21Rik"
"ENSMUSG00000097048",131.155995971824,136.638563859268,110.433223834881,63.6691816520564,144.668359658613,152.135661393314,143.6726972567,142.121489787884,"1600020E01Rik"
"ENSMUSG00000097049",11.3599681550399,18.5123215551266,16.2934264674415,6.06373158591013,14.6623337491837,14.0266921851992,15.7790823576723,14.0841116006011,"6530411M01Rik"
"ENSMUSG00000097055",70.225257685701,63.4708167604342,86.8982744930214,74.7860228928916,86.9965135784901,61.5016503504888,63.116329430689,55.0560726205316,"Gm4419"
"ENSMUSG00000097057",25.8181094432724,17.6307824334539,16.2934264674415,30.3186579295507,28.3471785817552,23.7374790826448,22.4229065082711,17.9252329462196,"Gm17638"
"ENSMUSG00000097061",275.73740885415,218.621702174829,226.297589825576,244.570507298375,208.205139238409,244.927625080017,188.518510273242,198.457936190288,"9330151L19Rik"
"ENSMUSG00000097063",76.4216039520864,53.7738864220345,42.5439468872084,100.051571167517,60.6043128299594,52.8698397749816,37.3715108471185,48.6542037111675,"Pantr2"
"ENSMUSG00000097068",33.0471800873887,26.4461736501809,23.53494934186,40.4248772394009,36.1670899146532,45.3170055214128,47.3372470730168,19.2056067280924,"Gm26760"
"ENSMUSG00000097073",18.5890387991561,15.8677041901086,18.1038071860461,36.3823895154608,3.90995566644899,10.789763219384,9.13525820707341,25.6074756374566,"9430037G07Rik"
"ENSMUSG00000097075",14.4581412882326,44.0769560836349,21.7245686232553,37.3930114464458,27.3696896651429,25.8954317265216,21.5924284894462,25.6074756374566,"Cdiptos"
"ENSMUSG00000097079",20.6544875546179,13.2230868250905,10.8622843116277,19.2018166887154,22.4822450820817,21.579526438768,14.1181263200225,3.84112134561849,"Gm26604"
"ENSMUSG00000097080",97.0760915067043,64.3523558821069,79.6567516186029,74.7860228928916,88.9514914117146,116.529442769347,62.2858514118642,62.7383153117686,"1700086O06Rik"
"ENSMUSG00000097083",38.2108019760432,15.8677041901086,50.6906601209291,34.3611456534907,30.3021564149797,59.343697706612,68.929675562463,35.8504658924392,"D930019O06Rik"
"ENSMUSG00000097089",20.6544875546179,6.17077385170888,15.3882361081392,2.02124386197004,14.6623337491837,4.3159052877536,18.2705164141468,26.8878494193294,"Gm26879"
"ENSMUSG00000097090",51.6362188865449,36.1431039885806,39.8283758093015,29.3080359985656,15.639822665796,22.6585027607064,33.2191207529942,40.9719610199305,"Gm26724"
"ENSMUSG00000097093",13.4254169105017,20.275399798472,18.1038071860461,13.1380851028053,21.5047561654695,16.184644829076,19.9314724517965,15.3644853824739,"C330013E15Rik"
"ENSMUSG00000097098",33.0471800873887,19.3938606767993,24.4401397011623,15.1593289647753,28.3471785817552,30.2113370142752,24.9143405647457,17.9252329462196,"9330111N05Rik"
"ENSMUSG00000097099",57.8325651529302,32.6169475018898,68.7944673069752,47.499230756296,52.7844014970614,39.9221239117208,24.9143405647457,49.9345774930403,"Gm9917"
"ENSMUSG00000097101",34.0799044651196,14.1046259467632,30.7764722162784,38.4036333774308,28.3471785817552,8.6318105755072,18.2705164141468,7.68224269123697,"1810034E14Rik"
"ENSMUSG00000097113",19.621763176887,19.3938606767993,25.3453300604646,21.2230605506855,46.9194679973879,28.0533843703984,29.8972086776948,25.6074756374566,"Gm19705"
"ENSMUSG00000097119",233.395709367183,265.343275623482,230.823541622088,196.060654611094,230.687384320491,208.242430134111,230.042411214485,256.074756374566,"B230354K17Rik"
"ENSMUSG00000097121",64.0289114193156,57.3000429087253,59.7425637139522,32.3399017915207,76.2441354957554,62.5806266724272,63.116329430689,48.6542037111675,"D130020L05Rik"
"ENSMUSG00000097129",8.26179502184718,7.05231297338158,11.76747467093,12.1274631718203,17.5948004990205,31.2903133362136,3.32191207529942,2.56074756374566,"4930507D05Rik"
"ENSMUSG00000097133",15.4908656659635,37.0246431102533,34.3972336534876,11.1168412408352,2.93246674983674,21.579526438768,24.0838625459208,11.5233640368555,"Gm26628"
"ENSMUSG00000097141",92.9451939957807,85.5092948022517,73.3204191034868,104.094058891457,84.0640468286533,110.055584837717,92.183060089559,74.2616793486241,"Gm10524"
"ENSMUSG00000097145",16.5235900436944,44.0769560836349,30.7764722162784,57.6054500661462,65.4917574130206,25.8954317265216,34.8800767906439,20.4859805099653,"9230114K14Rik"
"ENSMUSG00000097146",14.4581412882326,9.69693033839967,10.8622843116277,10.1062193098502,25.4147118319184,14.0266921851992,14.9486043388474,12.8037378187283,"Gm4211"
"ENSMUSG00000097156",3145.67845456831,2714.25895563024,2481.12677484762,2755.96600579615,4156.28287343528,3071.84558855862,2844.38721447513,2932.05596048878,"Gm3764"
"ENSMUSG00000097157",39.2435263537741,25.5646345285082,33.4920432941853,24.2549263436405,27.3696896651429,26.97440804846,19.9314724517965,15.3644853824739,"Gm26512"
"ENSMUSG00000097162",34.0799044651196,44.0769560836349,66.0788962290683,72.7647790309216,76.2441354957554,67.9755082821192,47.3372470730168,39.6915872380577,"2310010J17Rik"
"ENSMUSG00000097164",406.893404825973,343.800257452352,424.534278512781,333.505237225057,252.19214048596,317.21903864989,367.071284320586,405.878488853687,"Cep83os"
"ENSMUSG00000097166",28.9162825764651,18.5123215551266,57.9321829953476,25.2655482746255,45.9419790807757,49.6329108091664,44.8458130165422,28.1682232012022,"9330179D12Rik"
"ENSMUSG00000097167",48.5380457533522,37.906182231926,27.1557107790692,61.6479377900863,50.8294236638369,41.0011002336592,19.1009944329717,30.7289707649479,"Gm16740"
"ENSMUSG00000097177",22.7199363100797,45.8400343269803,23.53494934186,17.1805728267454,25.4147118319184,18.3425974729528,26.5752966023954,23.0467280737109,"9330159M07Rik"
"ENSMUSG00000097178",19.621763176887,14.9861650684359,22.6297589825576,9.0955973788652,7.81991133289799,21.579526438768,14.1181263200225,7.68224269123697,"2310002F09Rik"
"ENSMUSG00000097180",25.8181094432724,28.2092518935263,16.2934264674415,21.2230605506855,15.639822665796,15.1056685071376,36.5410328282936,10.2429902549826,"2700038G22Rik"
"ENSMUSG00000097182",51.6362188865449,51.1292690570165,85.0878937744168,56.5948281351612,71.3566909126941,106.818655871902,81.3868458448358,52.495325056786,"A830009L08Rik"
"ENSMUSG00000097183",21.6872119323488,32.6169475018898,36.2076143720922,35.3717675844758,15.639822665796,46.3959818433512,29.0667306588699,34.5700921105664,"Gm17501"
"ENSMUSG00000097184",43.3744238646977,28.2092518935263,27.1557107790692,28.2974140675806,30.3021564149797,29.1323606923368,14.9486043388474,23.0467280737109,"4632428C04Rik"
"ENSMUSG00000097187",21.6872119323488,19.3938606767993,25.3453300604646,31.3292798605357,39.0995566644899,20.5005501168296,19.9314724517965,25.6074756374566,"Gm19426"
"ENSMUSG00000097189",12.3926925327708,29.9723301368717,27.1557107790692,7.07435351689515,13.6848448325715,22.6585027607064,19.9314724517965,12.8037378187283,"Gm26594"
"ENSMUSG00000097195",172.46497108106,130.467790007559,138.494124973253,102.072815029487,182.79042740649,121.924324379039,154.468911501423,133.158873314774,"Snhg5"
"ENSMUSG00000097204",29.949006954196,43.1954169619622,32.586852934883,39.4142553084159,36.1670899146532,41.0011002336592,35.7105548094688,12.8037378187283,"Gm17690"
"ENSMUSG00000097207",4.13089751092359,9.69693033839967,7.24152287441845,4.04248772394009,10.7523780827347,16.184644829076,6.64382415059884,17.9252329462196,"6030443J06Rik"
"ENSMUSG00000097209",40.276250731505,19.3938606767993,32.586852934883,29.3080359985656,32.2571342482042,36.6851949459056,40.6934229224179,10.2429902549826,"AU022754"
"ENSMUSG00000097216",105.337886528551,76.6939035855247,103.191700960463,88.9347299266819,114.366203243633,134.8720402423,90.5221040519093,98.5887812042078,"4932441J04Rik"
"ENSMUSG00000097217",44.4071482424286,39.6692604752714,39.8283758093015,72.7647790309216,75.2666465791431,34.5272423020288,44.8458130165422,65.2990628755143,"Gm26549"
"ENSMUSG00000097223",16.5235900436944,21.1569389201447,8.14671323372075,13.1380851028053,15.639822665796,14.0266921851992,10.7962142447231,15.3644853824739,"Gm2449"
"ENSMUSG00000097231",52.6689432642757,52.8923473003618,26.2505204197669,36.3823895154608,39.0995566644899,39.9221239117208,50.6591591483162,51.2149512749131,"Gm26852"
"ENSMUSG00000097233",23.7526606878106,25.5646345285082,16.2934264674415,12.1274631718203,24.4372229153062,15.1056685071376,16.6095603764971,11.5233640368555,"Gm17552"
"ENSMUSG00000097239",9.29451939957807,17.6307824334539,22.6297589825576,19.2018166887154,35.1896009980409,23.7374790826448,17.440038395322,8.9626164731098,"Gm27029"
"ENSMUSG00000097248",106.370610906282,67.8785123687977,49.7854697616268,163.720752819574,363.625876979756,116.529442769347,75.5734997130618,57.6168201842773,"Gm2694"
"ENSMUSG00000097251",27.8835581987342,38.7877213535987,22.6297589825576,54.5735842731912,32.2571342482042,34.5272423020288,43.1848569788925,40.9719610199305,"5033417F24Rik"
"ENSMUSG00000097253",6.19634626638538,20.275399798472,20.819378263953,2.02124386197004,10.7523780827347,12.9477158632608,14.1181263200225,7.68224269123697,"Gm26770"
"ENSMUSG00000097265",21.6872119323488,44.0769560836349,15.3882361081392,22.2336824816705,24.4372229153062,35.6062186239672,18.2705164141468,19.2056067280924,"Gm55122"
"ENSMUSG00000097267",16.5235900436944,30.8538692585444,28.0609011383715,19.2018166887154,1.9549778332245,21.579526438768,30.7276866965197,14.0841116006011,"1700109K24Rik"
"ENSMUSG00000097268",26.8508338210033,55.5369646653799,28.0609011383715,16.1699508957603,19.549778332245,23.7374790826448,44.0153349977173,29.4485969830751,"Gm26805"
"ENSMUSG00000097274",6.19634626638538,14.1046259467632,10.8622843116277,14.1487070337903,2.93246674983674,7.5528342535688,9.13525820707341,15.3644853824739,"Gm47512"
"ENSMUSG00000097275",68.1598089302392,60.8261993954161,50.6906601209291,56.5948281351612,42.0320234143267,57.1857450627352,42.3543789600676,49.9345774930403,"Gm26648"
"ENSMUSG00000097276",23.7526606878106,30.8538692585444,13.5778553895346,19.2018166887154,27.3696896651429,14.0266921851992,15.7790823576723,24.3271018555837,"4930525G20Rik"
"ENSMUSG00000097277",120.828752194515,113.718546695778,95.9501780860444,69.7329132379665,91.8839581615513,113.292513803532,97.1659282025081,75.5420531304969,"2900076A07Rik"
"ENSMUSG00000097280",71.2579820634319,72.2862079771612,72.4152287441845,110.157790477367,126.09607024298,85.2391294331336,73.0820656565873,65.2990628755143,"AI849053"
"ENSMUSG00000097282",73.3234308188937,66.996973247125,84.1827034151144,82.8709983407718,157.375715574572,73.3703898918112,65.6077634871636,33.2897183286935,"5031415H12Rik"
"ENSMUSG00000097286",30.9817313319269,13.2230868250905,14.4830457488369,15.1593289647753,13.6848448325715,11.8687395413224,23.253384527096,17.9252329462196,"Gm26684"
"ENSMUSG00000097287",335.635422762542,289.144831908645,320.437387193016,347.653944258848,299.111608483348,288.086677957553,315.581647153445,290.644848485132,"D130017N08Rik"
"ENSMUSG00000097288",8.26179502184718,18.5123215551266,11.76747467093,19.2018166887154,19.549778332245,26.97440804846,15.7790823576723,19.2056067280924,"Gm2155"
"ENSMUSG00000097290",161.10500292602,123.415477034178,122.200698505811,119.253387856233,173.99302715698,114.37149012547,126.232658861378,108.83177145919,"1300002E11Rik"
"ENSMUSG00000097292",36.1453532205814,32.6169475018898,11.76747467093,11.1168412408352,14.6623337491837,9.7107868974456,19.1009944329717,15.3644853824739,"A230107N01Rik"
"ENSMUSG00000097296",19.621763176887,22.0384780418174,9.95709395232537,9.0955973788652,43.9870012475512,17.2636211510144,22.4229065082711,14.0841116006011,"Gm26532"
"ENSMUSG00000097303",12.3926925327708,9.69693033839967,8.14671323372075,9.0955973788652,12.7073559159592,16.184644829076,14.9486043388474,5.12149512749131,"3110083C13Rik"
"ENSMUSG00000097305",95.0106427512425,78.4569818288701,55.2166119174407,79.8391325478167,69.4017130794696,74.4493662137496,65.6077634871636,53.7756988386588,"Gm17276"
"ENSMUSG00000097309",17.5563144214252,18.5123215551266,9.95709395232537,5.05310965492511,12.7073559159592,16.184644829076,10.7962142447231,11.5233640368555,"Gm17249"
"ENSMUSG00000097311",123.926925327708,87.272373045597,154.787551440694,168.773862474499,294.224163900287,118.687395413224,107.131664428406,83.2242958217339,"Gm26871"
"ENSMUSG00000097316",104.305162150821,89.0354512889424,101.381320241858,58.6160719971313,57.6718460801226,89.5550347208872,100.487840277808,87.0654171673524,"Gm10516"
"ENSMUSG00000097320",282.966479498266,270.632510353518,301.428389647668,289.037872261716,321.59385356543,296.71848853306,292.328262626349,279.121484448277,"Tmem147os"
"ENSMUSG00000097321",25.8181094432724,37.0246431102533,24.4401397011623,33.3505237225057,45.9419790807757,14.0266921851992,35.7105548094688,23.0467280737109,"1700028E10Rik"
"ENSMUSG00000097325",26.8508338210033,22.0384780418174,14.4830457488369,12.1274631718203,14.6623337491837,23.7374790826448,27.4057746212202,10.2429902549826,"Gm16897"
"ENSMUSG00000097326",35.1126288428505,29.9723301368717,37.1128047313945,31.3292798605357,26.3922007485307,23.7374790826448,28.2362526400451,21.7663542918381,"A330048O09Rik"
"ENSMUSG00000097328",133.221444727286,77.5754427071974,114.053985272091,148.561423854798,208.205139238409,113.292513803532,102.148796315457,92.1869122948437,"Tnfsf12"
"ENSMUSG00000097330",14.4581412882326,32.6169475018898,25.3453300604646,33.3505237225057,28.3471785817552,36.6851949459056,34.0495987718191,37.130839674312,"Gm26672"
"ENSMUSG00000097331",72.2907064411628,72.2862079771612,63.3633251511614,43.4567430323559,65.4917574130206,42.0800765555976,59.7944173553896,49.9345774930403,"F420014N23Rik"
"ENSMUSG00000097333",172.46497108106,167.492433117813,168.365406830229,187.975679163214,152.488270991511,143.503850817807,146.164131313175,184.373824589687,"Zfp87"
"ENSMUSG00000097336",13.4254169105017,21.1569389201447,8.14671323372075,11.1168412408352,20.5272672488572,16.184644829076,22.4229065082711,2.56074756374566,"Fendrr"
"ENSMUSG00000097343",105.337886528551,101.37699899236,98.6657491639513,111.168412408352,133.915981575878,127.319205988731,84.7087579201353,99.8691549860806,"9030407P20Rik"
"ENSMUSG00000097350",58.8652895306611,104.021616357378,77.8463708999983,56.5948281351612,97.7488916612248,79.8442478234416,78.8954117883613,37.130839674312,"4732491K20Rik"
"ENSMUSG00000097360",17.5563144214252,13.2230868250905,20.819378263953,4.04248772394009,22.4822450820817,18.3425974729528,17.440038395322,23.0467280737109,"9430065F17Rik"
"ENSMUSG00000097375",98.1088158844352,96.087764262324,85.9930841337191,78.8285106168317,96.7714027446126,84.1601531111952,106.301186409582,97.308407422335,"6720427I07Rik"
"ENSMUSG00000097379",36.1453532205814,29.090791015199,24.4401397011623,35.3717675844758,31.2796453315919,14.0266921851992,29.8972086776948,12.8037378187283,"Gm26873"
"ENSMUSG00000097381",30.9817313319269,22.0384780418174,18.1038071860461,25.2655482746255,24.4372229153062,11.8687395413224,19.9314724517965,25.6074756374566,"A230087F16Rik"
"ENSMUSG00000097383",44.4071482424286,52.8923473003618,37.1128047313945,22.2336824816705,37.1445788312654,41.0011002336592,29.0667306588699,49.9345774930403,"1500026H17Rik"
"ENSMUSG00000097385",47.5053213756213,49.3661908136711,34.3972336534876,52.5523404112211,66.4692463296329,34.5272423020288,35.7105548094688,20.4859805099653,"Gm26814"
"ENSMUSG00000097386",11.3599681550399,6.17077385170888,15.3882361081392,25.2655482746255,13.6848448325715,16.184644829076,16.6095603764971,16.6448591643468,"9130213A22Rik"
"ENSMUSG00000097391",772.477834542711,777.517505315319,717.815954926729,608.394402452983,1102.60749793862,674.3602012115,640.298552513964,761.822400214333,"Mirg"
"ENSMUSG00000097392",620.667351016269,661.154341254523,811.050561934866,739.775253481036,1016.58847327674,604.226740285504,762.378821281217,631.224274463305,"Thoc2l"
"ENSMUSG00000097393",22.7199363100797,4.40769560836349,2.71557107790692,17.1805728267454,18.5722894156327,0,6.64382415059884,17.9252329462196,"D030068K23Rik"
"ENSMUSG00000097397",32.0144557096578,51.1292690570165,38.0179950906969,28.2974140675806,35.1896009980409,47.4749581652896,34.8800767906439,53.7756988386588,"Gm16861"
